HändelseID,Individ,Fynddatum,Undersökt,Undersökt datum,Anmält till,Datum mottaget,Skada på,Ange vad som skadats,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Skadeorsak,Skadeorsak art,Ange skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (original),Öst (original),Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Visa publikt,Uppgifterna tillgängliga från,Låst,Låst datum,Senast sparad datum,Senast sparad av,Döda under 1 år Hona,Döda under 1 år Hane,Döda under 1 år Okänt,Döda 1 till 2 år Hona,Döda 1 till 2 år Hane,Döda 1 till 2 år Okänt,Döda över 2 år Hona,Döda över 2 år Hane,Döda över 2 år Okänt,Döda körren,Skadade under 1 år Hona,Skadade under 1 år Hane,Skadade under 1 år Okänt,Skadade 1 till 2 år Hona,Skadade 1 till 2 år Hane,Skadade 1 till 2 år Okänt,Skadade över 2 år Hona,Skadade över 2 år Hane,Skadade över 2 år Okänt,Skadade körren,Saknade under 1 år Hona,Saknade under 1 år Hane,Saknade under 1 år Okänt,Saknade 1 till 2 år Hona,Saknade 1 till 2 år Hane,Saknade 1 till 2 år Okänt,Saknade över 2 år Hona,Saknade över 2 år Hane,Saknade över 2 år Okänt,Saknade körren,Skadeomfattning antal (inte djur),Akutåtgärder vidtagna,Akutåtgärdtyp,Akutåtgärdtyp annat,Kommunenummer,Kommune,Fylkenummer,Fylke,Number of injured or killed or missing sheep,Year
V481916,,2012.06.08,Ja,2012.06.08,,,Får,,Annan,x,2012.06.07,2012.06.08,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1765,Byn,6582135,1303205,6578028,349090,6582135,1303205,RT90,Mindre bra,2012.06.08,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1765,Årjäng (S),2-17,Värmlands län (S),1,2012
V481570,,2012.06.21,Ja,2012.06.21,,,Får,,Annan,korsning,2012.06.19,2012.06.21,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-0382,Lilla Risten Gräsö,6694386,1653045,6694481,697396,6694386,1653045,RT90,Mindre bra,2012.06.21,Nej,,Ja,2017.12.14,,,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Historiska data - ej angivet,,,2-0382,Östhammar (S),2-03,Uppsala län (S),20,2012
V481568,,2012.06.26,Ja,2012.06.26,,,Får,,Annan,Blandras,2012.06.25,2012.06.26,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2029,Tällberg,6730766,1473644,6728649,517619,6730766,1473644,RT90,Mindre bra,2012.06.26,Nej,,Ja,2017.12.14,,,3,9,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2029,Leksand (S),2-20,Dalarnas län (S),17,2012
V481457,,2012.07.01,Ja,2012.07.01,,,Får,,Annan,Blandras,2012.06.29,2012.06.30,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1884,"Bondbyn, Holmen 104",6597600,1462700,6595415,508304,6597600,1462700,RT90,Mindre bra,2012.07.01,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Historiska data - ej angivet,,,2-1884,Nora (S),2-18,Örebro län (S),9,2012
V481573,,2012.07.01,Ja,2012.07.01,,,Får,,Annan,Blandras_ kött,2012.06.29,2012.06.30,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1884,Östanbergshyttan,6597600,1462700,6595415,508304,6597600,1462700,RT90,Mindre bra,2012.07.01,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Historiska data - ej angivet,,,2-1884,Nora (S),2-18,Örebro län (S),9,2012
V481800,,2012.07.08,Ja,2012.07.09,,,Får,,Annan,Gutefår,2012.07.07,2012.07.08,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2080,Kurbergets fäb,6753710,1500897,6751917,544577,6753710,1500897,RT90,Mindre bra,2012.07.09,Nej,,Ja,2017.12.14,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2080,Falun (S),2-20,Dalarnas län (S),2,2012
V481989,,2012.07.13,Ja,2012.07.14,,,Får,,Annan,Blandras,2012.07.12,2012.07.13,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2021,Skålö,6719310,1418080,6716518,462224,6719310,1418080,RT90,Mindre bra,2012.07.14,Nej,,Ja,2017.12.14,,,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2021,Vansbro (S),2-20,Dalarnas län (S),4,2012
V481583,,2012.07.29,Ja,2012.07.29,,,Får,,Annan,Lås,2012.07.27,2012.07.29,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2080,Alderbacka fäb,6753050,1502900,6751282,546587,6753050,1502900,RT90,Mindre bra,2012.07.29,Nej,,Ja,2017.12.14,,,5,4,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,Historiska data - ej angivet,,,2-2080,Falun (S),2-20,Dalarnas län (S),20,2012
V481456,,2012.08.03,Ja,2012.08.03,,,Får,,Annan,Gotländskt pälsfår,2012.08.01,2012.08.02,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1885,Björkhyttan 135,6611900,1468300,6609776,513728,6611900,1468300,RT90,Mindre bra,2012.08.03,Nej,,Ja,2017.12.14,,,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Historiska data - ej angivet,,,2-1885,Lindesberg (S),2-18,Örebro län (S),10,2012
V481823,,2012.08.03,Ja,2012.08.03,,,Får,,Annan,korsn,2012.08.03,2012.08.03,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0117,Virboda,6609542,1653689,6609669,699074,6609542,1653689,RT90,Mindre bra,2012.08.03,Nej,,Ja,2017.12.14,,,4,6,0,0,0,0,21,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0117,Österåker (S),2-01,Stockholms län (S),36,2012
V481831,,2012.08.06,Ja,2012.08.07,,,Får,,Annan,Gotlandsfår,2012.06.08,2012.06.08,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1885,Björnhammarn,6611477,1472763,6609408,518194,6611477,1472763,RT90,Mindre bra,2012.08.07,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1885,Lindesberg (S),2-18,Örebro län (S),1,2012
V481809,,2012.08.08,Ja,2012.08.08,,,Får,,,,2012.08.07,2012.08.08,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2080,Grejsans fäb.,6767856,1496198,6765999,539706,6767856,1496198,RT90,Mindre bra,2012.08.08,Nej,,Ja,2017.12.14,,,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2080,Falun (S),2-20,Dalarnas län (S),7,2012
V481811,,2012.08.10,Ja,2012.08.11,,,Får,,,,2012.08.09,2012.08.10,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2080,Nysjöns fäb.,6758536,1508623,6756836,552240,6758536,1508623,RT90,Mindre bra,2012.08.11,Nej,,Ja,2017.12.14,,,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2080,Falun (S),2-20,Dalarnas län (S),4,2012
V481829,,2012.08.11,Ja,2012.08.12,,,Får,,Annan,Gästrike får,2012.08.10,2012.08.11,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2183,Finnfara,6794735,1525251,6793224,568415,6794735,1525251,RT90,Mindre bra,2012.08.12,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2183,Bollnäs (S),2-21,Gävleborgs län (S),1,2012
V481666,,2012.08.26,Ja,2012.08.26,,,Får,,,,2012.08.26,2012.08.26,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2121,Ovanåker,6801098,1514374,6799450,557465,6801098,1514374,RT90,Mindre bra,2012.08.26,Nej,,Ja,2017.12.14,,,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S),11,2012
V481837,,2012.08.26,Ja,2012.08.26,,,Får,,Annan,Kött,2012.08.25,2012.08.26,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2121,Södra Kyrkbyn,6801170,1514453,6799523,557543,6801170,1514453,RT90,Mindre bra,2012.08.26,Nej,,Ja,2017.12.14,,,2,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S),11,2012
V481892,,2012.08.31,Ja,2012.08.31,,,Får,,Annan,Värmländska skogsfår,2012.08.30,2012.08.31,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1462,Tösslanda,6456300,1283585,6452043,330997,6456300,1283585,RT90,Mindre bra,2012.08.31,Nej,,Ja,2017.12.14,,,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1462,LillaEdet (S),2-14,Västra Götalands län (S),6,2012
V481612,,2012.09.06,Ja,2012.09.06,,,Får,,Annan,Gutefår,2012.09.05,2012.09.06,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2080,Övertänger,6750809,1497892,6748981,541609,6750809,1497892,RT90,Mindre bra,2012.09.06,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2080,Falun (S),2-20,Dalarnas län (S),5,2012
V481617,,2012.09.07,Ja,2012.09.07,,,Får,,Annan,Kött,2012.09.06,2012.09.07,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2101,"Nybacka, norr om Ockelb",6758788,1546682,6757556,590280,6758788,1546682,RT90,Mindre bra,2012.09.07,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2101,Ockelbo (S),2-21,Gävleborgs län (S),1,2012
V481429,,2012.09.10,Ja,2012.09.10,,,Får,,Annan,Texel / afrikansk dvärg,2012.09.10,2012.09.10,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2061,Resmoren,6666211,1494576,6664381,539331,6666211,1494576,RT90,Mindre bra,2012.09.10,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2061,Smedjebacken (S),2-20,Dalarnas län (S),2,2012
V481430,,2012.09.10,Ja,2012.09.10,,,Får,,Annan,Gottlands får,2012.09.09,2012.09.10,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2080,Övertänger,6749871,1497400,6748037,541129,6749871,1497400,RT90,Mindre bra,2012.09.10,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2080,Falun (S),2-20,Dalarnas län (S),3,2012
V481818,,2012.09.21,Ja,2012.09.21,,,Får,,Annan,Gottland,2012.09.20,2012.09.21,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2061,Ställverksvägen,6668819,1475196,6666751,519928,6668819,1475196,RT90,Mindre bra,2012.09.21,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2061,Smedjebacken (S),2-20,Dalarnas län (S),2,2012
V481448,,2012.09.24,Ja,2012.09.24,,,Får,,Annan,korsn,2012.09.24,2012.09.24,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0380,Ubby Dalby,6629220,1593903,6628615,639068,6629220,1593903,RT90,Mindre bra,2012.09.24,Nej,,Ja,2017.12.14,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0380,Uppsala (S),2-03,Uppsala län (S),3,2012
V481632,,2012.09.24,Ja,2012.09.24,,,Får,,Annan,Blandat,2012.09.24,2012.09.24,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2083,Sjulsbo,6676834,1509835,6675185,554453,6676834,1509835,RT90,Mindre bra,2012.09.24,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2083,Hedemora (S),2-20,Dalarnas län (S),1,2012
V481625,,2012.09.30,Ja,2012.09.30,,,Får,,,,2012.09.29,2012.09.30,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0761,Arnaskruv,6295285,1477510,6293424,526718,6295285,1477510,RT90,Mindre bra,2012.09.30,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0761,Lessebo (S),2-07,Kronobergs län (S),8,2012
V481640,,2012.10.06,Ja,2012.10.06,,,Får,,,,2012.10.05,2012.10.06,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1381,Vippentorpet,6266905,1341991,6263467,391608,6266905,1341991,RT90,Mindre bra,2012.10.06,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1381,Laholm (S),2-13,Hallands län (S),1,2012
V481785,,2012.10.10,Ja,2012.10.10,,,Får,,,,2012.10.10,2012.10.10,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1287,Näsbyholms gods,6150980,1350637,6147716,401600,6150980,1350637,RT90,Mindre bra,2012.10.10,Nej,,Ja,2017.12.14,,,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1287,Trelleborg (S),2-12,Skåne län (S),30,2012
V481695,,2012.10.24,Ja,2012.11.03,,,Får,,,,2012.10.23,2012.10.24,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1291,Ravlunda skjutfält,6180783,1398217,6178054,448806,6180783,1398217,RT90,Mindre bra,2012.11.03,Nej,,Ja,2017.12.14,,,2,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1291,Simrishamn (S),2-12,Skåne län (S),38,2012
V481757,,2012.10.24,Ja,2012.12.02,,,Får,,,,2012.10.23,2012.10.24,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1291,Ravlunda skjutfält,6180783,1398217,6178054,448806,6180783,1398217,RT90,Mindre bra,2012.12.02,Nej,,Ja,2017.12.14,,,2,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1291,Simrishamn (S),2-12,Skåne län (S),40,2012
V481687,,2012.10.30,Ja,2012.10.30,,,Får,,,,2012.10.29,2012.10.30,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1291,Älmhult 28,6167710,1396407,6164967,447149,6167710,1396407,RT90,Mindre bra,2012.10.30,Nej,,Ja,2017.12.14,,,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1291,Simrishamn (S),2-12,Skåne län (S),11,2012
V481661,,2012.11.02,Ja,2012.11.03,,,Får,,,,2012.11.02,2012.11.03,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Halvbackens gård,6589800,1470800,6587717,516494,6589800,1470800,RT90,Mindre bra,2012.11.03,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1880,Örebro (S),2-18,Örebro län (S),8,2012
V481655,,2012.11.03,Ja,2012.11.03,,,Får,,Annan,Kött/skinn,2012.11.02,2012.11.03,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Ervalla,6589800,1470800,6587717,516494,6589800,1470800,RT90,Mindre bra,2012.11.03,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,Historiska data - ej angivet,,,2-1880,Örebro (S),2-18,Örebro län (S),40,2012
V481652,,2012.11.08,Ja,2012.11.08,,,Får,,,,2012.11.07,2012.11.08,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1499,Munkabo 3,6465738,1383177,6462667,430412,6465738,1383177,RT90,Mindre bra,2012.11.08,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1499,Falköping (S),2-14,Västra Götalands län (S),1,2012
V481771,,2012.11.26,Ja,2012.11.27,,,Får,,Annan,Blandras,2012.11.25,2012.11.26,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0765,"Tvivelstorp, Pjätteryd",6285571,1394902,6282743,444268,6285571,1394902,RT90,Mindre bra,2012.11.27,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0765,Älmhult (S),2-07,Kronobergs län (S),8,2012
V481768,,2012.11.27,Ja,2012.11.28,,,Får,,Annan,Finull,2012.11.26,2012.11.27,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1381,Knäred,6272153,1346082,6268760,395635,6272153,1346082,RT90,Mindre bra,2012.11.28,Nej,,Ja,2017.12.14,,,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1381,Laholm (S),2-13,Hallands län (S),13,2012
V481278,,2012.12.23,Ja,2012.12.23,,,Får,,,,2012.12.22,2012.12.23,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1273,Strönhult,6242483,1410451,6239862,460313,6242483,1410451,RT90,Mindre bra,2012.12.23,Nej,,Ja,2017.12.14,,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1273,Osby (S),2-12,Skåne län (S),3,2012
V481279,,2013.01.06,Ja,2013.01.06,,,Får,,,,2013.01.05,2013.01.06,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1230,Swinarpegården,6168140,1345167,6164802,395935,6168140,1345167,RT90,Mindre bra,2013.01.06,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1230,Staffanstorp (S),2-12,Skåne län (S),1,2013
V481287,,2013.01.12,Ja,2013.01.12,,,Får,,,,2013.01.11,2013.01.12,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1278,Kattvik,6264227,1311200,6260430,360868,6264227,1311200,RT90,Mindre bra,2013.01.12,Nej,,Ja,2017.12.14,,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1278,Båstad (S),2-12,Skåne län (S),3,2013
V481470,,2013.01.17,Ja,2013.01.17,,,Får,,,,2013.01.16,2013.01.17,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1480,Billdal,6389765,1270922,6385405,319136,6389765,1270922,RT90,Mindre bra,2013.01.17,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1480,Göteborg (S),2-14,Västra Götalands län (S),6,2013
V481716,,2013.01.31,Ja,2013.01.31,,,Får,,,,2013.01.30,2013.01.31,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1421,Svanesund,6456284,1259502,6451739,306931,6456284,1259502,RT90,Mindre bra,2013.01.31,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1421,Orust (S),2-14,Västra Götalands län (S),5,2013
V481719,,2013.02.08,Ja,2013.02.08,,,Får,,,,2013.02.07,2013.02.08,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1291,Ravlunda skjutfält,6182100,1396240,6179347,446815,6182100,1396240,RT90,Mindre bra,2013.02.08,Nej,,Ja,2017.12.14,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1291,Simrishamn (S),2-12,Skåne län (S),2,2013
V481495,,2013.02.26,Ja,2013.02.26,,,Får,,Annan,Gotlandsfår,2013.02.26,2013.02.26,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Rånnesta 405,6580837,1458131,6578605,503940,6580837,1458131,RT90,Mindre bra,2013.02.26,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1880,Örebro (S),2-18,Örebro län (S),2,2013
V481496,,2013.02.28,Ja,2013.02.28,,,Får,,Annan,blandras,2013.02.28,2013.02.28,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Gräve 454,6573922,1458825,6571702,504718,6573922,1458825,RT90,Mindre bra,2013.02.28,Nej,,Ja,2017.12.14,,,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1880,Örebro (S),2-18,Örebro län (S),3,2013
V481513,,2013.02.28,Ja,2013.02.28,,,Får,,Annan,Blandras,2013.02.28,2013.02.28,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Gräve 454,6573922,1458825,6571702,504718,6573922,1458825,RT90,Mindre bra,2013.02.28,Nej,,Ja,2017.12.14,,,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1880,Örebro (S),2-18,Örebro län (S),3,2013
V481291,,2013.03.02,Ja,2013.03.02,,,Får,,Annan,Gute,2013.03.02,2013.03.02,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0188,Djupgärd,6637873,1640853,6637836,685897,6637873,1640853,RT90,Mindre bra,2013.03.02,Nej,,Ja,2017.12.14,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0188,Norrtälje (S),2-01,Stockholms län (S),2,2013
V481497,,2013.03.03,Ja,2013.03.03,,,Får,,Annan,blandras,2013.03.03,2013.03.03,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1880,Balsna 218,6581187,1474360,6579152,520157,6581187,1474360,RT90,Mindre bra,2013.03.03,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1880,Örebro (S),2-18,Örebro län (S),3,2013
V481295,,2013.03.08,Ja,2013.03.08,,,Får,,Annan,värmland,2013.03.07,2013.03.08,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0763,Binnareboda,6265953,1469123,6264007,518680,6265953,1469123,RT90,Mindre bra,2013.03.08,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0763,Tingsryd (S),2-07,Kronobergs län (S),1,2013
