id_unique,pop_size_territories,both_disapp,population_analysis,territory_analysis,individual_analysis,fate,fate_detailed,wolf_id,sex,country,territory,territory_winter,Y_coordinate,X_coordinate,autumn,spring,slu_id,ruggedness,paved,gravel,snow_cover,human_density,municipality_name,municipality_id,moose_harvest_density,bear_density_shot,bear_density_live,night_light,elevation_mean,elevation_stdv,birth_territory,inbreeding,number_neighbour_terr
372,72,1,1,1,1,disapp,,G161-17,F,S,Draggen 3,Draggen_1718,6773838,1453326,2017,2018,G161-17,2.0971,0.24,1.12,79.54830918,5.29,Rättvik,2031,2.4,0.0024,0.8617,0.3825,276.7005116,54.02058728,Kvt1,0.206153,2
373,72,1,,,1,disapp,,G26-17,M,S,Draggen 3,Draggen_1718,6773838,1453326,2017,2018,G26-17,2.0971,0.24,1.12,79.54830918,5.29,Rättvik,2031,2.4,0.0024,0.8617,0.3825,276.7005116,54.02058728,Glm1,0.23142399999999999,2
374,60,,,,,other,legal,G1-12,F,S,Drevfjället 1,Drevfjället_1112,6866957,1317783,2011,2012,G1-12,3.2327,0.15,0.51,84.0657277,0.89,Älvdalen,2039,2.4056,0.0008,0.2972,0.001,677.8833409,79.81147174,Kors2,0.24853500000000001,1
375,60,,,,,other,legal,G3-11,M,S,Drevfjället 1,Drevfjället_1112,6866957,1317783,2011,2012,G3-11,3.2327,0.15,0.51,84.0657277,0.89,Älvdalen,2039,2.4056,0.0008,0.2972,0.001,677.8833409,79.81147174,Klot,0.29931600000000003,1
376,66,,,,,other,legal,G136-12,F,S,Drevfjället 2,Drevfjället_1314,6856841,1329685,2013,2014,G136-12,3.7659,0.16,0.43,84.68939394,1,Älvdalen,2039,2.2,0.0012,0.4349,0.4217,654.3174232,104.2386686,Julu9,0.157578,2
377,66,,,,,other,legal,G25-12,M,S,Drevfjället 2,Drevfjället_1314,6856841,1329685,2013,2014,G25-12,3.7659,0.16,0.43,84.68939394,1,Älvdalen,2039,2.2,0.0012,0.4349,0.4217,654.3174232,104.2386686,Jang6,0.16552700000000001,2
378,31,,,0,0,alive,,G20-07,F,S,Edsleskog,Edsleskog_0607,6550550,1309151,2006,2007,,5.2598,0.41,1.26,64.36885246,17.74,Bengtsfors,1460,2.428,0,0,1.1685,123.8381454,52.23116656,Grä1,0.26757799999999998,0
379,31,,,,0,alive,,G3-07,M,S,Edsleskog,Edsleskog_0607,6550550,1309151,2006,2007,,5.2598,0.41,1.26,64.36885246,17.74,Bengtsfors,1460,2.428,0,0,1.1685,123.8381454,52.23116656,Ny5,0.26953100000000002,0
380,37,1,1,1,1,disapp,,G20-07,F,S,Edsleskog,Edsleskog_0708,6556629,1304937,2007,2008,,5.6607,0.41,1.27,58.11202186,16.19,Bengtsfors,1460,2.4548,0,0,0.9684,140.0102094,43.6717145,Grä1,0.26757799999999998,0
381,37,1,,,1,disapp,,G3-07,M,S,Edsleskog,Edsleskog_0708,6556629,1304937,2007,2008,,5.6607,0.41,1.27,58.11202186,16.19,Bengtsfors,1460,2.4548,0,0,0.9684,140.0102094,43.6717145,Ny5,0.26953100000000002,0
382,58,1,,,1,disapp,,G111-10,M,N,Eidskog,Eidskog_1011,6660091,1282159,2010,2011,G111-10,5.4771,0.59,1.79,84.07552083,14.02,Eda,1730,3.0856,0,0.0025,0.9755,269.5610612,68.5784179,DE5,0.25695800000000002,1
383,58,1,1,1,1,disapp,,M-09-02,F,N,Eidskog,Eidskog_1011,6660091,1282159,2010,2011,M-09-02,5.4771,0.59,1.79,84.07552083,14.02,Eda,1730,3.0856,0,0.0025,0.9755,269.5610612,68.5784179,Gal,0,1
384,83,,,,,other,legal,G202-21,M,S,Evenstad,Evenstad_2122,6834264.895,1250078.188,2021,2022,,8.6738,0.17,0.84,87.42142857,0.89,Åmot,3422,1.5478,0.0001,0.0258,0.3547,581.3272698,183.944809,Kmm2,0.15883800000000001,2
385,83,,,,,other,legal,G92-21,F,S,Evenstad,Evenstad_2122,6834264.895,1250078.188,2021,2022,,8.6738,0.17,0.84,87.42142857,0.89,Åmot,3422,1.5478,0.0001,0.0258,0.3547,581.3272698,183.944809,Bjås4,0.121395,2
386,85,,,,2,censored,,G216-22,M,S,Fågelmossen,Fågelmossen_2223,6508153,1464694,2022,2023,,3.2671,0.41,1.5,52.79661017,42.53,Finspång,562,1.6171,0,0,0.915,117.6653565,37.63193658,Sju4,0.185781,2
387,85,,,2,2,censored,,G65-22,F,S,Fågelmossen,Fågelmossen_2223,6508153,1464694,2022,2023,,3.2671,0.41,1.5,52.79661017,42.53,Finspång,562,1.6171,0,0,0.915,117.6653565,37.63193658,Sju4,0.185781,2
388,64,,,0,0,alive,,G48-11,M,S,Fänstjärn,Fänstjärn_1213,6699720,1368026,2012,2013,G48-11,4.5833,0.24,0.86,81.82575758,3.58,Torsby,1737,3.6115,0.0001,0.0316,0.0648,337.3926258,80.40218823,Kyn2,0,4
389,64,,,,0,alive,,G58-10,F,S,Fänstjärn,Fänstjärn_1213,6699720,1368026,2012,2013,G58-10,4.5833,0.24,0.86,81.82575758,3.58,Torsby,1737,3.6115,0.0001,0.0316,0.0648,337.3926258,80.40218823,Ack,0.30590800000000001,4
390,66,,1,1,1,disapp,,G48-11,M,S,Fänstjärn,Fänstjärn_1314,6709665,1364862,2013,2014,G48-11,4.3469,0.24,0.75,80.56060606,2.92,Torsby,1737,3.0496,0.0006,0.2332,0.1288,359.8009503,91.2828309,Kyn2,0,4
391,66,,,,2,censored,,G58-10,F,S,Fänstjärn,Fänstjärn_1314,6709665,1364862,2013,2014,G58-10,4.3469,0.24,0.75,80.56060606,2.92,Torsby,1737,3.0496,0.0006,0.2332,0.1288,359.8009503,91.2828309,Ack,0.30590800000000001,4
392,49,,,,0,alive,,M-10-07,M,S,Färna 1,Färna_0910,6635506,1502770,2009,2010,M-10-07,3.3128,0.32,1.18,83.57936508,20.52,Skinnskatteberg,1904,2.0045,0,0.0005,1.0649,127.3570004,34.92062575,Jang4,0.42968800000000001,2
393,49,,,,,alive,,M-10-08,F,S,Färna 1,Färna_0910,6635506,1502770,2009,2010,M-10-08,3.3128,0.32,1.18,83.57936508,20.52,Skinnskatteberg,1904,2.0045,0,0.0005,1.0649,127.3570004,34.92062575,Lok1,0.26708999999999999,2
394,58,,,,0,alive,,M-10-07,M,S,Färna 1,Färna_1011,6623475,1510064,2010,2011,M-10-07,2.8733,0.34,1.23,79.56218905,29.23,Skinnskatteberg,1904,2.1,0,0.0027,1.2025,96.43448035,24.39486498,Jang4,0.42968800000000001,2
395,58,,,,,alive,,M-10-08,F,S,Färna 1,Färna_1011,6623475,1510064,2010,2011,M-10-08,2.8733,0.34,1.23,79.56218905,29.23,Skinnskatteberg,1904,2.1,0,0.0027,1.2025,96.43448035,24.39486498,Lok1,0.26708999999999999,2
396,60,,,,0,alive,,M-10-07,M,S,Färna 1,Färna_1112,6627507,1502853,2011,2012,M-10-07,3.0511,0.29,1.15,69.32828283,20.03,Skinnskatteberg,1904,2.1,0,0.0053,0.6729,114.1123144,27.97363981,Jang4,0.42968800000000001,4
397,60,,,,,alive,,M-10-08,F,S,Färna 1,Färna_1112,6627507,1502853,2011,2012,M-10-08,3.0511,0.29,1.15,69.32828283,20.03,Skinnskatteberg,1904,2.1,0,0.0053,0.6729,114.1123144,27.97363981,Lok1,0.26708999999999999,4
398,64,,,,0,alive,,M-10-07,M,S,Färna 1,Färna_1213,6624526,1509628,2012,2013,M-10-07,2.881,0.33,1.22,79.91927083,27.26,Skinnskatteberg,1904,2.8,0,0.0003,1.0541,99.06584353,24.11248029,Jang4,0.42968800000000001,2
399,64,,,,,alive,,M-10-08,F,S,Färna 1,Färna_1213,6624526,1509628,2012,2013,M-10-08,2.881,0.33,1.22,79.91927083,27.26,Skinnskatteberg,1904,2.8,0,0.0003,1.0541,99.06584353,24.11248029,Lok1,0.26708999999999999,2
400,66,,,,0,alive,,M-10-07,M,S,Färna 1,Färna_1314,6638270,1502680,2013,2014,M-10-07,3.441,0.33,1.2,66.28306878,22.34,Skinnskatteberg,1904,2.5864,0.0001,0.0244,1.3601,132.3086164,37.19197147,Jang4,0.42968800000000001,5
401,66,,,,,alive,,M-10-08,F,S,Färna 1,Färna_1314,6638270,1502680,2013,2014,M-10-08,3.441,0.33,1.2,66.28306878,22.34,Skinnskatteberg,1904,2.5864,0.0001,0.0244,1.3601,132.3086164,37.19197147,Lok1,0.26708999999999999,5
402,68,,,,,alive,,G133-13,M,S,Färna 2,Färna_1415,6633443,1504867,2014,2015,G133-13,3.1273,0.31,1.15,72.72885572,21.64,Skinnskatteberg,1904,2.4,0,0.0055,0.8261,119.0229826,29.16842268,Nora,0.15216099999999999,4
403,68,,,,,alive,,M-10-08,F,S,Färna 2,Färna_1415,6633443,1504867,2014,2015,M-10-08,3.1273,0.31,1.15,72.72885572,21.64,Skinnskatteberg,1904,2.4,0,0.0055,0.8261,119.0229826,29.16842268,Lok1,0.26708999999999999,4
404,70,,,,,alive,,G133-13,M,S,Färna 2,Färna_1516,6632439,1508925,2015,2016,G133-13,2.9108,0.29,1.13,61.17230769,23.25,Skinnskatteberg,1904,2.4,0,0.0045,0.645,112.3033504,24.57949585,Nora,0.15216099999999999,3
405,70,,,,,alive,,M-10-08,F,S,Färna 2,Färna_1516,6632439,1508925,2015,2016,M-10-08,2.9108,0.29,1.13,61.17230769,23.25,Skinnskatteberg,1904,2.4,0,0.0045,0.645,112.3033504,24.57949585,Lok1,0.26708999999999999,3
406,74,,,,,alive,,G133-13,M,S,Färna 2,Färna_1617,6632989,1513809,2016,2017,G133-13,2.7694,0.29,1.15,65.16145833,29.18,Skinnskatteberg,1904,2.3,0,0.0017,0.8322,106.2805107,24.64779535,Nora,0.15216099999999999,4
407,74,,,,,other,natural,M-10-08,F,S,Färna 2,Färna_1617,6632989,1513809,2016,2017,M-10-08,2.7694,0.29,1.15,65.16145833,29.18,Skinnskatteberg,1904,2.3,0,0.0017,0.8322,106.2805107,24.64779535,Lok1,0.26708999999999999,4
408,72,,1,1,1,disapp,,G130-17,F,S,Färna 3,Färna_1718,6626503,1520795,2017,2018,G130-17,2.5855,0.36,1.22,76.86458333,60.02,Skinnskatteberg,1904,2.1,0,0.0103,1.7957,88.83479169,24.09834063,Köl2,0.31961099999999998,2
409,72,,,,,other,legal,G133-13,M,S,Färna 3,Färna_1718,6626503,1520795,2017,2018,G133-13,2.5855,0.36,1.22,76.86458333,60.02,Skinnskatteberg,1904,2.1,0,0.0103,1.7957,88.83479169,24.09834063,Nora,0.15216099999999999,2
410,10,,,,,alive,,G5-03,F,S,Filipstad,Filipstad_9899,6637289,1409510,1998,1999,G5-03,5.1018,0.32,1.11,84.64780308,7.85,Filipstad,1782,5.4224,0,0,0.7017,251.1613252,49.46587858,Ny4b,0.375,1
411,10,,,,0,alive,,M-05-08,M,S,Filipstad,Filipstad_9899,6637289,1409510,1998,1999,M-05-08,5.1018,0.32,1.11,84.64780308,7.85,Filipstad,1782,5.4224,0,0,0.7017,251.1613252,49.46587858,Hag2,0.125,1
412,13,,,,,alive,,G5-03,F,S,Filipstad,Filipstad_9900,6632623,1392080,1999,2000,G5-03,5.1501,0.26,1.16,84.15454382,18.16,Munkfors,1762,5.7,0,0.0028,0.0601,236.306535,55.99594384,Ny4b,0.375,0
413,13,,,,0,alive,,M-05-08,M,S,Filipstad,Filipstad_9900,6632623,1392080,1999,2000,M-05-08,5.1501,0.26,1.16,84.15454382,18.16,Munkfors,1762,5.7,0,0.0028,0.0601,236.306535,55.99594384,Hag2,0.125,0
414,16,,,,,alive,,G5-03,F,S,Filipstad,Filipstad_0001,6619852,1397111,2000,2001,G5-03,4.5753,0.35,1.17,83.41975733,26.42,Storfors,1760,5.7,0,0,0.6373,196.651566,54.25072128,Ny4b,0.375,0
415,16,,,,0,alive,,M-05-08,M,S,Filipstad,Filipstad_0001,6619852,1397111,2000,2001,M-05-08,4.5753,0.35,1.17,83.41975733,26.42,Storfors,1760,5.7,0,0,0.6373,196.651566,54.25072128,Hag2,0.125,0
416,16,,,,,other,natural,G5-03,F,S,Filipstad,Filipstad_0102,6635229,1392410,2001,2002,G5-03,5.1969,0.25,1.13,71.07272727,15.27,Munkfors,1762,5.5,0,0.0002,0.04,244.6872647,56.47955059,Ny4b,0.375,0
417,16,,,,2,censored,,M-05-08,M,S,Filipstad,Filipstad_0102,6635229,1392410,2001,2002,M-05-08,5.1969,0.25,1.13,71.07272727,15.27,Munkfors,1762,5.5,0,0.0002,0.04,244.6872647,56.47955059,Hag2,0.125,0
418,68,,,0,0,alive,,G133-17,F,S,Finnsjön,Finnsjön_1819,6801102,1456271,2018,2019,G133-17,3.1325,0.14,0.96,82.94927536,4.68,Rättvik,2031,2.5,0.0034,1.248,0.044,348.5644815,95.47604184,Bjås3,6.7336999999999994E-2,1
419,68,,,,0,alive,,G268-17,M,S,Finnsjön,Finnsjön_1819,6801102,1456271,2018,2019,G268-17,3.1325,0.14,0.96,82.94927536,4.68,Rättvik,2031,2.5,0.0034,1.248,0.044,348.5644815,95.47604184,Kvt1,0.206153,1
420,71,1,1,1,1,disapp,,G133-17,F,S,Finnsjön,Finnsjön_1920,6810491,1443515,2019,2020,G133-17,4.0179,0.19,0.82,84.66183575,3.98,Rättvik,2031,2.5122,0.0034,1.2154,0,450.8789897,98.29988606,Bjås3,6.7336999999999994E-2,1
421,71,1,,,1,disapp,,G268-17,M,S,Finnsjön,Finnsjön_1920,6810491,1443515,2019,2020,G268-17,4.0179,0.19,0.82,84.66183575,3.98,Rättvik,2031,2.5122,0.0034,1.2154,0,450.8789897,98.29988606,Kvt1,0.206153,1
422,58,,,,,other,legal,D-10-70,M,S,Fjätdalen,Fjätdalen_1011,6865023,1367590,2010,2011,D-10-70,3.0735,0.08,0.28,85.33101852,0.96,Älvdalen,2039,2.4158,0.0022,0.7928,0.0205,675.9289559,124.3113705,Osd2,0.28125,1
423,58,,,,,other,legal,D-10-71,F,S,Fjätdalen,Fjätdalen_1011,6865023,1367590,2010,2011,D-10-71,3.0735,0.08,0.28,85.33101852,0.96,Älvdalen,2039,2.4158,0.0022,0.7928,0.0205,675.9289559,124.3113705,Ful1,0.261963,1
424,75,,,0,0,alive,,G62-20,F,S,Fjornshöjden,Fjornshöjden_2021,6629933,1280667,2020,2021,,5.4122,0.34,1.29,74.03383838,11.5,Eda,1730,2.3398,0,0,0.2133,225.6336909,55.40549629,Röm3,0.35064400000000001,6
425,75,,,,0,alive,,G79-18,M,S,Fjornshöjden,Fjornshöjden_2021,6629933,1280667,2020,2021,,5.4122,0.34,1.29,74.03383838,11.5,Eda,1730,2.3398,0,0,0.2133,225.6336909,55.40549629,Mang5,0.249086,6
426,83,,,0,0,alive,,G62-20,F,S,Fjornshöjden,Fjornshöjden_2122,6629325.475,1282683.856,2021,2022,,5.4354,0.33,1.25,66.82070707,11.3,Eda,1730,2.2417,0,0.0024,0.2336,223.2228219,55.79771833,Röm3,0.35064400000000001,5
427,83,,,,0,alive,,G79-18,M,S,Fjornshöjden,Fjornshöjden_2122,6629325.475,1282683.856,2021,2022,,5.4354,0.33,1.25,66.82070707,11.3,Eda,1730,2.2417,0,0.0024,0.2336,223.2228219,55.79771833,Mang5,0.249086,5
428,85,,,2,2,censored,,G62-20,F,S,Fjornshöjden,Fjornshöjden_2223,6631244,1281074,2022,2023,,5.3929,0.35,1.31,83.878125,11.77,Eda,1730,1.9056,0,0,0.235,224.506431,55.63926021,Röm3,0.35064400000000001,5
429,85,,,,2,censored,,G79-18,M,S,Fjornshöjden,Fjornshöjden_2223,6631244,1281074,2022,2023,,5.3929,0.35,1.31,83.878125,11.77,Eda,1730,1.9056,0,0,0.235,224.506431,55.63926021,Mang5,0.249086,5
430,70,,,,,alive,,G126-15,M,S,Flaten 1,Flaten_1516,6660153,1476016,2015,2016,G126-15,4.5979,0.36,1.46,66.546875,12.13,Ljusnarsberg,1864,2.3104,0.0002,0.0781,1.4205,216.6271553,64.63155473,Hed4,0.30401600000000001,3
431,70,,,0,0,alive,,G132-14,F,S,Flaten 1,Flaten_1516,6660153,1476016,2015,2016,G132-14,4.5979,0.36,1.46,66.546875,12.13,Ljusnarsberg,1864,2.3104,0.0002,0.0781,1.4205,216.6271553,64.63155473,Rom1,0.20550499999999999,3
432,74,,,,,alive,,G126-15,M,S,Flaten 1,Flaten_1617,6657419,1473523,2016,2017,G126-15,4.496,0.38,1.41,73.95771144,12.25,Ljusnarsberg,1864,2.2382,0.0001,0.0244,1.4774,230.7258545,67.33655658,Hed4,0.30401600000000001,5
433,74,,1,1,1,disapp,,G132-14,F,S,Flaten 1,Flaten_1617,6657419,1473523,2016,2017,G132-14,4.496,0.38,1.41,73.95771144,12.25,Ljusnarsberg,1864,2.2382,0.0001,0.0244,1.4774,230.7258545,67.33655658,Rom1,0.20550499999999999,5
434,72,,,,,other,legal,G126-15,M,S,Flaten 2,Flaten/Billsjön_1718,6659611,1478002,2017,2018,G126-15,4.6386,0.37,1.46,84.22474747,12.14,Ljusnarsberg,1864,2.3821,0.0001,0.0465,1.2515,211.0604805,63.000132,Hed4,0.30401600000000001,2
435,72,,,,,other,legal,G74-14,F,S,Flaten 2,Flaten/Billsjön_1718,6659611,1478002,2017,2018,G74-14,4.6386,0.37,1.46,84.22474747,12.14,Ljusnarsberg,1864,2.3821,0.0001,0.0465,1.2515,211.0604805,63.000132,Sku,0.15216099999999999,2
436,83,,,,0,alive,,G107-21,M,,Flatsmossen 1,Flatsmossen_2122,6615039.67,1285060.952,2021,2022,,5.4716,0.28,1.15,62.00520833,8.8,Eda,1730,2.5504,0,0.0003,0.4061,210.331136,52.75036904,Smk3,0.39761600000000002,4
437,83,,,0,0,alive,,G57-21,F,,Flatsmossen 1,Flatsmossen_2122,6615039.67,1285060.952,2021,2022,,5.4716,0.28,1.15,62.00520833,8.8,Eda,1730,2.5504,0,0.0003,0.4061,210.331136,52.75036904,Sbö1,0.218197,4
438,85,1,,,1,disapp,,G107-21,M,,Flatsmossen 1,Flatsmossen_2223,6617534,1284026,2022,2023,,5.5321,0.3,1.19,79.67164179,9.18,Eda,1730,2.1964,0,0,0.4537,213.7131202,53.21310778,Smk3,0.39761600000000002,3
439,85,1,1,1,1,disapp,,G57-21,F,,Flatsmossen 1,Flatsmossen_2223,6617534,1284026,2022,2023,,5.5321,0.3,1.19,79.67164179,9.18,Eda,1730,2.1964,0,0,0.4537,213.7131202,53.21310778,Sbö1,0.218197,3
440,70,,,0,0,alive,,G49-16,M,S,Flintbäcken,Flintbäcken_1516,6677190,1415965,2015,2016,G49-16,5.2361,0.22,1.05,72.63692308,10.89,Filipstad,1782,2.2144,0.0003,0.1094,0.2421,352.4565106,63.04532209,Klot,0.29931600000000003,6
441,70,,,,0,alive,,G88-15,F,S,Flintbäcken,Flintbäcken_1516,6677190,1415965,2015,2016,G88-15,5.2361,0.22,1.05,72.63692308,10.89,Filipstad,1782,2.2144,0.0003,0.1094,0.2421,352.4565106,63.04532209,Snd3,0.21491199999999999,6
442,74,,1,1,1,disapp,,G49-16,M,S,Flintbäcken,Flintbäcken_1617,6685812,1419014,2016,2017,G49-16,5.1926,0.22,1.13,81.04040404,9.32,Filipstad,1782,2.1812,0.0002,0.0705,0.2696,349.9094285,63.5508659,Klot,0.29931600000000003,4
443,74,,,,2,censored,,G88-15,F,S,Flintbäcken,Flintbäcken_1617,6685812,1419014,2016,2017,G88-15,5.1926,0.22,1.13,81.04040404,9.32,Filipstad,1782,2.1812,0.0002,0.0705,0.2696,349.9094285,63.5508659,Snd3,0.21491199999999999,4
444,68,,,,,alive,,G18-15,M,N,Flisdalen 1,Flisdalen_1415,6749748,1303396,2014,2015,G18-15,4.3244,0.22,1.53,84.35086108,6.46,Torsby,1737,2.321,0.0003,0.1106,0.1298,376.0087652,92.78219258,Trå,0.29980499999999999,3
445,68,,,0,0,alive,,G89-15,F,N,Flisdalen 1,Flisdalen_1415,6749748,1303396,2014,2015,G89-15,4.3244,0.22,1.53,84.35086108,6.46,Torsby,1737,2.321,0.0003,0.1106,0.1298,376.0087652,92.78219258,Tans2,0.14679700000000001,3
446,70,,,,,alive,,G18-15,M,N,Flisdalen 1,Flisdalen_1516,6726231,1300590,2015,2016,G18-15,4.3677,0.53,2.02,73.81515152,6.84,Grue,423,1.9696,0.0002,0.0848,1.1337,291.1359173,102.5595326,Trå,0.29980499999999999,4
447,70,,,0,0,alive,,G89-15,F,N,Flisdalen 1,Flisdalen_1516,6726231,1300590,2015,2016,G89-15,4.3677,0.53,2.02,73.81515152,6.84,Grue,423,1.9696,0.0002,0.0848,1.1337,291.1359173,102.5595326,Tans2,0.14679700000000001,4
448,74,,,,,alive,,G18-15,M,N,Flisdalen 1,Flisdalen_1617,6721360,1310424,2016,2017,G18-15,4.7655,0.45,2.08,81.73737374,5.99,Torsby,1737,1.8365,0.0002,0.0658,0.0936,348.6987301,103.9169827,Trå,0.29980499999999999,6
449,74,,,0,0,alive,,G89-15,F,N,Flisdalen 1,Flisdalen_1617,6721360,1310424,2016,2017,G89-15,4.7655,0.45,2.08,81.73737374,5.99,Torsby,1737,1.8365,0.0002,0.0658,0.0936,348.6987301,103.9169827,Tans2,0.14679700000000001,6
450,72,,,,,alive,,G18-15,M,N,Flisdalen 1,Flisdalen_1718,6721928,1318440,2017,2018,G18-15,4.9762,0.36,1.82,84.88131313,5.01,Torsby,1737,1.8714,0.0002,0.087,0.0187,390.6506385,85.28684856,Trå,0.29980499999999999,6
451,72,,,0,0,alive,,G89-15,F,N,Flisdalen 1,Flisdalen_1718,6721928,1318440,2017,2018,G89-15,4.9762,0.36,1.82,84.88131313,5.01,Torsby,1737,1.8714,0.0002,0.087,0.0187,390.6506385,85.28684856,Tans2,0.14679700000000001,6
452,68,,1,1,1,disapp,,G89-15,F,N,Flisdalen 1,Flisdalen_1819,6722197,1316001,2018,2019,G89-15,4.9467,0.36,1.93,86.19191919,5.24,Torsby,1737,1.9836,0.0003,0.0976,0.0187,380.7674537,88.54950932,Tans2,0.14679700000000001,4
453,68,,,,,alive,,G18-15,M,N,Flisdalen 1,Flisdalen_1819,6722197,1316001,2018,2019,G18-15,4.9467,0.36,1.93,86.19191919,5.24,Torsby,1737,1.9836,0.0003,0.0976,0.0187,380.7674537,88.54950932,Trå,0.29980499999999999,4
455,64,,,0,0,alive,,G19-13,F,S,Forshaga 1,Forshaga_1213,6606695,1375921,2012,2013,G19-13,4.127,0.51,1.21,77.56510417,59.69,Kil,1715,4,0,0,2.1514,105.5854464,42.02900846,Bratt,0.27783200000000002,3
456,64,,,,,alive,,M-09-01,M,S,Forshaga 1,Forshaga_1213,6606695,1375921,2012,2013,M-09-01,4.127,0.51,1.21,77.56510417,59.69,Kil,1715,4,0,0,2.1514,105.5854464,42.02900846,Gal,0,3
457,66,,,0,0,alive,,G19-13,F,S,Forshaga 1,Forshaga_1314,6621134,1372502,2013,2014,G19-13,5.226,0.36,1.17,64.01041667,39.97,Kil,1715,3.4,0,0.001,1.0454,147.8481333,67.63864741,Bratt,0.27783200000000002,5
458,66,,,,,other,legal,M-09-01,M,S,Forshaga 1,Forshaga_1314,6621134,1372502,2013,2014,M-09-01,5.226,0.36,1.17,64.01041667,39.97,Kil,1715,3.4,0,0.001,1.0454,147.8481333,67.63864741,Gal,0,5
459,68,1,1,1,1,disapp,,G19-13,F,S,Forshaga 2,Forshaga_1415,6621134,1372502,2014,2015,G19-13,5.226,0.36,1.17,78.515625,40.25,Kil,1715,2.6,0,0.0052,1.0454,147.8481333,67.63864741,Bratt,0.27783200000000002,4
460,68,1,,,1,disapp,,G51-14,M,S,Forshaga 2,Forshaga_1415,6621134,1372502,2014,2015,G51-14,5.226,0.36,1.17,78.515625,40.25,Kil,1715,2.6,0,0.0052,1.0454,147.8481333,67.63864741,Bratt,0.27783200000000002,4
461,70,,,,0,alive,,G55-16,M,S,Forshaga 3,Forshaga_1516,6605632,1373526,2015,2016,G55-16,4.0871,0.56,1.25,60.7875,59.67,Kil,1715,1.9,0,0,2.667,98.84459021,36.60539248,Snd3,0.21491199999999999,4
462,70,,,0,0,alive,,G56-16,F,S,Forshaga 3,Forshaga_1516,6605632,1373526,2015,2016,G56-16,4.0871,0.56,1.25,60.7875,59.67,Kil,1715,1.9,0,0,2.667,98.84459021,36.60539248,Köl2,0.31961099999999998,4
463,74,,,,0,alive,,G55-16,M,S,Forshaga 3,Forshaga_1617,6606575,1391545,2016,2017,G55-16,3.8722,0.38,1.13,65.56153846,52.05,Storfors,1760,1.8,0,0,0.383,139.7907507,50.95386532,Snd3,0.21491199999999999,5
464,74,,,0,0,alive,,G56-16,F,S,Forshaga 3,Forshaga_1617,6606575,1391545,2016,2017,G56-16,3.8722,0.38,1.13,65.56153846,52.05,Storfors,1760,1.8,0,0,0.383,139.7907507,50.95386532,Köl2,0.31961099999999998,5
465,72,,,,0,alive,,G55-16,M,S,Forshaga 3,Forshaga_1718,6606029,1399622,2017,2018,G55-16,4.0439,0.39,1.11,82.03645833,35.99,Storfors,1760,2,0,0.0017,0.7606,152.9004245,46.66675282,Snd3,0.21491199999999999,6
466,72,,,0,0,alive,,G56-16,F,S,Forshaga 3,Forshaga_1718,6606029,1399622,2017,2018,G56-16,4.0439,0.39,1.11,82.03645833,35.99,Storfors,1760,2,0,0.0017,0.7606,152.9004245,46.66675282,Köl2,0.31961099999999998,6
467,68,,,,0,alive,,G55-16,M,S,Forshaga 3,Forshaga_1819,6597020,1388573,2018,2019,G55-16,3.2729,0.42,1.17,65.91161616,60.26,Storfors,1760,2.3,0,0.0009,0.6953,103.3224654,43.31063562,Snd3,0.21491199999999999,5
468,68,,,0,0,alive,,G56-16,F,S,Forshaga 3,Forshaga_1819,6597020,1388573,2018,2019,G56-16,3.2729,0.42,1.17,65.91161616,60.26,Storfors,1760,2.3,0,0.0009,0.6953,103.3224654,43.31063562,Köl2,0.31961099999999998,5
469,71,,,,0,alive,,G55-16,M,S,Forshaga 3,Forshaga_1920,6609568,1392356,2019,2020,G55-16,4.0433,0.36,1.12,45.52419355,50.14,Storfors,1760,2.6,0,0,0.4449,152.1838267,53.53944046,Snd3,0.21491199999999999,4
470,71,,,0,0,alive,,G56-16,F,S,Forshaga 3,Forshaga_1920,6609568,1392356,2019,2020,G56-16,4.0433,0.36,1.12,45.52419355,50.14,Storfors,1760,2.6,0,0,0.4449,152.1838267,53.53944046,Köl2,0.31961099999999998,4
471,75,,,,0,alive,,G55-16,M,S,Forshaga 3,Forshaga_2021,6616252,1391485,2020,2021,,4.4469,0.35,1.16,67.81538462,44.31,Storfors,1760,2.9,0,0.0025,0.473,173.9928304,59.8783015,Snd3,0.21491199999999999,5
472,75,,,0,0,alive,,G56-16,F,S,Forshaga 3,Forshaga_2021,6616252,1391485,2020,2021,,4.4469,0.35,1.16,67.81538462,44.31,Storfors,1760,2.9,0,0.0025,0.473,173.9928304,59.8783015,Köl2,0.31961099999999998,5
473,83,,,,0,alive,,G55-16,M,S,Forshaga 3,Forshaga_2122,6604386.786,1391883.451,2021,2022,,3.7842,0.4,1.14,61.83333333,55.51,Storfors,1760,2.7,0,0,0.41,132.8757304,48.68057411,Snd3,0.21491199999999999,4
474,83,,,0,0,alive,,G56-16,F,S,Forshaga 3,Forshaga_2122,6604386.786,1391883.451,2021,2022,,3.7842,0.4,1.14,61.83333333,55.51,Storfors,1760,2.7,0,0,0.41,132.8757304,48.68057411,Köl2,0.31961099999999998,4
475,85,,,,2,censored,,G55-16,M,S,Forshaga 3,Forshaga_2223,6617103,1400746,2022,2023,,4.3759,0.36,1.12,74.86920904,24.93,Storfors,1760,2.4,0,0.0074,0.6229,191.1223141,49.05753562,Snd3,0.21491199999999999,4
