RovbaseID,Funnetdato,Undersøkt,Undersøktdato,Meldt til,Mottattdato,Skadetype,"Skadetype, annet",Rase,"Rase, annet","Skadedato, fra","Skadedato, til",Usikker skadedato,Kjønn,Alder,Antall,Tilstand,Merke,"Merke, tekst",Registreringsnummer,Skadeårsak,"Skadeårsak, annet",Skadested,Beiteområde,Kontrollstatus,Vurdering,Melding om registrert skade er sendt til eier,Eier tilstede ved skadeundersøkelse,Eier orientert,Dato orientert,KommuneID,Funnsted,Nord (opprinnelig),Øst (opprinnelig),Nord (UTM33/SWEREF99 TM),Øst (UTM33/SWEREF99 TM),Nord (RT90),Øst (RT90),Koordinatsystem,Stedkvalitet,Godkjentdato,Følsomhet,Frigivelsesdato,Låst,Låst av,Låstdato,Sist lagret dato,Kommunenummer,Kommune,Fylkenummer,Fylke,Number of injured or killed or missing sheep,Year
K402665,2007.06.14,Ja,2007.06.16,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7051,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,,1-3424,Gammelsetra,6849791,295019,6849791,295019,6854710,1252439,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402666,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7041,NULL,Varg,,Bete utan stängsel,Vestkjøeln,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849937,294531,6849937,294531,6854863,1251953,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402668,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7039,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849339,294475,6849339,294475,6854265,1251889,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402669,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7045,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849909,294829,6849909,294829,6854831,1252251,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402670,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7060,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849909,294829,6849909,294829,6854831,1252251,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402671,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7105,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849909,294829,6849909,294829,6854831,1252251,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402672,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Död,Øremerke,7023,NULL,Varg,,Bete utan stängsel,Vestkjøeln,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849610,294802,6849610,294802,6854532,1252220,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402673,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7029,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849682,295110,6849682,295110,6854600,1252529,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402674,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7015,NULL,Varg,,Bete utan stängsel,Vestkjøeln,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849800,294920,6849800,294920,6854721,1252340,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402676,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7047,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849800,294920,6849800,294920,6854721,1252340,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402678,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hane,Under 1 år,1,Död,Øremerke,7035,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849701,294911,6849701,294911,6854622,1252330,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402679,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7031,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849819,294721,6849819,294721,6854742,1252141,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402680,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7018,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849819,294721,6849819,294721,6854742,1252141,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402682,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hane,Under 1 år,1,Död,Øremerke,7106,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849918,294730,6849918,294730,6854841,1252152,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402683,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7067,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849918,294730,6849918,294730,6854841,1252152,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402684,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7024,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849918,294730,6849918,294730,6854841,1252152,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402686,2007.06.14,Ja,2007.06.14,,,Får,,Norsk kvit sau,,2007.06.14,2007.06.14,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7079,NULL,Varg,,Bete utan stängsel,Vestkjølen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Gammelsetra,6849918,294730,6849918,294730,6854841,1252152,WGS84-UTM Zon 33,Mindre bra,2007.06.23,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.06.23,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K402610,2007.06.15,Ja,2007.06.15,,,Får,,Norsk kvit sau,,2007.06.15,2007.06.15,Ja,Hona,Under 1 år,1,Död,Øremerke,7072,NULL,Varg,,Bete utan stängsel,Danseråsen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3411,Tranmyra,6764336,280411,6764336,280411,6769387,1236765,WGS84-UTM Zon 33,Mindre bra,2007.06.22,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.25,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2007
K404735,2007.06.17,Nej,,Olaf Tørudbakken,2007.08.08,Får,,Norsk kvit sau,,2007.07.29,2007.07.29,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7066,NULL,Varg,,Bete utan stängsel,Danseråsen,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3411,Danseråsen,6770035,278524,6770035,278524,6775112,1234948,WGS84-UTM Zon 33,Mindre bra,2007.08.13,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.08.13,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2007
K402613,2007.06.17,Ja,2007.06.17,,,Får,,Norsk kvit sau,,2007.06.17,2007.06.17,Nej,Hona,Över 2 år,1,Avlivad,Bjelle,,NULL,Varg,,Bete utan stängsel,Syljelia,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3411,Golimoen,6774421,276716,6774421,276716,6779523,1233193,WGS84-UTM Zon 33,Mindre bra,2007.06.22,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.25,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2007
K402612,2007.06.17,Ja,2007.06.17,,,Får,,Norsk kvit sau,,2007.06.17,2007.06.17,Ja,Okänt,Under 1 år,1,Död,Øremerke,7269,NULL,Varg,,Bete utan stängsel,Danseråsen,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3411,Danseråsen,6768497,276674,6768497,276674,6773596,1233078,WGS84-UTM Zon 33,Mindre bra,2007.06.22,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.25,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2007
K404733,2007.06.18,Nej,,Olaf Tørudbakken,2007.08.08,Får,,Norsk kvit sau,,2007.08.06,2007.08.06,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7065,NULL,Varg,,Bete utan stängsel,Danseråsen,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3411,Danseråsen,6770035,278524,6770035,278524,6775112,1234948,WGS84-UTM Zon 33,Mindre bra,2007.08.13,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.08.15,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2007
K403280,2007.06.18,Nej,,A. Eppeland,2007.06.18,Får,,Spel,,2007.06.18,2007.06.18,Ja,Okänt,Under 1 år,1,Död,Øremerke,7069,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,,1-4217,Kallingsheia,6533488,114980,6533488,114980,6540399,1068401,WGS84-UTM Zon 33,Mindre bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403281,2007.06.18,Nej,,A. Eppeland,2007.06.18,Får,,Spel,,2007.06.18,2007.06.18,Ja,Okänt,Under 1 år,1,Död,Øremerke,7082,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,,1-4217,Kallingsheia,6533579,115089,6533579,115089,6540489,1068511,WGS84-UTM Zon 33,Mindre bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403283,2007.06.18,Nej,,A. Eppeland,2007.06.18,Får,,Spel,,2007.06.18,2007.06.18,Ja,Okänt,Under 1 år,1,Död,Øremerke,7105,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,,1-4217,Kallingsheia,6532219,115671,6532219,115671,6539121,1069077,WGS84-UTM Zon 33,Mindre bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K402611,2007.06.20,Ja,2007.06.20,,,Får,,Norsk kvit sau,,2007.06.17,2007.06.17,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7004,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3411,Kompåsen sør,6766520,279607,6766520,279607,6771582,1235988,WGS84-UTM Zon 33,Mindre bra,2007.06.22,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.25,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2007
K403962,2007.06.21,Ja,2007.06.21,,,Får,,Norsk kvit sau,,2007.06.21,2007.06.21,Nej,Hona,Under 1 år,1,Död,Øremerke,7036,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2007.06.21,1-3424,,6860549,285165,6860549,285165,6865597,1242713,WGS84-UTM Zon 33,Mindre bra,2007.07.31,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.31,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403964,2007.06.21,Ja,2007.06.21,,,Får,,Norsk kvit sau,,2007.06.20,2007.06.20,Nej,Hona,Under 1 år,1,Död,Øremerke,7031,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2007.06.21,1-3424,Hanestadsetra,6857784,286817,6857784,286817,6862810,1244332,WGS84-UTM Zon 33,Mindre bra,2007.07.31,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.31,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403258,2007.06.21,Ja,2007.06.21,,,Får,,Spel,,2007.06.21,2007.06.21,Ja,Hona,Över 2 år,1,Skadad,Øremerke,2017,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-4217,"kommet til samlingsplass, beita på Kallingsheia",6528194,115799,6528194,115799,6535091,1069157,WGS84-UTM Zon 33,Mycket bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403965,2007.06.21,Ja,2007.06.22,,,Får,,Norsk kvit sau,,2007.06.21,2007.06.21,Nej,Hona,Under 1 år,1,Död,Øremerke,7155,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Hårendalen,6862440,291870,6862440,291870,6867406,1249446,WGS84-UTM Zon 33,Mindre bra,2007.07.31,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.31,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403259,2007.06.21,Ja,2007.06.21,,,Får,,Spel,,2007.06.21,2007.06.21,Ja,Hona,1 till 2 år,1,Skadad,Øremerke,5081,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Nej,,1-4217,"kommet til samlingsplass, beita på Kallingsheia",6528199,115792,6528199,115792,6535096,1069150,WGS84-UTM Zon 33,Mycket bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403260,2007.06.21,Ja,2007.06.21,,,Får,,Spel,,2007.06.21,2007.06.21,Ja,Hane,Under 1 år,1,Död,Øremerke,7029,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,,1-4217,Kallingsheia,6535522,116974,6535522,116974,6542411,1070421,WGS84-UTM Zon 33,Mindre bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403255,2007.06.21,Ja,2007.06.21,,,Får,,Spel,,2007.06.21,2007.06.21,Ja,Hona,Under 1 år,1,Skadad,Øremerke,7039,NULL,Varg,,Bete utan stängsel,kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-4217,"Kommet til slippsted, beita på Kallingsheia",6528197,115795,6528197,115795,6535094,1069153,WGS84-UTM Zon 33,Mycket bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403256,2007.06.21,Ja,2007.06.21,,,Får,,Spel,,2007.06.21,2007.06.21,Ja,Hona,Över 2 år,1,Skadad,Øremerke,3066,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-4217,"kommet til samlingsplass, beita på Kallingsheia",6528192,115802,6528192,115802,6535089,1069160,WGS84-UTM Zon 33,Mycket bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403257,2007.06.21,Ja,2007.06.21,,,Får,,Spel,,2007.06.21,2007.06.21,Ja,Hona,Över 2 år,1,Skadad,Øremerke,5082,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-4217,"kommet til samlingsplass, beiter på Kallingsheia",6528189,115805,6528189,115805,6535086,1069163,WGS84-UTM Zon 33,Mycket bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403762,2007.06.22,Ja,2007.06.22,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7035,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3412,Øysetra,6764842,301152,6764842,301152,6769637,1257525,WGS84-UTM Zon 33,Mindre bra,2007.07.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.26,1-3412,Løten (N),1-34,Innlandet (N),1,2007
K403695,2007.06.22,Ja,2007.06.22,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7244,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Bergsetvollen,6861717,290999,6861717,290999,6866693,1248565,WGS84-UTM Zon 33,Mindre bra,2007.07.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.26,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403696,2007.06.22,Ja,2007.06.23,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,7175,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Bergsetvollen,6861733,291905,6861733,291905,6866698,1249472,WGS84-UTM Zon 33,Mindre bra,2007.07.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.26,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403287,2007.06.22,Nej,,A. Eppeland,2007.06.22,Får,,Spel,,2007.06.22,2007.06.22,Ja,Okänt,Under 1 år,1,Död,Øremerke,7010,NULL,Varg,,Bete utan stängsel,kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,,1-4217,Kallingsheia,6533598,115996,6533598,115996,6540497,1069419,WGS84-UTM Zon 33,Mindre bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403967,2007.06.22,Ja,2007.06.22,,,Får,,Norsk kvit sau,,2007.06.20,2007.06.20,Nej,Hona,Under 1 år,1,Död,Øremerke,7040,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Hårendalen,6862440,291870,6862440,291870,6867406,1249446,WGS84-UTM Zon 33,Mindre bra,2007.07.31,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.31,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403968,2007.06.22,Ja,2007.06.22,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7174,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Hårendalen,6863336,291953,6863336,291953,6868301,1249540,WGS84-UTM Zon 33,Mindre bra,2007.07.31,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.31,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403697,2007.06.22,Ja,2007.06.23,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7063,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Hårsetvollen,6862539,291879,6862539,291879,6867505,1249456,WGS84-UTM Zon 33,Mindre bra,2007.07.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.26,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403698,2007.06.22,Ja,2007.06.23,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hona,Under 1 år,1,Död,Øremerke,7166,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3424,Hårsetvollen,6862014,292132,6862014,292132,6866976,1249702,WGS84-UTM Zon 33,Mindre bra,2007.07.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.26,1-3424,Rendalen (N),1-34,Innlandet (N),1,2007
K403275,2007.06.22,Nej,,A. Eppeland,2007.06.22,Får,,Spel,,2007.06.22,2007.06.22,Ja,Okänt,Under 1 år,1,Död,Øremerke,7052,NULL,Varg,,Bete utan stängsel,Kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,,1-4217,Kallingsheia,6532745,115416,6532745,115416,6539650,1068829,WGS84-UTM Zon 33,Mindre bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403274,2007.06.22,Nej,,A. Eppeland,2007.06.22,Får,,Spel,,2007.06.22,2007.06.22,Ja,Okänt,Under 1 år,1,Död,Øremerke,7010,NULL,Varg,,Bete utan stängsel,kallingsheia,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Ja,,1-4217,Kallingsheia,6533144,115452,6533144,115452,6540049,1068869,WGS84-UTM Zon 33,Mindre bra,2007.07.17,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.17,1-4217,Åmli (N),1-42,Agder (N),1,2007
K403858,2007.06.22,Ja,2007.06.22,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7008,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3412,Øysætra Sørøst,6763791,301659,6763791,301659,6768580,1258019,WGS84-UTM Zon 33,Mindre bra,2007.07.27,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.27,1-3412,Løten (N),1-34,Innlandet (N),1,2007
K403859,2007.06.22,Ja,2007.06.22,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hona,Över 2 år,1,Avlivad,Bjelle,,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3412,Øysætra Sørøst,6763891,301668,6763891,301668,6768680,1258029,WGS84-UTM Zon 33,Mindre bra,2007.07.27,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.27,1-3412,Løten (N),1-34,Innlandet (N),1,2007
K403761,2007.06.22,Ja,2007.06.22,,,Får,,Norsk kvit sau,,2007.06.22,2007.06.22,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,7050,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3412,Øysetra,6764081,301786,6764081,301786,6768868,1258150,WGS84-UTM Zon 33,Mindre bra,2007.07.26,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.26,1-3412,Løten (N),1-34,Innlandet (N),1,2007
K403854,2007.06.22,Ja,2007.06.23,,,Får,,Norsk kvit sau,,2007.06.18,2007.06.18,Ja,Hona,Under 1 år,1,Död,Øremerke,7248,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3403,,6762978,289730,6762978,289730,6767913,1246073,WGS84-UTM Zon 33,Mindre bra,2007.07.27,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.27,1-3403,Hamar (N),1-34,Innlandet (N),1,2007
K403855,2007.06.22,Ja,2007.06.23,,,Får,,Norsk kvit sau,,2007.06.18,2007.06.18,Ja,Hona,Över 2 år,1,Avlivad,Bjelle,,NULL,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3403,Tørbustilen,6762978,289730,6762978,289730,6767913,1246073,WGS84-UTM Zon 33,Mindre bra,2007.07.27,Ja,,Ja,Kenneth Rannem,2016.05.31,2007.07.27,1-3403,Hamar (N),1-34,Innlandet (N),1,2007
