Country,HändelseID,Fynddatum,Undersökt,Undersökt datum,Skada på,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Kön,Alder,Antall,Tilstand,Antal döda under 1 år,Antal avlivade under 1 år,Antal skadade under 1 år,Antal saknade under 1 år,Antal döda 1 till 2 år,Antal avlivade 1 till 2 år,Antal skadade 1 till 2 år,Antal saknade 1 till 2 år,Antal döda över 2 år,Antal avlivade över 2 år,Antal skadade över 2 år,Antal saknade över 2 år,Skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Låst,Låst datum,Senast sparad datum,Kommunenummer,Kommune,Fylkenummer,Fylke
Sweden,V473593,2009.10.31,Ja,2009.10.31,Annan hund,Annan,Jämthund,2009.10.31,2009.10.31,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1766,Höjden_ Gräsmark,6649443,384773,6653153,1339775,RT90,Mycket bra,2009.10.31,Ja,2017.02.13,,2-1766,Sunne (S),2-17,Värmlands län (S)
Sweden,V473594,2009.11.08,Ja,2009.11.11,Annan hund,Annan,Drever,2009.11.08,2009.11.08,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2034,Kallmora,6783031,488871,6785520,1445555,RT90,Mycket bra,2009.11.11,Ja,2017.02.13,,2-2034,Orsa (S),2-20,Dalarnas län (S)
Sweden,V473596,2009.10.22,Ja,2009.10.28,Annan hund,Annan,Hamilton,2009.10.22,2009.10.22,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Räken,6816412,530389,6818400,1487500,RT90,Mycket bra,2009.10.28,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473597,2009.11.04,Ja,2009.11.04,Annan hund,Annan,Jämthund,2009.11.04,2009.11.04,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2085,Seghöjden,6656637,478250,6659210,1433380,RT90,Mycket bra,2009.11.04,Ja,2017.02.13,,2-2085,Ludvika (S),2-20,Dalarnas län (S)
Sweden,V473598,2009.11.13,Ja,2009.11.13,Annan hund,Annan,Drever,2009.11.13,2009.11.13,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0115,V Tärnan,6608910,688717,6608908,1643322,RT90,Mycket bra,2009.11.13,Ja,2017.02.13,,2-0115,Vallentuna (S),2-01,Stockholms län (S)
Sweden,V473599,2009.11.16,Ja,2009.11.16,Annan hund,Annan,Finnstövare,2009.11.16,2009.11.16,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2161,Hemmyrberget,6828952,517457,6831104,1474719,RT90,Mycket bra,2009.11.16,Ja,2017.02.13,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
Sweden,V473600,2010.09.19,Ja,2010.09.19,Annan hund,Annan,Finsk stövare,2010.09.19,2010.09.19,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Voxna,6798602,533861,6800541,1490753,RT90,Mycket bra,2010.09.19,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473602,2009.11.14,Ja,2009.11.14,Annan hund,Annan,Dvärg Pinscher,2009.11.14,2009.11.14,Nej,NA,Över 2 år,1,Saknad,0,0,0,0,0,0,0,0,0,0,0,1,Varg,,Fältkontroll - LST,Bedömd som säker,2-1907,Sandtorpet,6629978,560250,6631543,1515083,RT90,Mycket bra,2009.11.14,Ja,2017.02.13,,2-1907,Surahammar (S),2-19,Västmanlands län (S)
Sweden,V473604,2009.11.20,Ja,2009.11.20,Annan hund,Annan,Tax,2009.11.19,2009.11.19,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1493,Fåleberg Norr Mariestad,6515045,438649,6518040,1392047,RT90,Mycket bra,2009.11.20,Ja,2017.02.13,,2-1493,Mariestad (S),2-14,Västra Götalands län (S)
Sweden,V473605,2009.11.21,Ja,2009.11.21,Annan hund,Annan,Hamiltonstövare,2009.11.21,2009.11.21,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Hornåsen,6795787,403838,6799331,1360645,RT90,Mycket bra,2009.11.21,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473606,2009.11.21,Ja,2009.11.21,Annan hund,Annan,Drever,2009.11.21,2009.11.21,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Uvabo,6802483,529697,6804475,1486635,RT90,Mycket bra,2009.11.21,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473607,2009.10.30,Ja,2009.11.13,Annan hund,Annan,Jämthund,2009.10.30,2009.10.30,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2305,Åsen,6948661,529644,6950700,1488400,RT90,Mycket bra,2009.11.13,Ja,2017.02.13,,2-2305,Bräcke (S),2-23,Jämtlands län (S)
Sweden,V473609,2009.10.31,Ja,2009.11.02,Annan hund,Annan,Tax drever,2009.10.31,2009.10.31,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1293,Matteröd,6231877,427983,6234873,1378013,RT90,Mycket bra,2009.11.02,Ja,2017.02.13,,2-1293,Hässleholm (S),2-12,Skåne län (S)
Sweden,V473610,2009.11.27,Ja,2009.11.27,Annan hund,Annan,Drever,2009.11.27,2009.11.27,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1493,Hallamossen Fågelö,6518342,427515,6521473,1380947,RT90,Mycket bra,2009.11.27,Ja,2017.02.13,,2-1493,Mariestad (S),2-14,Västra Götalands län (S)
Sweden,V473613,2010.09.10,Ja,2010.09.10,Annan hund,Annan,Lucerner stövare,2010.09.10,2010.09.10,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Edsbyn,6802547,541217,6804397,1498160,RT90,Mycket bra,2010.09.10,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473614,2010.09.07,Ja,2010.09.08,Annan hund,Annan,Blandhund,2010.09.07,2010.09.07,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2062,Åsens fäb.,6751222,437001,6754338,1393273,RT90,Mycket bra,2010.09.08,Ja,2017.02.13,,2-2062,Mora (S),2-20,Dalarnas län (S)
Sweden,V473615,2009.11.29,Ja,2009.11.29,Annan hund,Annan,schillerstövare,2009.11.29,2009.11.29,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2085,SO Tansen,6694325,502914,6696610,1458513,RT90,Mycket bra,2009.11.29,Ja,2017.02.13,,2-2085,Ludvika (S),2-20,Dalarnas län (S)
Sweden,V473616,2009.11.27,Ja,2009.11.27,Annan hund,Annan,Finnstövare,2009.11.27,2009.11.27,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0331,öster Nordmyra,6656935,605124,6657960,1560297,RT90,Mycket bra,2009.11.27,Ja,2017.02.13,,2-0331,Heby (S),2-03,Uppsala län (S)
Sweden,V473617,2009.12.06,Ja,2009.12.06,Annan hund,Annan,Släthårig tax,2009.12.06,2009.12.06,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1862,Hasselfors,6546809,467838,6549465,1421631,RT90,Mycket bra,2009.12.06,Ja,2017.02.13,,2-1862,Degerfors (S),2-18,Örebro län (S)
Sweden,V473620,2009.12.14,Ja,2009.12.16,Annan hund,Annan,Smålandstövare,2009.12.14,2009.12.14,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Roteberg,6807874,542886,6809705,1499895,RT90,Mycket bra,2009.12.16,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473625,2010.02.17,Ja,2010.02.19,Annan hund,Annan,Västgötaspets,2010.02.16,2010.02.17,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1415,Jörlanda,6430452,316114,6434875,1268435,RT90,Mycket bra,2010.02.19,Ja,2017.02.13,,2-1415,Stenungsund (S),2-14,Västra Götalands län (S)
Sweden,V473626,2010.02.02,Ja,2010.04.20,Annan hund,Annan,Strävhårig tax,2010.02.02,2010.02.02,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1462,Nygård,6438867,338221,6443030,1290655,RT90,Mycket bra,2010.04.20,Ja,2017.02.13,,2-1462,LillaEdet (S),2-14,Västra Götalands län (S)
Sweden,V473627,2010.09.06,Ja,2010.09.06,Annan hund,Annan,Stövare,2010.09.06,2010.09.06,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2101,Stora Björnmossen,6750288,567354,6751800,1523660,RT90,Mycket bra,2010.09.06,Ja,2017.02.13,,2-2101,Ockelbo (S),2-21,Gävleborgs län (S)
Sweden,V473628,2010.10.01,Ja,2010.10.01,Annan hund,Annan,Dunker stövare,2010.10.01,2010.10.01,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Homna,6803864,532740,6805819,1489696,RT90,Mycket bra,2010.10.01,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473630,2010.05.05,Ja,2010.05.06,Annan hund,Annan,Papillon,2010.05.05,2010.05.05,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Voxnabruk,6803102,527633,6805120,1484578,RT90,Mycket bra,2010.05.06,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473632,2009.12.26,Ja,2010.01.08,Annan hund,Annan,Smålandsstövare,2009.10.05,2009.12.01,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2026,L:a Fjärsen,6697009,502468,6699300,1458100,RT90,Mycket bra,2010.01.08,Ja,2017.02.13,,2-2026,Gagnef (S),2-20,Dalarnas län (S)
Sweden,V473633,2010.09.03,Ja,2010.09.05,Annan hund,Annan,Petit basset griffon venden,2010.09.03,2010.09.03,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1785,Flobäcken,6539061,394666,6542597,1348333,RT90,Mycket bra,2010.09.05,Ja,2017.02.13,,2-1785,Säffle (S),2-17,Värmlands län (S)
Sweden,V473634,2010.09.11,Ja,2010.09.11,Annan hund,Annan,Wachtel,2010.09.10,2010.09.10,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0188,Stry Ekeby Riala,6618098,697885,6617986,1652602,RT90,Mycket bra,2010.09.11,Ja,2017.02.13,,2-0188,Norrtälje (S),2-01,Stockholms län (S)
Sweden,V473635,2010.09.20,Ja,2010.09.21,Annan hund,Annan,Drever,2010.09.20,2010.09.20,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2180,Råhällan,6744992,607996,6746003,1564248,RT90,Mycket bra,2010.09.21,Ja,2017.02.13,,2-2180,Gävle (S),2-21,Gävleborgs län (S)
Sweden,V473636,2010.09.23,Ja,2010.09.23,Annan hund,Annan,Pappilon (stor hund_ se bifogad bild).,2010.09.23,2010.09.23,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2039,Byggevallen- Sörberget,6837024,403568,6840590,1360885,RT90,Mycket bra,2010.09.23,Ja,2017.02.13,,2-2039,Älvdalen (S),2-20,Dalarnas län (S)
Sweden,V473637,2010.10.02,Ja,2010.10.02,Annan hund,Annan,Gråhund,2010.10.02,2010.10.02,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2080,Rö-Bro ÅG,6736536,557073,6738171,1513207,RT90,Mycket bra,2010.10.02,Ja,2017.02.13,,2-2080,Falun (S),2-20,Dalarnas län (S)
Sweden,V473638,2010.10.02,Ja,2010.10.02,Annan hund,Annan,Drever,2010.10.02,2010.10.02,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0117,N Vindsjön,6603933,688263,6603936,1642807,RT90,Mycket bra,2010.10.02,Ja,2017.02.13,,2-0117,Österåker (S),2-01,Stockholms län (S)
Sweden,V473641,2010.10.14,Ja,2010.10.14,Annan hund,Annan,Jämthund,2010.10.14,2010.10.14,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1737,S Ennarbolssätern,6691526,412442,6694917,1367971,RT90,Mycket bra,2010.10.14,Ja,2017.02.13,,2-1737,Torsby (S),2-17,Värmlands län (S)
Sweden,V473642,2010.10.17,Ja,2010.10.17,Annan hund,Annan,Gråhund,2010.10.15,2010.10.15,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Långbergsheden,6763523,406482,6767020,1362892,RT90,Mycket bra,2010.10.17,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473643,2010.10.14,Ja,2010.10.14,Annan hund,Annan,Drever,2010.10.14,2010.10.14,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1438,Risane,6548374,329654,6552700,1283400,RT90,Mycket bra,2010.10.14,Ja,2017.02.13,,2-1438,Dals-Ed (S),2-14,Västra Götalands län (S)
Sweden,V473649,2010.11.06,Ja,2010.11.06,Annan hund,Annan,Gråhund,2010.11.06,2010.11.06,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Gvalptjärnsberget Lima,6750987,405541,6754490,1361796,RT90,Mycket bra,2010.11.06,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473650,2010.11.14,Ja,2010.11.14,Annan hund,Annan,Gråhund,2010.11.13,2010.11.14,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Orberget,6759960,526241,6761981,1482654,RT90,Mycket bra,2010.11.14,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473656,2011.03.17,Ja,2011.03.17,Annan hund,Annan,Hamiton,2011.03.17,2011.03.17,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Lenåsen,6762862,514937,6765023,1471382,RT90,Mycket bra,2011.03.17,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473660,2010.12.05,Ja,2010.12.06,Annan hund,Annan,Engelsk Setter,2010.12.05,2010.12.05,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Holselen Malung,6721282,422722,6724560,1378620,RT90,Mycket bra,2010.12.06,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473664,2011.03.09,Ja,2011.03.09,Annan hund,Annan,Golden retriever,2011.03.09,2011.03.09,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1783,Åleby,6650257,412030,6653635,1367054,RT90,Mycket bra,2011.03.09,Ja,2017.02.13,,2-1783,Hagfors (S),2-17,Värmlands län (S)
Sweden,V473665,2011.03.25,Ja,2011.03.29,Annan hund,Annan,Borderterier,2011.03.25,2011.03.25,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0115,Stångberga,6612169,687486,6612183,1642130,RT90,Mycket bra,2011.03.29,Ja,2017.02.13,,2-0115,Vallentuna (S),2-01,Stockholms län (S)
Sweden,V473666,2011.03.25,Ja,2011.03.29,Annan hund,Annan,Borderterier,2011.03.25,2011.03.25,Nej,NA,1 till 2 år,1,Saknad,0,0,0,0,0,0,0,1,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0115,Stångberga,6612175,687426,6612190,1642070,RT90,Mycket bra,2011.03.29,Ja,2017.02.13,,2-0115,Vallentuna (S),2-01,Stockholms län (S)
Sweden,V473667,2011.04.08,Ja,2011.04.08,Annan hund,Annan,Blandras,2011.04.08,2011.04.08,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1781,Räverud 8,6551847,453399,6554680,1407247,RT90,Mycket bra,2011.04.08,Ja,2017.02.13,,2-1781,Kristinehamn (S),2-17,Värmlands län (S)
Sweden,V473669,2011.08.05,Ja,2011.08.06,Annan hund,Annan,Korsning,2011.08.05,2011.08.05,Nej,NA,Över 2 år,1,Saknad,0,0,0,0,0,0,0,0,0,0,0,1,Varg,,Fältkontroll - LST,Bedömd som säker,2-1765,Smolmark,6606413,338333,6610666,1292787,RT90,Mycket bra,2011.08.06,Ja,2017.02.13,,2-1765,Årjäng (S),2-17,Värmlands län (S)
Sweden,V473670,2011.08.18,Ja,2011.08.18,Annan hund,Annan,Pointer,2011.08.18,2011.08.18,Nej,NA,1 till 2 år,1,Skadad,0,0,0,0,0,0,1,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Rötmorkölen,6814170,401254,6817754,1358287,RT90,Mycket bra,2011.08.18,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473671,2011.04.17,Ja,2011.04.17,Annan hund,Annan,Wachtel,2011.04.17,2011.04.17,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-0188,Rörmossen,6618043,702502,6617875,1657219,RT90,Mycket bra,2011.04.17,Ja,2017.02.13,,2-0188,Norrtälje (S),2-01,Stockholms län (S)
Sweden,V473673,2011.06.29,Ja,2011.06.30,Annan hund,Annan,Papillon blandras,2011.06.29,2011.06.29,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1883,Kedjeåsen,6593616,470223,6596262,1424583,RT90,Mycket bra,2011.06.30,Ja,2017.02.13,,2-1883,Karlskoga (S),2-18,Örebro län (S)
Sweden,V473674,2011.07.22,Ja,2011.07.22,Annan hund,Annan,Nova Scotia Duck Retriver,2011.07.21,2011.07.21,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2062,Södra Hållan,6752868,430375,6756066,1386664,RT90,Mycket bra,2011.07.22,Ja,2017.02.13,,2-2062,Mora (S),2-20,Dalarnas län (S)
Sweden,V473675,2011.07.24,Ja,2011.07.24,Annan hund,Annan,Pumi,2011.07.24,2011.07.24,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1981,Västerfärnebo,6646093,566159,6647590,1521189,RT90,Mycket bra,2011.07.24,Ja,2017.02.13,,2-1981,Sala (S),2-19,Västmanlands län (S)
Sweden,V473676,2011.08.06,Ja,2011.08.07,Annan hund,Annan,Finnstövare,2011.08.06,2011.08.06,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Öretjörnknipen Väster Löten. Lima socken,6767239,375197,6771123,1331638,RT90,Mycket bra,2011.08.07,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473677,2011.08.12,Ja,2011.08.12,Annan hund,Annan,Plotthund,2011.08.12,2011.08.12,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1438,Ängebodane,6557627,326244,6562000,1280100,RT90,Mycket bra,2011.08.12,Ja,2017.02.13,,2-1438,Dals-Ed (S),2-14,Västra Götalands län (S)
Sweden,V473678,2011.08.21,Ja,2011.08.21,Annan hund,Annan,Parson Russel Terrier,2011.08.21,2011.08.21,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2034,Grunuflot_ väster Ämmeråsen,6775800,494273,6778220,1450870,RT90,Mycket bra,2011.08.21,Ja,2017.02.13,,2-2034,Orsa (S),2-20,Dalarnas län (S)
Sweden,V473679,2011.08.09,Ja,2011.08.10,Annan hund,Annan,Jämthund,2011.08.09,2011.08.09,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1981,Gärdsjön,6645478,568405,6646948,1523429,RT90,Mycket bra,2011.08.10,Ja,2017.02.13,,2-1981,Sala (S),2-19,Västmanlands län (S)
Sweden,V473680,2011.08.27,Ja,2011.08.27,Annan hund,Annan,Hamiltonstövare,2011.08.27,2011.08.27,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2023,Lisbetkojan Ö.Lemberget NO.Örsåsen,6727476,440423,6730540,1396405,RT90,Mycket bra,2011.08.27,Ja,2017.02.13,,2-2023,Malung (S),2-20,Dalarnas län (S)
Sweden,V473684,2011.09.17,Ja,2011.09.17,Annan hund,Annan,Finnstövare,2011.09.17,2011.09.17,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2031,Korpberget,6765780,518323,6767900,1474805,RT90,Mycket bra,2011.09.17,Ja,2017.02.13,,2-2031,Rättvik (S),2-20,Dalarnas län (S)
Sweden,V473685,2011.09.25,Ja,2011.09.25,Annan hund,Annan,Gråhund,2011.09.25,2011.09.25,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2080,Hästmyren,6738992,541502,6740819,1497662,RT90,Mycket bra,2011.09.25,Ja,2017.02.13,,2-2080,Falun (S),2-20,Dalarnas län (S)
Sweden,V473686,2011.09.24,Ja,2011.09.27,Annan hund,Annan,Hamilton,2011.09.24,2011.09.24,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2183,Ljustjärn,6771306,574228,6772739,1530795,RT90,Mycket bra,2011.09.27,Ja,2017.02.13,,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
Sweden,V473687,2011.09.30,Ja,2011.09.30,Annan hund,Annan,Stövare,2011.09.30,2011.09.30,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2080,Björsberg,6738695,526159,6740710,1482310,RT90,Mycket bra,2011.09.30,Ja,2017.02.13,,2-2080,Falun (S),2-20,Dalarnas län (S)
Sweden,V473690,2011.10.11,Ja,2011.10.12,Annan hund,Annan,Gråhund,2011.10.11,2011.10.11,Nej,NA,Över 2 år,1,Skadad,0,0,0,0,0,0,0,0,0,0,1,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2029,Sörskog,6743464,522981,6745520,1479190,RT90,Mycket bra,2011.10.12,Ja,2017.02.13,,2-2029,Leksand (S),2-20,Dalarnas län (S)
Sweden,V473691,2011.10.22,Ja,2011.10.23,Annan hund,Annan,Jämthund,2011.10.22,2011.10.22,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Mörttjäraberg,6830535,536344,6832454,1493632,RT90,Mycket bra,2011.10.23,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
Sweden,V473696,2011.10.30,Ja,2011.10.31,Annan hund,Annan,Gråhund,2011.10.30,2011.10.30,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-1780,Skjutfältet_ Älvsbacka,6620741,428928,6623900,1383600,RT90,Mycket bra,2011.10.31,Ja,2017.02.13,,2-1780,Karlstad (S),2-17,Värmlands län (S)
Sweden,V473697,2011.10.30,Ja,2011.10.30,Annan hund,Annan,Tax,2011.10.30,2011.10.30,Nej,NA,1 till 2 år,1,Död,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2080,Smedsbo,6715575,524497,6717603,1480364,RT90,Mycket bra,2011.10.30,Ja,2017.02.13,,2-2080,Falun (S),2-20,Dalarnas län (S)
Sweden,V473698,2011.11.05,Ja,2011.11.06,Annan hund,Annan,Gråhund,2011.11.05,2011.11.05,Nej,NA,Över 2 år,1,Död,0,0,0,0,0,0,0,0,1,0,0,0,Varg,,Fältkontroll - LST,Bedömd som säker,2-2121,Grannäs,6780858,554029,6782543,1510708,RT90,Mycket bra,2011.11.06,Ja,2017.02.13,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
