id,sex,Country_fatefile,territory,Revir_Vinter,Y_coordinate_fatefile,X_coordinate_fatefile,Autumn,Spring,Fate,confirmed illegal,Radio collar,Comment,average_paved_km,average_gravel_km,average_light,average_hf,dem_mean,slope_mean,aspect_mean,ruggedness_mean,KommunerKode,KommunerNamn,Country,pop_mean,Norwegian_wolf_zone,number_neighbour_terr,Reindeerarea,mean_snow,n_months_monitoringseason_averagesnow,hunt_afo,hunt_county,extr_parabol_2yr_value,extr_parabol_5yr_value,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,code_11,code_12,code_16,code_18,code_20,code_21,code_23,code_24,code_25,code_26,code_27,code_29,code_30,code_31,code_32,code_33,code_35,code_36,code_37,code_39,code_40,code_41,code_42,code_43,code_44,monitoredwolfterrcentroid,SLU-ID,Fi,BirthTerr
M-02-12,F,S,Glaskogen 1,Glaskogen_0001,6594757,1312211,2000,2001,NA,NA,1,NA,0.22,1,0.18,6.32,179.048,37.193,174.903,0.398,1784,Arvika,S,12.1,0,0,0,55.3468078,4,NA,5.7,0.488050273,0.195220109,0,0.00107,0,0,0,0,0,0,0,0,0.00075,0.03104,0,0.0033,0.00152,0.00954,0.00293,0.68565,0.05638,0,0,0.03478,0,0,0,0,0,0.00377,0,0,0,0.16926,0,0,0,1,M-02-12,0.234375,Årj
M-00-04,F,S,Grangärde,Grangärde_0001,6685459,1445240,2000,2001,illegal,1,1,NA,0.23,1.31,0.31,6.18,284.872,34.575,176.807,0.298,2085,Ludvika,S,11.8,0,0,0,73.7205228,4,NA,3.4,0.468508282,0.207250589,0,0.00505,0.00028,0,0,0,0.00119,0,0,0,0.00044,0.00511,0,0.00027,0.00393,0.00379,0.00188,0.75221,0.03137,0,0,0.10327,0,0,0,0,0.0011,0.02723,0,0,0,0.06288,0,0,0,1,M-00-04,0.125,Hag1
M-98-04,M,S,Grangärde,Grangärde_0001,6685459,1445240,2000,2001,NA,NA,1,NA,0.23,1.31,0.31,6.18,284.872,34.575,176.807,0.298,2085,Ludvika,S,11.8,0,0,0,73.7205228,4,NA,3.4,0.468508282,0.207250589,0,0.00505,0.00028,0,0,0,0.00119,0,0,0,0.00044,0.00511,0,0.00027,0.00393,0.00379,0.00188,0.75221,0.03137,0,0,0.10327,0,0,0,0,0.0011,0.02723,0,0,0,0.06288,0,0,0,1,M-98-04,0.1875,Le1
M-01-09,M,N,Gråfjell,Gråfjell_0001,6837459,1260708,2000,2001,NA,NA,1,NA,0.15,0.73,0.2,3.25,628.392,20.526,177.182,0.328,432,Rendalen,N,1.789,1,1,0,76.50237192,4,NA,6744,0.284485257,0.230554255,0,0.00165,0.00043,0,0,0,0,0,0,0,0.00342,0.0046,0,0,0.00073,0.00751,0.02858,0.61478,0.00733,0,0.02935,0.05945,0,0,0.07992,0,0,0.10465,0,0,0.00461,0.053,0,0,0,1,M-01-09,0.125,Hag2
M-01-10,F,N,Gråfjell,Gråfjell_0001,6837459,1260708,2000,2001,NA,NA,1,NA,0.15,0.73,0.2,3.25,628.392,20.526,177.182,0.328,432,Rendalen,N,1.789,1,1,0,76.50237192,4,NA,6744,0.284485257,0.230554255,0,0.00165,0.00043,0,0,0,0,0,0,0,0.00342,0.0046,0,0,0.00073,0.00751,0.02858,0.61478,0.00733,0,0.02935,0.05945,0,0,0.07992,0,0,0.10465,0,0,0.00461,0.053,0,0,0,1,M-01-10,0.234375,Kop1
M-01-04,F,S,Hasselfors 1,Laxå-Hasselfors_0001,6545028,1429612,2000,2001,NA,NA,1,NA,0.37,1.28,0.79,7.99,120.027,36.937,182.335,0.161,1860,Laxå,S,20.75,0,0,0,45.46320565,4,NA,4.1,0.488476558,0.195390623,0,0.009,0.00156,0.00086,0,0,0.00054,0,0,0.00025,0.00056,0.06402,0,0.00471,0.00308,0.00509,0.01311,0.5789,0.08137,0,0,0.04859,0,0,0,0,0.00529,0.04974,0,0,0.00094,0.13239,0,0,0,1,M-01-04,0.125,Hag1
M-01-05,M,S,Hasselfors 1,Laxå-Hasselfors_0001,6545028,1429612,2000,2001,NA,NA,1,NA,0.37,1.28,0.79,7.99,120.027,36.937,182.335,0.161,1860,Laxå,S,20.75,0,0,0,45.46320565,4,NA,4.1,0.488476558,0.195390623,0,0.009,0.00156,0.00086,0,0,0.00054,0,0,0.00025,0.00056,0.06402,0,0.00471,0.00308,0.00509,0.01311,0.5789,0.08137,0,0,0.04859,0,0,0,0,0.00529,0.04974,0,0,0.00094,0.13239,0,0,0,1,M-01-05,0.125,Hag2
D-00-15,M,N,Koppang 1,Koppang_0001,6861633,1248727,2000,2001,legal,NA,0,NA,0.19,0.6,0.13,3.71,640.736,21.781,171.491,0.362,432,Rendalen,N,1.05,0,2,0,75.10669975,4,NA,6744,0.551006424,0.467694472,0,0.00107,0,0,0,0,0,0,0,0,0.00307,0.00119,0,0,0.00136,0.02471,0.02617,0.6715,0.01284,0,0.01065,0.03744,0,0.00137,0.06778,0,0,0.12126,0,0,0.00542,0.01419,0,0,0,1,D-00-15,0.125,Fre
G2-02,F,N,Koppang 1,Koppang_0001,6861633,1248727,2000,2001,NA,NA,0,NA,0.19,0.6,0.13,3.71,640.736,21.781,171.491,0.362,432,Rendalen,N,1.05,0,2,0,75.10669975,4,NA,6744,0.551006424,0.467694472,0,0.00107,0,0,0,0,0,0,0,0,0.00307,0.00119,0,0,0.00136,0.02471,0.02617,0.6715,0.01284,0,0.01065,0.03744,0,0.00137,0.06778,0,0,0.12126,0,0,0.00542,0.01419,0,0,0,1,G2-02,0.125,Hag2
G1-01,F,N,Moss,Moss-Våler_0001,6608544,1225511,2000,2001,NA,NA,0,NA,0.93,1.19,5.54,18.58,95.684,34.676,183.803,0.317,137,Våler,N,107.459,1,0,0,54.65625,4,NA,1253.8,0.496595524,0.284611681,1.00E-05,0.02639,0.00538,0.00165,0,0.00285,0.00062,0,0,0.00035,0.00474,0.22397,0,0,0.00407,0.07715,0.01098,0.50604,0.00292,0,0,0.05035,0,0,0,0,0,0.00648,0,0,0.01818,0.04302,0,0,0.01485,1,G1-01,0.125,Hag2
M-98-08,M,N,Moss,Moss-Våler_0001,6608544,1225511,2000,2001,NA,NA,1,NA,0.93,1.19,5.54,18.58,95.684,34.676,183.803,0.317,137,Våler,N,107.459,1,0,0,54.65625,4,NA,1253.8,0.496595524,0.284611681,1.00E-05,0.02639,0.00538,0.00165,0,0.00285,0.00062,0,0,0.00035,0.00474,0.22397,0,0,0.00407,0.07715,0.01098,0.50604,0.00292,0,0,0.05035,0,0,0,0,0,0.00648,0,0,0.01818,0.04302,0,0,0.01485,1,M-98-08,0.125,Hag2
M-00-07,M,S,Nyskoga 5,Nyskoga_0001,6711695,1341982,2000,2001,NA,NA,1,NA,0.24,0.98,0.43,4.04,338.969,20.618,171.437,0.23,1737,Torsby,S,4.901,1,0,0,82.32927489,4,NA,12.4,0.448747349,0.206040327,0,0.00217,0,0,0,0,0,0,0,0,0.00046,0.00642,0,0,0.00824,0.00169,0.00064,0.84197,0.01825,0,0,0.05773,0,0,0,0,0.00058,0.04094,0,0,0.00462,0.01629,0,0,0,1,M-00-07,0.125,Hag2
M-00-08,F,S,Nyskoga 5,Nyskoga_0001,6711695,1341982,2000,2001,NA,NA,1,NA,0.24,0.98,0.43,4.04,338.969,20.618,171.437,0.23,1737,Torsby,S,4.901,1,0,0,82.32927489,4,NA,12.4,0.448747349,0.206040327,0,0.00217,0,0,0,0,0,0,0,0,0.00046,0.00642,0,0,0.00824,0.00169,0.00064,0.84197,0.01825,0,0,0.05773,0,0,0,0,0.00058,0.04094,0,0,0.00462,0.01629,0,0,0,1,M-00-08,0.234375,Årj
G3-03,F,S,Ockelbo 1,Ockelbo_0001,6760956,1525093,2000,2001,NA,NA,0,NA,0.17,1.18,0.1,5.63,293.447,28.151,161.238,0.187,2101,Ockelbo,S,15.667,0,0,0,77.26515152,4,NA,4.1,0.250149816,0.100059926,0,0.00166,0,0,0,0,0,0,0,0,0,0.00561,0,0.00029,0.00031,0,0.00319,0.71591,0.03053,0,0,0.15028,0,0,0,0,0.00191,0.04052,0,0,0,0.04979,0,0,0,1,G3-03,0,Gh
M-09-10,M,S,Ockelbo 1,Ockelbo_0001,6760956,1525093,2000,2001,NA,NA,1,NA,0.17,1.18,0.1,5.63,293.447,28.151,161.238,0.187,2101,Ockelbo,S,15.667,0,0,0,77.26515152,4,NA,4.1,0.250149816,0.100059926,0,0.00166,0,0,0,0,0,0,0,0,0,0.00561,0,0.00029,0.00031,0,0.00319,0.71591,0.03053,0,0,0.15028,0,0,0,0,0.00191,0.04052,0,0,0,0.04979,0,0,0,1,M-09-10,0.234375,Årj
M-00-06,M,S,Tyngsjö,Tyngsjö_0001,6688136,1388576,2000,2001,NA,NA,1,NA,0.22,0.88,0.01,4.17,335.533,32.939,177.141,0.31,1783,Hagfors,S,5.16,0,0,0,73.63491263,4,NA,4.6,0.250148958,0.210176386,0,0,0,0,0,0,0,0,0,0,0,0.00067,0,0,0,5.00E-05,0.00166,0.67927,0.02419,0,0,0.12863,0,0,0,0,0.00121,0.08299,0,0,3.00E-05,0.0813,0,0,0,1,M-00-06,0.1875,Le1
M-02-04,F,S,Tyngsjö,Tyngsjö_0001,6688136,1388576,2000,2001,NA,NA,1,NA,0.22,0.88,0.01,4.17,335.533,32.939,177.141,0.31,1783,Hagfors,S,5.16,0,0,0,73.63491263,4,NA,4.6,0.250148958,0.210176386,0,0,0,0,0,0,0,0,0,0,0,0.00067,0,0,0,5.00E-05,0.00166,0.67927,0.02419,0,0,0.12863,0,0,0,0,0.00121,0.08299,0,0,3.00E-05,0.0813,0,0,0,1,M-02-04,0.125,Fre
M-00-01,M,S,Årjangkongsvinger,Årjäng-Kongsvinger_0001,6643663,1274635,2000,2001,NA,NA,1,NA,0.46,1.57,0.47,5.94,239.353,31.526,178.12,0.32,221,Aurskog-Høland,N,11.617,1,0,0,64.546875,4,NA,2150,0.492729075,0.324893978,0,0.00332,0,0,0,0,0,0,0,0,0,0.03818,0,0.0015,0.00177,0.02096,0.00055,0.74705,0.00094,0,0,0.04913,0,0,0,0,0,0.06109,0,0,0,0.07551,0,0,0,1,M-00-01,0.125,Hag1
M-00-02,F,S,Årjangkongsvinger,Årjäng-Kongsvinger_0001,6643663,1274635,2000,2001,NA,NA,1,NA,0.46,1.57,0.47,5.94,239.353,31.526,178.12,0.32,221,Aurskog-Høland,N,11.617,1,0,0,64.546875,4,NA,2150,0.492729075,0.324893978,0,0.00332,0,0,0,0,0,0,0,0,0,0.03818,0,0.0015,0.00177,0.02096,0.00055,0.74705,0.00094,0,0,0.04913,0,0,0,0,0,0.06109,0,0,0,0.07551,0,0,0,1,M-00-02,0.125,Fre
M-00-09,M,S,Bograngen 1,Bograngen_0102,6753952,1316610,2001,2002,NA,NA,1,NA,0.23,1.18,0,5.16,407.871,18.653,169.491,0.191,1737,Torsby,S,7.88,1,1,0,81.546875,6,NA,2189.7,0.457706187,0.314043936,0,0.00083,0,0,0,0,0,0,0,0,0.00061,2.00E-04,0,0.00048,0,0.00189,0.00171,0.62817,0.07117,0,0,0.136,0,0,0,0,0,0.13185,0,0,0.00256,0.02454,0,0,0,1,M-00-09,0.125,Fre
M-00-11,F,S,Bograngen 1,Bograngen_0102,6753952,1316610,2001,2002,NA,NA,1,NA,0.23,1.18,0,5.16,407.871,18.653,169.491,0.191,1737,Torsby,S,7.88,1,1,0,81.546875,6,NA,2189.7,0.457706187,0.314043936,0,0.00083,0,0,0,0,0,0,0,0,0.00061,2.00E-04,0,0.00048,0,0.00189,0.00171,0.62817,0.07117,0,0,0.136,0,0,0,0,0,0.13185,0,0,0.00256,0.02454,0,0,0,1,M-00-11,0.375,Ny4b
M-02-08,M,S,Dals Ed 2,Dals Ed-Halden_0102,6550200,1267094,2001,2002,NA,NA,1,NA,0.38,1.17,0.21,6.76,168.511,37.253,177.019,0.407,1438,Dals-Ed,S,17.094,1,0,0,67.57212753,6,NA,480.9,0.479794911,0.458300403,0,0.0023,8.00E-04,0,0,0,0,0,0,0.00084,0,0.01913,0,0.00087,0.00095,0.01932,0.00293,0.74866,0.02439,0,0,0.03353,0,6.00E-04,0,0,0,0.03991,0,0,1.00E-04,0.10224,0,0.00115,0.00228,1,M-02-08,0.234375,Kop1
M-03-07,F,S,Dals Ed 2,Dals Ed-Halden_0102,6550200,1267094,2001,2002,NA,NA,1,NA,0.38,1.17,0.21,6.76,168.511,37.253,177.019,0.407,1438,Dals-Ed,S,17.094,1,0,0,67.57212753,6,NA,480.9,0.479794911,0.458300403,0,0.0023,8.00E-04,0,0,0,0,0,0,0.00084,0,0.01913,0,0.00087,0.00095,0.01932,0.00293,0.74866,0.02439,0,0,0.03353,0,6.00E-04,0,0,0,0.03991,0,0,1.00E-04,0.10224,0,0.00115,0.00228,1,M-03-07,0.234375,Kop1
G5-03,F,S,Filipstad,Filipstad_0102,6635229,1392410,2001,2002,other,NA,0,"old, may have died of age",0.25,1.13,0.04,5.87,244.689,35.286,176.647,0.357,1782,Filipstad,S,29.24,0,1,0,74.57843137,6,NA,5.5,0.375218738,0.337742792,0,0.00116,0,0,0,0,0,0,0,0,0,0.01177,0,0.00033,0.00128,0.00527,0.00118,0.77176,0.03112,0,0,0.08619,0,0,0,0,0.00097,0.02754,0,0,0,0.06144,0,0,0,1,G5-03,0.375,Ny4b
M-05-08,M,S,Filipstad,Filipstad_0102,6635229,1392410,2001,2002,NA,NA,1,The male moved to Jangen 3 where he appears  2003/04,0.25,1.13,0.04,5.87,244.689,35.286,176.647,0.357,1782,Filipstad,S,29.24,0,1,0,74.57843137,6,NA,5.5,0.375218738,0.337742792,0,0.00116,0,0,0,0,0,0,0,0,0,0.01177,0,0.00033,0.00128,0.00527,0.00118,0.77176,0.03112,0,0,0.08619,0,0,0,0,0.00097,0.02754,0,0,0,0.06144,0,0,0,1,M-05-08,0.125,Hag2
D-04-13,F,S,Furudal,Furudal_0102,6794149,1469635,2001,2002,NA,NA,0,NA,0.17,1.12,0.17,5.07,297.414,23.197,171.204,0.146,2031,Rättvik,S,5.367,0,0,0,83.38020833,6,NA,3.6,0.48350441,0.193401764,0,0.00208,0.00025,0,0,0,0,0,0,0,0.00073,0.00713,0,0.00178,0.00036,0.00654,0.00035,0.70454,0.01281,0,0,0.14589,0,0,0,0,0.00078,0.04358,0,0,0,0.07318,0,0,0,1,D-04-13,0,Gh
G1-03,M,S,Furudal,Furudal_0102,6794149,1469635,2001,2002,NA,NA,0,NA,0.17,1.12,0.17,5.07,297.414,23.197,171.204,0.146,2031,Rättvik,S,5.367,0,0,0,83.38020833,6,NA,3.6,0.48350441,0.193401764,0,0.00208,0.00025,0,0,0,0,0,0,0,0.00073,0.00713,0,0.00178,0.00036,0.00654,0.00035,0.70454,0.01281,0,0,0.14589,0,0,0,0,0.00078,0.04358,0,0,0,0.07318,0,0,0,1,G1-03,0.234375,Kop1
G1-02,M,S,Glaskogen 1,Glaskogen_0102,6579506,1309681,2001,2002,illegal,NA,0,NA,0.28,1.22,0.1,6.38,168.54,37.36,178.441,0.441,1785,Säffle,S,14.92,0,0,0,76.11979167,6,NA,5.3,0.381208099,0.222908973,0,0.00152,0,0,0,0,0,0,0,0,0.00075,0.04026,0,0.00389,0.00447,0.02099,0.00646,0.66398,0.09445,0,0,0.02876,0,0,0,0,0.00024,0.00172,0,0,0,0.13252,0,0,0,1,G1-02,0.125,Fre
M-02-12,F,S,Glaskogen 1,Glaskogen_0102,6579506,1309681,2001,2002,censor,NA,1,NA,0.28,1.22,0.1,6.38,168.54,37.36,178.441,0.441,1785,Säffle,S,14.92,0,0,0,76.11979167,6,NA,5.3,0.381208099,0.222908973,0,0.00152,0,0,0,0,0,0,0,0,0.00075,0.04026,0,0.00389,0.00447,0.02099,0.00646,0.66398,0.09445,0,0,0.02876,0,0,0,0,0.00024,0.00172,0,0,0,0.13252,0,0,0,1,M-02-12,0.234375,Årj
M-01-09,M,N,Gråfjell,Gråfjell_0102,6819054,1265877,2001,2002,NA,NA,1,NA,0.11,1.04,0,3.56,576.547,19.556,164.302,0.288,429,Åmot,N,1.786,1,0,0,83.11268939,6,NA,6810,0.341142747,0.136534545,0,0,0,0,0,0,5.00E-04,0,0,0,0.00035,0.00483,0,0,0,0.00423,0.00572,0.68057,0.00912,0,0.0141,0.08744,0,0,0.01587,0,0,0.14465,0,0,0.0046,0.02802,0,0,0,1,M-01-09,0.125,Hag2
M-01-10,F,N,Gråfjell,Gråfjell_0102,6819054,1265877,2001,2002,NA,NA,1,NA,0.11,1.04,0,3.56,576.547,19.556,164.302,0.288,429,Åmot,N,1.786,1,0,0,83.11268939,6,NA,6810,0.341142747,0.136534545,0,0,0,0,0,0,5.00E-04,0,0,0,0.00035,0.00483,0,0,0,0.00423,0.00572,0.68057,0.00912,0,0.0141,0.08744,0,0,0.01587,0,0,0.14465,0,0,0.0046,0.02802,0,0,0,1,M-01-10,0.234375,Kop1
M-01-04,F,S,Hasselfors 1,Laxå-Hasselfors_0102,6549543,1424811,2001,2002,natural,NA,1,Scabies,0.33,1.3,0.92,8.72,113.777,36.653,182.869,0.16,1860,Laxå,S,20.3,0,0,0,62.37881944,6,NA,4.3,0.47195584,0.282519666,0,0.00754,0.00161,0.00022,0,0,0.00054,0,0,0.00039,0.00056,0.0613,0,0.00322,0.00322,0.00458,0.00968,0.56806,0.07867,0,0,0.05057,0,0,0,0,0.0044,0.05382,0,0,0.00307,0.14854,0,0,0,1,M-01-04,0.125,Hag1
M-01-05,M,S,Hasselfors 1,Laxå-Hasselfors_0102,6549543,1424811,2001,2002,NA,NA,1,NA,0.33,1.3,0.92,8.72,113.777,36.653,182.869,0.16,1860,Laxå,S,20.3,0,0,0,62.37881944,6,NA,4.3,0.47195584,0.282519666,0,0.00754,0.00161,0.00022,0,0,0.00054,0,0,0.00039,0.00056,0.0613,0,0.00322,0.00322,0.00458,0.00968,0.56806,0.07867,0,0,0.05057,0,0,0,0,0.0044,0.05382,0,0,0.00307,0.14854,0,0,0,1,M-01-05,0.125,Hag2
G2-02,F,N,Koppang 2,Koppang_0102,6856762,1246644,2001,2002,NA,NA,0,NA,0.22,0.65,0.37,4.18,620.877,22.04,170.257,0.371,432,Rendalen,N,1.039,0,0,0,83.83854167,6,NA,6810,0.526136305,0.510498361,0,0.00132,6.00E-05,0,0,0,0,0,0,0,0.00347,0.00209,0,0,0.00136,0.01977,0.02245,0.68431,0.01168,0,0.01101,0.04918,0,0.00132,0.05508,0,0,0.11012,0,0,0.00679,0.01999,0,0,0,1,G2-02,0.125,Hag2
M-04-02,M,N,Koppang 2,Koppang_0102,6856762,1246644,2001,2002,NA,NA,1,NA,0.22,0.65,0.37,4.18,620.877,22.04,170.257,0.371,432,Rendalen,N,1.039,0,0,0,83.83854167,6,NA,6810,0.526136305,0.510498361,0,0.00132,6.00E-05,0,0,0,0,0,0,0,0.00347,0.00209,0,0,0.00136,0.01977,0.02245,0.68431,0.01168,0,0.01101,0.04918,0,0.00132,0.05508,0,0,0.11012,0,0,0.00679,0.01999,0,0,0,1,M-04-02,0.234375,Årj
M-02-01,M,S,Leksand 2,Leksand_0102,6727785,1427450,2001,2002,NA,NA,1,NA,0.23,1.06,0.33,4.6,323.821,29.592,176.029,0.254,2029,Leksand,S,9.35,0,0,0,81.55050505,6,NA,3.6,0.25012137,0.386397444,0,0.00268,0,0,0,0,0,0,0,0,0.00096,0.01915,0,0.00045,0.00089,0.00138,0.00124,0.72891,0.03287,0,0,0.11321,0,0,0,0,0.00135,0.02747,0,0,0.00228,0.06715,0,0,0,1,M-02-01,0.234375,Kop1
M-98-05,F,S,Leksand 2,Leksand_0102,6727785,1427450,2001,2002,NA,NA,1,NA,0.23,1.06,0.33,4.6,323.821,29.592,176.029,0.254,2029,Leksand,S,9.35,0,0,0,81.55050505,6,NA,3.6,0.25012137,0.386397444,0,0.00268,0,0,0,0,0,0,0,0,0.00096,0.01915,0,0.00045,0.00089,0.00138,0.00124,0.72891,0.03287,0,0,0.11321,0,0,0,0,0.00135,0.02747,0,0,0.00228,0.06715,0,0,0,1,M-98-05,0.125,X
G1-01,F,N,Moss,Moss-Våler_0102,6606958,1227508,2001,2002,censor,NA,0,NA,0.85,1.2,5.23,17.45,97.609,34.598,184.892,0.319,137,Våler,N,109.14,1,0,0,72.64583333,6,NA,1257,0.495581182,0.386515694,0,0.01971,0.00464,0.00165,0,0.00281,0.00062,0,0,0.00035,0.00395,0.23981,0,0,0.00407,0.07548,0.01071,0.51668,0.00303,0,0,0.04325,0,0,0,0,0,0.00695,0,0,0.01963,0.04433,0,0,0.00235,1,G1-01,0.125,Hag2
M-98-08,M,N,Moss,Moss-Våler_0102,6606958,1227508,2001,2002,Illegal,1,1,NA,0.85,1.2,5.23,17.45,97.609,34.598,184.892,0.319,137,Våler,N,109.14,1,0,0,72.64583333,6,NA,1257,0.495581182,0.386515694,0,0.01971,0.00464,0.00165,0,0.00281,0.00062,0,0,0.00035,0.00395,0.23981,0,0,0.00407,0.07548,0.01071,0.51668,0.00303,0,0,0.04325,0,0,0,0,0,0.00695,0,0,0.01963,0.04433,0,0,0.00235,1,M-98-08,0.125,Hag2
M-00-07,M,S,Nyskoga 5,Nyskoga_0102,6709667,1337508,2001,2002,NA,NA,1,NA,0.25,1.1,0.27,3.93,344.539,21.198,173.744,0.231,1737,Torsby,S,5.849,1,0,0,78.43939394,6,NA,441,0.483754696,0.291099206,0,0.00077,0,0,0,0,0,0,0,0,0,0.00463,0,0,0.00655,0.00163,0,0.83007,0.01935,0,0,0.06176,0,0,0,0,0.00061,0.04131,0,0,0.00216,0.03116,0,0,0,1,M-00-07,0.125,Hag2
M-00-08,F,S,Nyskoga 5,Nyskoga_0102,6709667,1337508,2001,2002,NA,NA,1,NA,0.25,1.1,0.27,3.93,344.539,21.198,173.744,0.231,1737,Torsby,S,5.849,1,0,0,78.43939394,6,NA,441,0.483754696,0.291099206,0,0.00077,0,0,0,0,0,0,0,0,0,0.00463,0,0,0.00655,0.00163,0,0.83007,0.01935,0,0,0.06176,0,0,0,0,0.00061,0.04131,0,0,0.00216,0.03116,0,0,0,1,M-00-08,0.234375,Årj
G3-03,F,S,Ockelbo 1,Ockelbo_0102,6772595,1529123,2001,2002,NA,NA,0,NA,0.19,1.22,0.26,5.49,273.133,28.762,158.871,0.212,2183,Bollnäs,S,18.15,0,0,0,82.09313725,6,NA,3.6,0.417132206,0.166852882,0,0.00096,0,0,0,0,0,0,0,0,0,0.01259,0,0.00058,0.00031,0,0.00207,0.7249,0.0215,0,0,0.16602,0,0,0,0,0.00111,0.03289,0,0,0,0.03707,0,0,0,1,G3-03,0,Gh
M-09-10,M,S,Ockelbo 1,Ockelbo_0102,6772595,1529123,2001,2002,NA,NA,1,NA,0.19,1.22,0.26,5.49,273.133,28.762,158.871,0.212,2183,Bollnäs,S,18.15,0,0,0,82.09313725,6,NA,3.6,0.417132206,0.166852882,0,0.00096,0,0,0,0,0,0,0,0,0,0.01259,0,0.00058,0.00031,0,0.00207,0.7249,0.0215,0,0,0.16602,0,0,0,0,0.00111,0.03289,0,0,0,0.03707,0,0,0,1,M-09-10,0.234375,Årj
M-00-06,M,S,Tyngsjö,Tyngsjö_0102,6685916,1389858,2001,2002,NA,NA,1,NA,0.21,0.91,0,4.03,333.162,33.278,176.473,0.32,1783,Hagfors,S,5.575,0,0,0,77.12626263,6,NA,4.7,0.495602827,0.284745054,0,0,0,0,0,0,0,0,0,0,0,0.00067,0,0,0,0,0.00166,0.67335,0.02622,0,0,0.13893,0,0,0,0,0.00121,0.07175,0,0,0,0.0862,0,0,0,1,M-00-06,0.1875,Le1
M-02-04,F,S,Tyngsjö,Tyngsjö_0102,6685916,1389858,2001,2002,NA,NA,1,NA,0.21,0.91,0,4.03,333.162,33.278,176.473,0.32,1783,Hagfors,S,5.575,0,0,0,77.12626263,6,NA,4.7,0.495602827,0.284745054,0,0,0,0,0,0,0,0,0,0,0,0.00067,0,0,0,0,0.00166,0.67335,0.02622,0,0,0.13893,0,0,0,0,0.00121,0.07175,0,0,0,0.0862,0,0,0,1,M-02-04,0.125,Fre
M-02-03,F,S,Ulriksberg 1,Ulriksberg_0102,6660674,1432207,2001,2002,NA,NA,1,NA,0.29,1.06,0.22,6.27,312.81,34.191,173.921,0.319,2085,Ludvika,S,10.6,0,0,0,77.01041667,6,NA,4,0.378211412,0.280429812,0,0.00229,0,0,0,0,0,0.00041,0,0,0.00044,0,0,0.00052,0.00029,0.00157,0,0.75917,0.02434,0,0,0.09179,0,0,0,0,0.00048,0.05872,0,0,0,0.05997,0,0,0,1,M-02-03,0.125,Hag2
M-98-04,M,S,Ulriksberg 1,Ulriksberg_0102,6660674,1432207,2001,2002,NA,NA,1,NA,0.29,1.06,0.22,6.27,312.81,34.191,173.921,0.319,2085,Ludvika,S,10.6,0,0,0,77.01041667,6,NA,4,0.378211412,0.280429812,0,0.00229,0,0,0,0,0,0.00041,0,0,0.00044,0,0,0.00052,0.00029,0.00157,0,0.75917,0.02434,0,0,0.09179,0,0,0,0,0.00048,0.05872,0,0,0,0.05997,0,0,0,1,M-98-04,0.1875,Le1
M-00-01,M,S,Årjangkongsvinger,Årjäng-Kongsvinger_0102,6638460,1276475,2001,2002,illegal,1,1,NA,0.43,1.51,0.25,5.58,234.925,31.726,178.539,0.327,221,Aurskog-Høland,N,8.746,1,0,0,76.90625,6,NA,1710.4,0.479565538,0.375613884,0,0.003,0,0,0,0,0,0,0,0,0,0.02217,0,0.00217,0.00299,0.0197,0.00028,0.77403,0.00168,0,0,0.03759,0,0,0,0,0,0.05733,0,0,0,0.07907,0,0,0,1,M-00-01,0.125,Hag1
M-00-02,F,S,Årjangkongsvinger,Årjäng-Kongsvinger_0102,6638460,1276475,2001,2002,censor,NA,1,NA,0.43,1.51,0.25,5.58,234.925,31.726,178.539,0.327,221,Aurskog-Høland,N,8.746,1,0,0,76.90625,6,NA,1710.4,0.479565538,0.375613884,0,0.003,0,0,0,0,0,0,0,0,0,0.02217,0,0.00217,0.00299,0.0197,0.00028,0.77403,0.00168,0,0,0.03759,0,0,0,0,0,0.05733,0,0,0,0.07907,0,0,0,1,M-00-02,0.125,Fre
M-00-09,M,S,Bograngen 1,Bograngen_0203,6750144,1317757,2002,2003,NA,NA,1,NA,0.27,1.29,0,5.38,389.537,18.748,170.079,0.192,1737,Torsby,S,5.537,1,1,0,95.90625,5,NA,2358.7,0.514604513,0.462283977,0,0.00083,0,0,0,0,0,0,0,0,0.00061,0.00035,0,0.00048,0,0.00189,0.00171,0.63532,0.07114,0,0,0.1408,0,0,0,0,0,0.11396,0,0,0.00337,0.02954,0,0,0,1,M-00-09,0.125,Fre
M-00-11,F,S,Bograngen 1,Bograngen_0203,6750144,1317757,2002,2003,natural,NA,1,Old age,0.27,1.29,0,5.38,389.537,18.748,170.079,0.192,1737,Torsby,S,5.537,1,1,0,95.90625,5,NA,2358.7,0.514604513,0.462283977,0,0.00083,0,0,0,0,0,0,0,0,0.00061,0.00035,0,0.00048,0,0.00189,0.00171,0.63532,0.07114,0,0,0.1408,0,0,0,0,0,0.11396,0,0,0.00337,0.02954,0,0,0,1,M-00-11,0.375,Ny4b
M-02-08,M,S,Dals Ed 2,Dals Ed-Halden_0203,6538807,1264786,2002,2003,NA,NA,1,NA,0.39,1.19,0.29,6.86,160.119,37.506,175.978,0.377,1438,Dals-Ed,S,16.33,1,0,0,64.875,5,NA,289.5,0.424039352,0.434405107,0,0.00196,0.00292,0,0,0,0,0,0,0.00084,0,0.06183,0,0.00111,0.00229,0.01744,0.00367,0.73401,0.02078,0,0,0.03124,0,0.00021,0,0,0,0.04172,0,0,0,0.07894,0,0.00017,0.00086,1,M-02-08,0.234375,Kop1
