HändelseID,Individ,Fynddatum,Undersökt,Undersökt datum,Datum mottaget,Skada på,Ange vad som skadats,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Antal döda under 1 år,Antal avlivade under 1 år,Antal skadade under 1 år,Antal saknade under 1 år,Antal döda 1 till 2 år,Antal avlivade 1 till 2 år,Antal skadade 1 till 2 år,Antal saknade 1 till 2 år,Antal döda över 2 år,Antal avlivade över 2 år,Antal skadade över 2 år,Antal saknade över 2 år,Antal döda körren,Antal avlivade körren,Antal skadade körren,Antal saknade körren,Skadeomfattning antal (inte djur),Skadeorsak,Ange skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Visa publikt,Uppgifterna tillgängliga från,Låst,Låst datum,Senast sparad datum,Kommunenummer,Kommune,Fylkenummer,Fylke
V495547,,2019.10.06,Ja,2019.10.07,,Jakthund,,Annan,Jämthund,2019.10.06,2019.10.06,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2031,L. Gäddtjärnen,6753586,519172,6755692,1475504,RT90,Mindre bra,2019.10.10,Nej,,Nej,,2019.10.10,2-2031,Rättvik (S),2-20,Dalarnas län (S)
V495548,,2019.10.10,Ja,2019.10.10,,Jakthund,,,drever,2019.10.09,2019.10.09,Nej,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2080,kurberget,6752104,544738,6753895,1501060,RT90,Mindre bra,2019.10.10,Nej,,Nej,,2020.02.06,2-2080,Falun (S),2-20,Dalarnas län (S)
V495562,,2019.10.12,Ja,2019.10.12,,Jakthund,,,Jämthund,2019.10.12,2019.10.12,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2161,Björna,6843080,530059,6845081,1487500,WGS84-UTM Zon 33,Mindre bra,2019.10.12,Nej,,Nej,,2019.10.12,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
V495566,,2019.10.12,Ja,2019.10.12,,Får,,Köttraskorsningar,,2019.10.09,2019.10.12,Ja,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-0461,Stora Åsa,6559786,616409,6560651,1570405,WGS84-UTM Zon 33,Mindre bra,2019.10.19,Nej,,Nej,,2019.10.19,2-0461,Gnesta (S),2-04,Södermanlands län (S)
V495572,,2019.10.13,Ja,2019.10.13,,Jakthund,,Annan,Drever,2019.10.13,2019.10.13,Nej,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2121,Pålsbo,6804434,537752,6806327,1494717,SWEREF99 TM,Mindre bra,2019.10.13,Nej,,Nej,,2019.10.13,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
V495616,,2019.10.14,Ja,2019.10.14,,Får,,,,2019.10.14,2019.10.14,Nej,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-2080,Linghed,6739427,546829,6741188,1502996,RT90,Mindre bra,2019.10.16,Nej,,Nej,,2019.10.16,2-2080,Falun (S),2-20,Dalarnas län (S)
V495688,,2019.10.19,Ja,2019.10.20,,Får,,Texel,,2019.10.18,2019.10.19,Nej,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-0604,,6413127,499514,6415352,1451715,WGS84-UTM Zon 33,Mindre bra,2019.10.20,Nej,,Nej,,2022.05.19,2-0604,Aneby (S),2-06,Jönköpings län (S)
V495779,,2019.10.26,Ja,2019.10.27,,Jakthund,,,Jämthund,2019.10.26,2019.10.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2161,Örasjön,6882009,527257,6884057,1485180,RT90,Mindre bra,2019.10.27,Nej,,Nej,,2019.10.27,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
V495806,,2019.10.28,Ja,2019.10.28,,Ren,,,,2019.10.27,2019.10.28,Nej,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Abmoheden,7316632,700669,7316589,1664133,SWEREF99 TM,Mindre bra,2019.10.28,Nej,,Nej,,2019.10.28,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V495835,,2019.10.25,Ja,2019.10.25,,Ren,,,,2019.10.24,2019.10.25,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2039,Svartåsen,6860336,404954,6863896,1362561,RT90,Mindre bra,2019.10.30,Ja,,Nej,,2019.10.30,2-2039,Älvdalen (S),2-20,Dalarnas län (S)
V495836,,2019.10.30,Ja,2019.10.30,,Annat djur,Älg,,,2019.10.30,2019.10.30,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete utan stängsel,Fältkontroll - LST,Dokumenterad,2-2510,Kuri,7331524,717391,7331268,1681049,RT90,Mindre bra,2019.10.30,Nej,,Nej,,2019.10.30,2-2510,Jokkmokk (S),2-25,Norrbottens län (S)
V495870,,2019.11.01,Ja,2019.11.01,,Ren,,,,2019.10.31,2019.11.01,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Renträsket,7281037,706786,7280909,1669793,WGS84-UTM Zon 33,Mindre bra,2019.11.01,Ja,,Nej,,2019.11.01,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V495887,,2019.11.02,Ja,2019.11.02,,Ren,,,,2019.10.31,2019.11.01,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2505,Renträsk,7280736,707429,7280600,1670433,SWEREF99 TM,Mindre bra,2019.11.04,Nej,,Nej,,2019.11.04,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V495929,,2019.10.27,Ja,2019.11.07,,Jakthund,,,Gråhund,2019.10.27,2019.10.27,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2161,Kumsjön,6886085,553030,6887813,1511012,WGS84-UTM Zon 33,Mindre bra,2019.11.07,Nej,,Nej,,2019.11.07,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
V495930,,2019.10.30,Ja,2019.10.30,,Ren,,,,2019.10.26,2019.10.29,Ja,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2505,Njallejaur,7287326,681506,7287524,1644590,SWEREF99 TM,Mycket bra,2019.11.07,Nej,,Nej,,2019.11.07,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V495931,,2019.11.01,Ja,2019.11.01,,Ren,,,,2019.10.31,2019.10.31,Nej,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Bedömd som säker,2-2326,Klaxåsnybodarna,6912342,466867,6915153,1425147,RT90,Mindre bra,2019.11.08,Ja,,Nej,,2022.04.04,2-2326,Berg (S),2-23,Jämtlands län (S)
V495965,,2019.11.10,Ja,2019.11.10,,Ren,,,,2019.11.08,2019.11.09,Ja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2505,Tjäckerträsket,7256385,721759,7256062,1684453,SWEREF99 TM,Mindre bra,2019.11.11,Nej,,Nej,,2019.11.11,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V495966,,2019.11.08,Ja,2019.11.08,,Ren,,,,2019.11.04,2019.11.06,Ja,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2581,"Klubbfors, Fagerheden",7247854,774448,7246855,1737038,SWEREF99 TM,Mindre bra,2019.11.11,Ja,,Nej,,2019.11.11,2-2581,Piteå (S),2-25,Norrbottens län (S)
V496014,,2019.11.09,Ja,2019.11.09,,Får,,Annan,Annan ,2019.11.07,2019.11.08,Nej,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-2101,Svartandal,6760121,576902,6761518,1533332,SWEREF99 TM,Mindre bra,2019.11.15,Nej,,Nej,,2019.11.15,2-2101,Ockelbo (S),2-21,Gävleborgs län (S)
V496068,,2019.11.23,Nej,,2019.11.23,Ren,,,,2019.11.23,2019.11.23,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2326,,6941102,487014,6943672,1445661,RT90,Mindre bra,2019.11.25,Ja,,Nej,,2019.11.25,2-2326,Berg (S),2-23,Jämtlands län (S)
V496069,,2019.11.23,Ja,2019.11.24,,Jakthund,,Annan,Jämthund,2019.11.23,2019.11.23,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2121,Flygfältet/Homna,6803698,530419,6805681,1487373,SWEREF99 TM,Mindre bra,2019.11.25,Nej,,Nej,,2019.11.25,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
V496078,,2019.11.20,Ja,2019.11.25,,Ren,,,,2019.11.19,2019.11.20,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Långvattnet,6941102,487014,6943672,1445661,RT90,Mindre bra,2019.11.25,Ja,,Nej,,2022.04.04,2-2326,Berg (S),2-23,Jämtlands län (S)
V496079,,2019.11.08,Ja,2019.11.08,,Ren,,,,2019.11.01,2019.11.03,Ja,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2505,Jillievare ,7280312,706207,7280192,1669205,WGS84-UTM Zon 33,Mindre bra,,Ja,,Nej,,2019.11.26,2-2505,Arvidsjaur (S),2-25,Norrbottens län (S)
V496085,,2019.11.26,Ja,2019.11.26,,Ren,,,,2019.11.25,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2326,NV Långvattnet,6942141,486360,6944719,1445019,RT90,Mindre bra,2019.11.26,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496089,,2019.11.27,Ja,2019.11.27,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2326,Losjön,6945476,484110,6948084,1442810,RT90,Mindre bra,2019.11.27,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496099,,2019.11.24,Ja,2019.11.27,,Jakthund,,Annan,Laika,2019.11.24,2019.11.24,Nej,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1783,Grävlingberget Höje,6641926,421195,6645188,1376122,WGS84-UTM Zon 33,Mindre bra,2019.11.27,Nej,,Nej,,2022.04.04,2-1783,Hagfors (S),2-17,Värmlands län (S)
V496111,,2019.11.27,Ja,2019.12.02,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6945476,484110,6948084,1442810,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496112,,2019.11.28,Ja,2019.12.02,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6945414,484258,6948020,1442957,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496113,,2019.11.29,Ja,2019.12.02,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6944341,484417,6946944,1443103,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496114,,2019.11.28,Ja,2019.12.02,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6943543,484619,6946144,1443295,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496115,,2019.11.26,Ja,2019.12.02,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6942141,486360,6944719,1445019,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496116,,2019.11.29,Ja,2019.12.02,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6944048,485465,6946638,1444148,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496117,,2019.12.02,Ja,2019.12.02,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6945157,484938,6947754,1443634,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496118,,2019.12.02,Ja,2019.12.02,,Ren,,,,2019.11.24,2019.11.26,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6946030,484030,6948639,1442737,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496119,,2019.11.25,Ja,2019.11.25,,Ren,,,,2019.11.24,2019.11.25,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Långvattnet,6941102,487014,6943672,1445661,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496120,,2019.11.25,Ja,2019.11.25,,Ren,,,,2019.11.24,2019.11.24,Nej,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2326,Losjön,6940960,486544,6943536,1445189,RT90,Mindre bra,2019.12.02,Ja,,Nej,,2019.12.02,2-2326,Berg (S),2-23,Jämtlands län (S)
V496136,,2019.12.03,Ja,2019.12.03,,Ren,,,,2019.11.24,2019.11.26,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2326,Losjön,6947872,483039,6950494,1441769,RT90,Mindre bra,2019.12.03,Ja,,Nej,,2019.12.03,2-2326,Berg (S),2-23,Jämtlands län (S)
V496137,,2019.11.30,Ja,2019.12.03,,Jakthund,,Annan,Strävhårig tax,2019.11.30,2019.11.30,Nej,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-0684,"Hultsjö, Ammatorp",6350589,481681,6353003,1433132,RT90,Mindre bra,2019.12.03,Nej,,Nej,,2019.12.04,2-0684,Sävsjö (S),2-06,Jönköpings län (S)
V496155,,2019.12.06,Ja,2019.12.06,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2326,Losjön,6941087,485715,6943673,1444361,RT90,Mindre bra,2019.12.10,Ja,,Nej,,2019.12.10,2-2326,Berg (S),2-23,Jämtlands län (S)
V496167,,2019.12.12,Ja,2019.12.12,,Nöt,,,,2019.12.12,2019.12.12,Nej,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Osäker,2-0581,Vånga Lada,6500274,539558,6502050,1492816,RT90,Mindre bra,2019.12.12,Nej,,Nej,,2019.12.12,2-0581,Norrköping (S),2-05,Östergötlands län (S)
V496170,,2019.12.13,Ja,2019.12.13,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2326,Losjön,6945541,484119,6948149,1442820,RT90,Mindre bra,2019.12.13,Ja,,Nej,,2019.12.13,2-2326,Berg (S),2-23,Jämtlands län (S)
V496211,,2019.12.14,Ja,2019.12.14,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2326,Losjön,6943358,484778,6945957,1443452,RT90,Mindre bra,2019.12.17,Ja,,Nej,,2019.12.17,2-2326,Berg (S),2-23,Jämtlands län (S)
V496212,,2019.12.14,Ja,2019.12.14,,Ren,,,,2019.11.24,2019.11.26,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2326,Losjön,6943351,485279,6945943,1443953,RT90,Mindre bra,2019.12.17,Ja,,Nej,,2019.12.17,2-2326,Berg (S),2-23,Jämtlands län (S)
V496275,,2020.01.02,Ja,2020.01.03,,Ren,,,,2020.01.01,2020.01.01,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Osäker,2-2361,Snösarna,6903718,456657,6906653,1414825,RT90,Exakt,2020.01.02,Ja,,Nej,,2020.01.03,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
V496284,,2019.12.30,Ja,2020.01.02,,Jakthund,,Annan,Hamiltonstövare,2019.12.30,2019.12.30,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1884,,6617331,495619,6619677,1450277,SWEREF99 TM,Mindre bra,2020.01.03,Nej,,Nej,,2020.01.29,2-1884,Nora (S),2-18,Örebro län (S)
V496316,,2019.12.29,Ja,2019.12.31,,Häst,,,,2019.12.28,2019.12.29,Nej,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Dokumenterad,2-2183,Arbrå,6816857,572437,6818325,1529566,SWEREF99 TM,Mindre bra,2020.01.08,Nej,,Nej,,2022.01.19,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
V496318,,2020.01.01,Ja,2020.01.02,,Jakthund,,Annan,Korsning jämte /Laika,2019.12.31,2020.01.01,Nej,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2181,Järbo,6733969,586661,6735239,1542772,SWEREF99 TM,Mindre bra,2020.01.08,Nej,,Nej,,2020.01.08,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
V496380,,2020.01.11,Ja,2020.01.12,,Jakthund,,Annan,jämthund,2020.01.11,2020.01.11,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1863,Sandsjöhöjden,6640975,481256,6643505,1436196,RT90,Mindre bra,2020.01.13,Nej,,Nej,,2020.02.11,2-1863,Hällefors (S),2-18,Örebro län (S)
V496428,,2020.01.17,Nej,,2020.01.18,Ren,,,,2020.01.16,2020.01.17,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Bedömd som säker,2-2361,Äxesmorarna,6901717,460239,6904606,1418384,RT90,Exakt,2020.01.19,Ja,,Nej,,2020.01.19,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
V496429,,2020.01.17,Nej,,2020.01.18,Ren,,,,2020.01.16,2020.01.17,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Bedömd som säker,2-2361,Lillåsbäcken,6902087,459959,6904980,1418108,RT90,Exakt,2020.01.19,Ja,,Nej,,2020.01.19,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
V496435,,2020.01.18,Ja,2020.01.19,,Jakthund,,Annan,Jämthund / gråhund korsning,2020.01.18,2020.01.18,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Osäker,2-0512,Marek,6424876,515330,6426917,1467676,RT90,Mindre bra,2020.01.20,Nej,,Nej,,2020.01.20,2-0512,Ydre (S),2-05,Östergötlands län (S)
V496469,,2020.01.19,Ja,2020.01.19,,Ren,,,,2020.01.17,2020.01.18,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2482,,7231257,750696,7230561,1713072,RT90,Mindre bra,2020.01.19,Nej,,Nej,,2020.01.21,2-2482,Skellefteå (S),2-24,Västerbottens län (S)
V496470,,2020.01.20,Ja,2020.01.20,,Ren,,,,2020.01.19,2020.01.20,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2482,,7230911,750587,7230216,1712958,RT90,Mindre bra,2020.01.20,Nej,,Nej,,2020.01.23,2-2482,Skellefteå (S),2-24,Västerbottens län (S)
V496471,,2020.01.21,Ja,2020.01.21,,Ren,,,,2020.01.19,2020.01.20,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2482,,7230018,750541,7229323,1712901,RT90,Mindre bra,2020.01.21,Nej,,Nej,,2020.01.23,2-2482,Skellefteå (S),2-24,Västerbottens län (S)
V496472,,2020.01.21,Ja,2020.01.21,,Ren,,,,2020.01.20,2020.01.21,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2482,,7233665,749401,7232985,1711807,RT90,Mindre bra,2020.01.21,Nej,,Nej,,2020.01.23,2-2482,Skellefteå (S),2-24,Västerbottens län (S)
V496477,,2020.01.19,Nej,,2020.01.22,Ren,,,,2020.01.13,2020.01.19,Ja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Bedömd som säker,2-2361,Tönningsten,6903666,458117,6906582,1416285,RT90,Mindre bra,2020.01.22,Ja,,Nej,,2020.01.22,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
V496482,,2019.12.29,Nej,,2020.01.22,Ren,,,,2019.12.27,2019.12.29,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Bedömd som säker,2-2361,Vemhån,6909832,452867,6912816,1411110,RT90,Exakt,2020.01.22,Ja,,Nej,,2020.01.22,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
V496532,,2020.01.25,Ja,2020.01.25,,Jakthund,,,Gråhund,2020.01.25,2020.01.25,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2121,Blommaberg,6810263,518403,6812397,1475434,SWEREF99 TM,Mindre bra,2020.01.27,Nej,,Nej,,2020.01.29,2-2121,Ovanåker (S),2-21,Gävleborgs län (S)
V496551,,2020.01.29,Ja,2020.01.29,,Ren,,,,2020.01.27,2020.01.29,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Bedömd som säker,2-2161,Över myran,6855928,489227,6858439,1446813,RT90,Mindre bra,2020.01.31,Ja,,Nej,,2020.01.31,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
V496553,,2020.01.30,Ja,2020.01.30,,Ren,,,,2020.01.27,2020.01.30,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Bedömd som säker,2-2361,,6865180,483909,6867761,1441608,RT90,Mindre bra,2020.01.31,Ja,,Nej,,2020.01.31,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
V496558,,2020.02.02,Nej,,2020.02.02,Ren,,,,2020.02.01,2020.02.02,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - Sameby,Dokumenterad,2-2361,Bjärtholmen,6895589,458288,6898500,1416356,RT90,Exakt,2020.02.02,Ja,,Nej,,2020.02.02,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
V496613,,2019.06.24,Ja,2019.06.24,,Nöt,,,,2019.06.23,2019.06.24,Nej,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1882,,6526140,492722,6528488,1446275,SWEREF99 TM,Mindre bra,2020.02.06,Nej,,Nej,,2020.02.11,2-1882,Askersund (S),2-18,Örebro län (S)
V496631,,2020.02.05,Ja,2020.02.07,,Annan hund,,Annan,Sebirian Husky,2020.02.05,2020.02.05,Nej,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2062,Vika,6756980,469955,6759693,1426311,RT90,Mindre bra,2020.02.08,Nej,,Nej,,2020.02.08,2-2062,Mora (S),2-20,Dalarnas län (S)
V496793,,2020.02.20,Ja,2020.02.20,,Jakthund,,Annan,Drever,2020.02.20,2020.02.20,Nej,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-1863,Nätsjön,6640272,470704,6642930,1425631,SWEREF99 TM,Mindre bra,2020.02.20,Nej,,Nej,,2022.04.04,2-1863,Hällefors (S),2-18,Örebro län (S)
V496864,,2020.02.25,Ja,2020.02.25,,Jakthund,,,Beagle,2020.02.25,2020.02.25,Nej,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Dokumenterad,2-2101,Trätåsberget,6752201,567325,6753714,1523655,WGS84-UTM Zon 33,Mindre bra,2020.02.25,Nej,,Nej,,2020.06.02,2-2101,Ockelbo (S),2-21,Gävleborgs län (S)
V497083,,2020.03.11,Ja,2020.03.11,,Ren,,,,2020.03.07,2020.03.08,Nej,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Varg,,,Fältkontroll - LST,Bedömd som säker,2-2305,,6967836,549332,6969635,1508334,SWEREF99 TM,Mindre bra,2020.03.12,Ja,,Nej,,2020.03.12,2-2305,Bräcke (S),2-23,Jämtlands län (S)
