"NAME_2","NAME_1","Autumn","sum_fate","n_territories","prop_disappearance","ruggedness_mean","average_gravel_km","average_paved_km","pop_mean","mean_snow","mean_artificial_area_total","hunt_county2","mean_fi","mean_maxfi","mean_number_neighbour_terr","mean_bear_density_BZtiff","wolfLKill_n","wolfLKill_last5y","sheepAttacks_n","NoAffectedSheep_last5y","AttackDogs_n","AttackDogs_last5y","IndividualIncome"
"Nesodden","Akershus",2015,1,2,0.5,0.291,1.69,0.6,-1.06879998787342,72.5294117647059,0.0044,1.09108945117996,-0.0507175027308792,0.3106,3,1.10412513642498,NA,0,NA,0,NA,0,467500
"Nesodden","Akershus",2017,0,1,0,0.29,1.64,0.45,0.155916256582871,77.4010416666667,0.00123,-0.218217890235991,1.02439368628391,0.256382,1,-0.844775332430059,NA,0,NA,0,NA,0,487800
"Nesodden","Akershus",2018,1,2,0.5,0.293,1.66,0.45,0.91288373129055,83.359375,0.00129,-0.872871560943969,-0.973676183553033,0.256382,3,-0.259349803994921,NA,0,NA,0,NA,0,503300
"Nora","Orebro",2002,0,1,0,0.214,1.29,0.45,0.0488949504094266,68.1254901960784,0.01263,1.50303951679477,0.177462991493244,0.269531,1,-0.479045980607257,NA,0,-0.710705312219014,0,1.35400640077266,1,227440
"Nora","Orebro",2003,0,1,0,0.216,1.27,0.41,0.231015442164687,59.7815217391304,0.00958,1.23583249158681,0.177462991493244,0.269531,1,-0.479045980607257,NA,0,1.18450885369836,22,1.35400640077266,2,229889
"Nora","Orebro",2004,0,1,0,0.213,1.28,0.42,0.937820032966747,75.7020202020202,0.00936,1.23583249158681,0.177462991493244,0.269531,0,-0.479045980607257,NA,0,0.236901770739671,34,-0.67700320038633,2,235455
"Nora","Orebro",2005,0,1,0,0.217,1.26,0.42,0.231015442164687,81.921875,0.01172,0.567814928566913,0.177462991493244,0.269531,0,-0.479045980607257,NA,0,-0.710705312219014,34,-0.67700320038633,2,242098
"Nora","Orebro",2007,1,1,1,0.212,1.22,0.42,0.980564155088686,61.3385416666667,0.00409,-0.501013172264923,0.177462991493244,0.269531,1,-0.479045980607257,NA,0,-0.710705312219014,34,1.35400640077266,3,250108
"Nora","Orebro",2010,0,1,0,0.234,1.31,0.36,1.10574336987436,79.9994058229352,0.00423,-0.100202634452984,0.339828405115594,0.276123,3,0.526258366987965,NA,0,-0.710705312219014,0,-0.67700320038633,3,251067
"Nora","Orebro",2011,0,1,0,0.239,1.24,0.37,-0.221461622011836,82.09375,0.00146,0.300607903358954,0.339828405115594,0.276123,3,0.0627960236898287,NA,0,-0.710705312219014,0,-0.67700320038633,2,251463
"Nora","Orebro",2012,1,2,0.5,0.244,1.23,0.37,-1.98251945343571,65.7836917562724,0.0011,0.0334008781509947,-3.06071961564018,0.276123,4,-0.178306629165636,NA,0,1.18450885369836,18,-0.67700320038633,1,257071
"Nora","Orebro",2013,0,1,0,0.229,1.26,0.34,1.24924149414087,80.4114583333333,0.00235,-0.501013172264923,1.073453078165,0.305908,5,3.01396065086767,NA,0,2.13211593665704,30,-0.67700320038633,0,262261
"Nora","Orebro",2016,0,2,0,0.224,1.27,0.42,-1.07229863860693,65.78125,0.006815,-1.16903073528482,0.213559246599971,0.2709965,3,-0.469248522982389,NA,5,0.236901770739671,38,-0.67700320038633,2,275287
"Nora","Orebro",2018,0,2,0,0.2235,1.31,0.405,-0.765838548750528,81.5579668209876,0.006815,-1.3026342478888,0.213559246599971,0.2709965,4.5,-0.0816099821723664,NA,5,-0.710705312219014,8,-0.67700320038633,2,281589
"Nora","Orebro",2019,1,2,0.5,0.229,1.265,0.41,-0.742176624004455,71.1247632575758,0.005285,-1.3026342478888,-0.00682372342217292,0.2709965,2.5,-0.478620004188785,NA,5,-0.710705312219014,8,1.35400640077266,2,284630
"Norrtälje","Stockholm",2009,0,1,0,0.255,1.27,0.46,-1.20351334574215,71.0166666666667,0.02052,-0.24019223070763,0.86120477737289,0.26709,0,NA,NA,1,1.5,17,-0.866025403784439,0,255530
"Norrtälje","Stockholm",2010,0,1,0,0.252,1.31,0.48,-0.295512879132849,77.5967741935484,0.01948,-1.20096115353815,0.86120477737289,0.26709,0,NA,NA,1,-0.5,17,0.866025403784439,1,253746
"Norrtälje","Stockholm",2011,1,2,0.5,0.248,1.26,0.47,0.336785627615088,74.6451612903226,0.01531,1.20096115353815,-0.990249974339766,0.26709,0,NA,NA,1,-0.5,17,0.866025403784439,2,252608
"Norrtälje","Stockholm",2012,1,1,1,0.257,1.24,0.46,1.16224059725991,63.0333333333333,0.01834,0.240192230707632,-0.732159580406015,0.152161,0,NA,NA,1,-0.5,17,-0.866025403784439,2,257992
"Ockelbo","Gävleborg",2000,0,1,0,0.187,1.18,0.17,-0.886216355292147,77.2651515151515,0,1.77316660988186,-0.370177881181893,0.234375,0,-1.25698724819408,NA,0,-0.408248290463863,0,-0.408248290463863,0,203676
"Ockelbo","Gävleborg",2002,0,1,0,0.199,1.15,0.17,-1.21060062787785,83.7,0,0.406689589422444,-0.370177881181893,0.234375,0,-1.23090128138079,NA,0,-0.408248290463863,0,-0.408248290463863,0,211097
"Ockelbo","Gävleborg",2013,0,1,0,0.155,1.38,0.18,0.725039939750345,78.9895833333333,0.00043,-0.374154422268648,0.780620205129929,0.306885,3,0.149979940135824,NA,4,-0.408248290463863,1,-0.408248290463863,3,247035
"Ockelbo","Gävleborg",2014,0,2,0,0.1755,1.355,0.23,-0.523881061917165,73.2882250816994,0.000565,-0.276548920807262,1.63306146859558,0.360596,3,0.724443918931278,NA,4,-0.408248290463863,1,-0.408248290463863,2,247184
"Ockelbo","Gävleborg",2018,0,1,0,0.099,1.38,0.23,1.22366649026637,81.7222222222222,0.00156,-0.374154422268648,-0.679072973636547,0.214912,1,0.973941781405392,NA,7,-0.408248290463863,0,-0.408248290463863,0,260859
"Ockelbo","Gävleborg",2019,1,2,0.5,0.1235,1.375,0.225,0.671991615070445,84.0385281385282,0.00078,-1.15499843395974,-0.994252937725176,0.195053,3,0.639522889102374,NA,7,2.04124145231932,5,2.04124145231932,1,263028
"Orsa","Dalarna",2004,0,2,0,0.111,1.09,0.17,1.15743598280941,76.3282828282828,0.00263,2.51949045797601,-0.81390332655373,0.1875,2,-1.46138567380329,-0.277350098112615,0,0.540474745331175,4,0.32479917717646,3,218711
"Orsa","Dalarna",2005,0,2,0,0.112,1.1,0.23,1.15743598280941,80.9141414141414,0.00285,1.4543400204577,-0.81390332655373,0.1875,1,-1.66210866141771,-0.277350098112615,0,1.2430919142617,27,0.32479917717646,4,221277
"Orsa","Dalarna",2006,0,2,0,0.115,1.12,0.14,1.15743598280941,82.3020833333333,0.00237,0.655477192318962,-0.81390332655373,0.1875,0,-1.47985072876196,-0.277350098112615,0,-0.86475959252988,27,0.32479917717646,4,223472
"Orsa","Dalarna",2007,0,2,0,0.14,1.05,0.14,-0.554203045552724,81.5208333333333,0.0021,0.122901973559806,-0.81390332655373,0.1875,1,-0.0631241182214203,-0.277350098112615,0,-0.162142423599353,35,-0.730798148647035,4,223687
"Orsa","Dalarna",2008,0,2,0,0.116,1.12,0.13,1.15743598280941,83.3072916666667,0.00148,-0.409673245199351,-0.81390332655373,0.1875,0,0.0457331933321452,-0.277350098112615,0,1.2430919142617,59,1.38039650299996,5,223015
"Orsa","Dalarna",2009,0,2,0,0.1975,1.06,0.165,-0.632981410874829,83.0973975869809,0.001665,-0.67596085457893,-0.0213581671271254,0.2247315,0,1.04385998183379,-0.277350098112615,0,0.540474745331175,74,2.43599382882345,7,226813
"Orsa","Dalarna",2010,0,1,0,0.139,1.06,0.15,-0.673564205131673,82.828125,0.00213,-0.67596085457893,1.45048491478519,0.260742,1,0.769303809604248,3.32820117735137,1,1.94570908319223,73,-0.730798148647035,6,222803
"Orsa","Dalarna",2011,1,2,0.5,0.15,0.99,0.15,-0.554203045552724,82.530303030303,0.00098,-0.67596085457893,0.318290794115732,0.260742,2,1.00686228386755,-0.277350098112615,1,-0.86475959252988,73,0.32479917717646,6,218698
"Orsa","Dalarna",2015,0,1,0,0.145,1.03,0.15,-0.792925364710622,78.9086021505376,0.00213,-0.67596085457893,2.25245961482522,NA,2,0.489340593462948,-0.277350098112615,0,-0.86475959252988,9,-0.730798148647035,2,250573
"Orsa","Dalarna",2016,1,1,1,0.146,1.03,0.16,-0.554203045552724,79.8606060606061,0.00213,-0.942248463958507,NA,NA,1,-0.113139274405227,-0.277350098112615,0,-0.86475959252988,9,-0.730798148647035,1,259672
"Orsa","Dalarna",2017,1,1,1,0.108,1.12,0.24,1.23621434813152,77.6458333333333,0.00208,-0.409673245199351,0.544074187885675,0.231424,2,-0.446862024639229,-0.277350098112615,0,-0.162142423599353,27,-0.730798148647035,0,258781
"Orsa","Dalarna",2018,0,1,0,0.161,0.96,0.14,-0.554203045552724,82.3181818181818,0.00066,-0.143385635819772,-0.237217355858023,0.206153,1,0.996980911118802,-0.277350098112615,0,-0.86475959252988,18,-0.730798148647035,0,263325
"Orsa","Dalarna",2019,1,1,1,0.197,0.82,0.19,-1.54967511644116,84.65625,0,-0.143385635819772,-0.237217355858023,0.206153,1,0.874389708029359,-0.277350098112615,0,-0.86475959252988,18,-0.730798148647035,0,265314
"Ovanåker","Gävleborg",2004,0,1,0,0.158,1.01,0.12,1.48564569906638,80.2447916666667,0,2.18516601525263,0.464371598807594,0.28125,2,-1.52729540935894,-0.409673245199351,0,0.120096115353815,1,-0.710005311911463,1,225427
"Ovanåker","Gävleborg",2005,0,1,0,0.176,1.13,0.19,-1.76946426103304,83.1212121212121,0,0.752872324582839,2.21688435387326,0.398438,0,-1.02096918336155,-0.409673245199351,0,2.46197036475321,40,1.75134643604828,6,231406
"Ovanåker","Gävleborg",2006,1,3,0.333333333333333,0.165333333333333,1.07666666666667,0.146666666666667,0.435097710753338,84.3918010752688,0,-0.361133879271442,0.581207776440199,0.320312666666667,1.33333333333333,-1.4527698761538,-0.409673245199351,0,-0.660528634445984,40,1.75134643604828,11,236868
"Ovanåker","Gävleborg",2007,1,3,0.333333333333333,0.167,1.25,0.24,-0.435515032543095,76.6667718855219,0.00107,-1.47514008312573,-0.00296314191502285,NA,1.66666666666667,-0.958019679563741,-0.409673245199351,0,-0.660528634445984,40,0.520670562068407,14,240279
"Ovanåker","Gävleborg",2008,0,2,0,0.17,1.135,0.155,0.466873784173356,84.4719251336899,0,-1.15685259631022,0.464371598807594,NA,1,-0.241690329698489,2.25320284859643,1,0.120096115353815,42,-0.0946673749215284,16,241629
"Ovanåker","Gävleborg",2012,1,2,0.5,0.1755,1.08,0.155,-0.461607580635955,80.4311665037471,0,-0.679421366086954,0.175027836775556,0.355652,1.5,0.446984780712244,-0.409673245199351,2,1.68134561495341,38,-0.0946673749215284,15,247553
"Ovanåker","Gävleborg",2013,0,1,0,0.177,1.2,0.2,-1.40132682506942,80.8387096774194,0,-0.201990135863688,0.699863443996684,0.296997,0,1.26512400576674,-0.409673245199351,1,-0.660528634445984,36,-0.710005311911463,14,249945
"Ovanåker","Gävleborg",2014,0,2,0,0.1785,1.215,0.2,-0.842726705130929,76.7663810483871,0.000665,0.991587939694472,0.175027836775556,0.261902,2,0.900304699199772,-0.409673245199351,1,-0.660528634445984,36,-0.710005311911463,11,250740
"Ovanåker","Gävleborg",2015,2,4,0.5,0.1805,1.155,0.17,0.100286400571683,80.432627688172,0,0.752872324582839,-0.323113610055496,0.261902,2.5,0.720090651615656,-0.409673245199351,0,0.120096115353815,40,-0.0946673749215284,9,261118
"Ovanåker","Gävleborg",2016,1,2,0.5,0.179,1.17,0.165,-0.00298583804337558,79.7551136363637,0.000185,0.0367254792479432,-0.453414013124813,0.219879,2,-0.171975225025218,-0.409673245199351,0,-0.660528634445984,29,-0.710005311911463,7,265637
"Ovanåker","Gävleborg",2017,0,1,0,0.171,1.08,0.12,1.67940224431039,82.2916666666667,2e-05,-0.201990135863688,-1.60669147024631,0.142761,3,-0.121568768307387,-0.409673245199351,0,-0.660528634445984,4,-0.710005311911463,6,271211
"Ovanåker","Gävleborg",2018,1,3,0.333333333333333,0.166,1.07333333333333,0.123333333333333,0.558843557649181,82.6701388888889,0.000166666666666667,0.275441094359574,-1.28581320613629,0.189359,1.33333333333333,1.19881371923777,-0.409673245199351,0,-0.660528634445984,4,-1.3253432489014,5,273268
"Ovanåker","Gävleborg",2019,1,2,0.5,0.162,1.115,0.15,0.187476845931489,86.345643939394,0.00048,-0.918136981198585,-1.10475900399852,0.192541,3.5,0.962970614936931,2.25320284859643,1,0.120096115353815,6,1.13600849905834,8,274674
"Rakkestad","Ãstfold",2010,1,1,1,0.325,1.27,0.56,NA,80.5490196078431,0.00093,NA,NA,0.283203,2,NA,NA,0,NA,0,NA,0,320200
"Rendalen","Hedmark",1998,0,3,0,0.37,0.55,0.18,0.410477149386937,NA,0.00266666666666667,-0.949001482419963,-1.27503786996867,NA,1,-0.693067177706106,NA,NA,NA,0,NA,0,NA
"Rendalen","Hedmark",1999,0,3,0,0.373,0.523333333333333,0.163333333333333,0.350494760532014,NA,0.00106666666666667,-0.279921300569918,-1.27503786996867,NA,1,-0.836047890892905,NA,NA,NA,0,NA,0,164500
"Rendalen","Hedmark",2000,0,2,0,0.345,0.665,0.17,0.417209866503306,75.8045358341847,0.00346,0.0068273487943882,-0.585676239176671,0.1796875,1.5,-0.7341020012216,-0.387586074879319,1,NA,0,NA,0,177700
"Rendalen","Hedmark",2001,0,1,0,0.371,0.65,0.22,-0.980134967739456,83.8385416666667,0.00353,0.0068273487943882,0.103685391615325,0.234375,0,-0.957228854087097,2.27014701000744,6,NA,0,NA,0,185100
"Rendalen","Hedmark",2002,1,2,0.5,0.37,0.59,0.2,-1.03889322620959,95.4125,0.00119,0.580324647523,-0.585676239176671,0.234375,0,-0.954600060705636,-1.05201934610101,6,NA,0,NA,0,197000
"Rendalen","Hedmark",2003,0,1,0,0.37,0.68,0.24,-1.08296192006218,80.4647058823529,0.00427,0.867073296887304,0.546843288614153,0.269531,0,-0.914847575425001,-1.05201934610101,6,NA,0,NA,0,199300
"Rendalen","Hedmark",2004,1,1,1,0.358,0.74,0.18,-1.16742691661299,80.438753342246,0.00385,0.293575998158694,0.891527255377606,0.296875,1,-0.879006221760687,-1.05201934610101,6,NA,0,NA,0,208500
"Rendalen","Hedmark",2006,0,1,0,0.258,0.5,0.04,1.49505667031474,89.046875,0.00038,0.293575998158694,1.23621122214106,0.324219,0,-0.120182571282767,-1.05201934610101,2,NA,0,NA,0,223800
"Rendalen","Hedmark",2007,1,2,0.5,0.259,0.48,0.07,1.41059167376393,83.9606357694593,0.00342,1.15382194625161,1.06386923875933,0.324219,0,0.595169813033428,0.27684719634237,4,NA,0,NA,0,243100
"Rendalen","Hedmark",2008,0,1,0,0.281,0.56,0.09,-1.68890646053539,91.40625,0.00342,1.15382194625161,1.23621122214106,0.324219,0,1.58821254210838,0.27684719634237,6,NA,0,NA,0,261300
"Rendalen","Hedmark",2009,1,1,1,0.267,0.5,0.09,0.459442364778712,98.0757575757576,0.00342,1.15382194625161,1.23621122214106,0.324219,1,1.84397490305104,0.27684719634237,8,NA,0,NA,0,269600
"Rendalen","Hedmark",2014,0,1,0,0.274,0.54,0.08,0.507183449785692,82.4354166666667,0.00342,-0.853418599298528,-0.864376874166306,0.157578,1,0.385956330016152,0.27684719634237,10,NA,0,NA,0,335600
"Rendalen","Hedmark",2015,0,1,0,0.269,0.53,0.07,0.477804320550627,78.8774509803922,0.00342,-1.42691589802714,-0.864376874166306,0.157578,1,0.848688082065088,0.27684719634237,11,NA,0,NA,0,348600
"Rendalen","Hedmark",2016,0,1,0,0.269,0.52,0.07,0.430063235543647,80.057196969697,0.00342,-2.00041319675575,-0.864376874166306,0.157578,1,0.827080682807711,0.941280467564059,11,NA,0,NA,0,352100
"Rättvik","Dalarna",2000,0,1,0,0.152,1.09,0.16,-0.885715676636264,74.7421875,0.00098,1.29133089788571,-0.175877503637657,0.234375,0,-1.15769552751479,-0.258198889747161,0,-0.509753356878093,0,-0.0573270004145151,1,197547
"Rättvik","Dalarna",2001,0,1,0,0.146,1.12,0.17,-0.893725126204852,83.3802083333333,0.00098,1.45759667872936,-0.175877503637657,0.234375,0,-1.52208459982771,-0.258198889747161,0,-0.509753356878093,0,-0.917232006632242,1,201658
"Rättvik","Dalarna",2002,0,1,0,0.164,1.12,0.17,-0.893725126204852,83.2125,0.00073,1.29133089788571,-0.175877503637657,0.234375,0,-1.34325660801148,-0.258198889747161,0,-0.509753356878093,0,-0.0573270004145151,2,207221
"Rättvik","Dalarna",2003,0,2,0,0.1415,1.065,0.14,0.0487201063656954,81.80625,0.00074,1.45759667872936,0.0951648122380254,0.2578125,1,-0.796840565097499,-0.258198889747161,0,-0.509753356878093,0,0.802578005803212,4,212311
"Rättvik","Dalarna",2004,1,2,0.5,0.1535,1.105,0.18,-1.01617262036706,78.5755208333333,0.00073,0.709400664932922,0.772773493045269,0.3164065,2.5,-0.633250883334096,-0.258198889747161,0,-0.509753356878093,0,-0.917232006632242,4,217730
"Rättvik","Dalarna",2005,1,2,0.5,0.144,1.05,0.145,0.000177987768191153,81.0260416666667,0.00073,0.460001993667441,0.366207128113708,0.2890625,2.5,-0.706593819156506,-0.258198889747161,0,2.76723250876679,15,2.52238801823867,7,220889
"Rättvik","Dalarna",2010,0,1,0,0.153,1.11,0.14,-0.776495909791879,88.6161616161616,0.00073,-0.371326910550826,-2.88630066239448,0.270508,1,1.21971441695517,3.61478445646026,2,-0.509753356878093,9,-0.0573270004145151,2,233738
"Rättvik","Dalarna",2011,0,1,0,0.159,0.96,0.21,0.946749300419526,85.2083333333333,3e-04,-0.703858472238133,1.85975870551507,0.4104,4,0.31266683236442,-0.258198889747161,2,-0.509753356878093,8,0.802578005803212,3,229971
"Rättvik","Dalarna",2012,1,2,0.5,0.169,0.93,0.29,1.49284813464145,79.296875,0.00129,-1.36892159561275,-0.513270978439707,0.4104,1,-0.13190997482163,-0.258198889747161,2,-0.509753356878093,8,0.802578005803212,5,236598
"Rättvik","Dalarna",2013,0,1,0,0.094,1.07,0.23,-0.845183007607348,80.3277777777778,0.0042,-0.870124253081786,-0.260575697620527,0.227051,0,0.986300676032674,-0.258198889747161,2,0.582575265003535,3,-0.917232006632242,5,244863
"Rättvik","Dalarna",2014,1,2,0.5,0.1435,1.085,0.29,0.335846737869934,77.6569602272727,0.0034,-0.870124253081786,0.143868586672604,0.262024,2,0.718657862112469,-0.258198889747161,2,-0.509753356878093,2,-0.0573270004145151,6,246448
"Rättvik","Dalarna",2015,0,1,0,0.161,0.98,0.23,1.53338080367037,78.59375,0.00128,-0.703858472238133,0.548312870965735,0.296997,3,1.10005229942603,-0.258198889747161,0,-0.509753356878093,2,-0.917232006632242,5,254185
"Rättvik","Dalarna",2016,1,1,1,0.165,0.95,0.26,1.58192292226787,78.3870967741936,6e-04,-0.870124253081786,0.548312870965735,0.296997,4,0.106347933975042,-0.258198889747161,0,0.582575265003535,11,-0.917232006632242,3,261370
"Rättvik","Dalarna",2017,2,2,1,0.145,1.005,0.22,0.384510211763932,79.4437806372549,0.001045,-0.537592691394479,-0.52791738241012,0.2039335,3,0.223044648948085,-0.258198889747161,0,1.67490388688516,18,-0.917232006632242,1,266105
"Rättvik","Dalarna",2019,0,1,0,0.172,1.07,0.2,-1.01313873795471,84.1225490196078,0,-0.371326910550826,0.381298764261666,0.282555,4,1.62484730794983,-0.258198889747161,0,-0.509753356878093,16,0.802578005803212,2,269264
"Rælingen","Akershus",2016,0,1,0,0.405,1.19,1.7,NA,69.94375,0.0384,NA,NA,0.423096,1,NA,NA,0,NA,0,NA,0,461200
"Rømskog","Ãstfold",1998,0,2,0,0.342,1.36,0.38,-0.760142660503691,NA,0,1.67566572630909,-0.318586862245825,0.125,0,-0.648423675823602,NA,NA,NA,0,NA,0,NA
"Rømskog","Ãstfold",2013,1,1,1,0.361,1.24,0.3,-0.641282987460836,79.9462365591398,0.00092,0.801405347365217,-1.77884682114277,0.276123,0,-0.648423675823602,NA,0,NA,0,NA,0,356000
"Rømskog","Ãstfold",2015,0,2,0,0.323,1.44,0.39,-0.601348027730732,66.4509803921569,0,-0.655695284207904,-0.154944290211998,0.139008,2,1.47871292699654,NA,0,NA,0,NA,0,432900
"Rømskog","Ãstfold",2016,0,1,0,0.342,1.26,0.35,1.27843069802654,72.0875,0,-0.655695284207904,0.819037420292593,0.222382,3,-0.61619433335663,NA,0,NA,0,NA,0,395500
"Rømskog","Ãstfold",2018,1,2,0.5,0.348,1.26,0.34,1.29828002712316,83,1e-04,-0.655695284207904,0.794592668580658,0.222382,5,-0.648423675823602,NA,0,NA,0,NA,0,447400
"Rømskog","Ãstfold",2019,1,1,1,0.336,1.29,0.34,-0.573937049454447,78.5260416666667,0,-0.509985221050592,0.63874788472734,0.206949,4,1.08275243383089,NA,0,NA,0,NA,0,437200
"Sala","Västmanland",2010,0,1,0,0.22,1.16,0.33,-0.670895206373864,78.2352941176471,0.00054,-0.577350269189627,-0.577350269189628,0.28125,1,1.00822831501994,NA,0,0,1,-0.577350269189626,1,246665
"Sala","Västmanland",2011,1,1,1,0.172,1.27,0.47,1.14934238542136,76.1078431372549,0.00694,-0.577350269189627,-0.577350269189628,0.28125,2,-0.991563384193162,NA,0,1,27,1.15470053837925,3,244989
"Sala","Västmanland",2014,1,1,1,0.189,1.23,0.41,-0.478447179047496,49.6989081996435,0.0044,1.15470053837925,1.15470053837925,0.297363,2,-0.016664930826776,NA,0,-1,27,-0.577350269189626,3,260741
"Sandviken","Gävleborg",2018,1,3,0.333333333333333,0.179,1.26,0.263333333333333,-0.707106781186547,82.3046364379085,0.000353333333333333,0.707106781186547,-0.707106781186548,0.212680666666667,0.666666666666667,0.707106781186547,NA,0,0.707106781186547,10,NA,4,280715
"Sandviken","Gävleborg",2019,1,2,0.5,0.167,1.27,0.25,0.707106781186548,78.6720430107527,0.00036,-0.707106781186547,0.707106781186548,0.400426,1,-0.707106781186548,NA,0,-0.707106781186547,10,NA,4,282821
"Skinnskatteberg","Västmanland",2003,0,1,0,0.242,1.13,0.37,-1.36306749574886,59.8625,0.00192,2.6157440466579,-0.319637091748534,0.296875,0,-0.895706771414865,-0.288675134594813,0,-0.647905804468655,0,-0.552770798392567,0,225359
"Skinnskatteberg","Västmanland",2009,0,1,0,0.255,1.18,0.32,-1.05706319897331,81.1927083333333,0.00523,-0.740304918865442,1.32285486075695,0.429688,2,-0.806763326509069,-0.288675134594813,0,1.57348552513816,28,-0.552770798392567,1,242095
"Skinnskatteberg","Västmanland",2010,0,1,0,0.226,1.23,0.34,1.28139648594735,79.7777777777778,0.0031,-0.542890273834657,1.32285486075695,0.429688,2,-0.42593505536313,-0.288675134594813,0,1.57348552513816,45,-0.552770798392567,1,237854
"Skinnskatteberg","Västmanland",2011,0,1,0,0.241,1.15,0.29,-0.59386491412813,80.0294117647059,0.0027,-0.542890273834657,1.32285486075695,0.429688,4,0.024419429758467,-0.288675134594813,0,-0.647905804468655,45,-0.552770798392567,0,236864
"Skinnskatteberg","Västmanland",2012,0,2,0,0.2335,1.18,0.345,-0.010109320032745,62.9583333333333,0.002335,1.03642688641162,0.842411155224472,0.390839,2.5,-0.791730631595414,-0.288675134594813,0,-0.647905804468655,45,-0.552770798392567,0,244349
"Skinnskatteberg","Västmanland",2013,0,2,0,0.2435,1.22,0.365,0.490689766758693,77.4442866161616,0.004765,0.444182951319265,0.516702749020733,0.364502,4.5,2.29811453544886,-0.288675134594813,0,-0.647905804468655,25,1.6583123951777,1,249948
"Skinnskatteberg","Västmanland",2014,0,2,0,0.2355,1.185,0.36,-0.362475363689632,58.8195232282839,0.00259,0.049353661257696,-0.488718055017604,0.283203,4,-0.401820107272474,-0.288675134594813,0,1.57348552513816,25,1.6583123951777,2,250351
"Skinnskatteberg","Västmanland",2015,0,2,0,0.2245,1.22,0.365,1.39193529835791,60.1059923559924,0.00387,0.049353661257696,-0.488718055017604,0.283203,2,-0.4992194430672,-0.288675134594813,0,-0.647905804468655,8,1.6583123951777,3,252985
"Skinnskatteberg","Västmanland",2016,0,2,0,0.236,1.23,0.365,0.783154421361845,62.1045454545454,0.00434,-0.148060983773089,-0.694052737115176,0.2665995,4,-0.814906036253966,-0.288675134594813,0,-0.647905804468655,8,-0.552770798392567,3,262083
"Skinnskatteberg","Västmanland",2017,0,1,0,0.246,1.16,0.31,-0.685666203160794,64.9197860962567,0.0028,-0.542890273834657,-1.09865611151486,0.233883,4,1.27088038301574,-0.288675134594813,0,-0.647905804468655,8,-0.552770798392567,3,265367
"Skinnskatteberg","Västmanland",2018,0,1,0,0.263,1.2,0.34,-1.08397480973083,82.4270833333333,0.00618,-0.937719563896227,-1.09865611151486,0.233883,3,0.187273624656402,3.17542648054294,1,-0.647905804468655,8,-0.552770798392567,2,270609
"Skinnskatteberg","Västmanland",2019,1,3,0.333333333333333,0.239666666666667,1.26333333333333,0.393333333333333,1.2090453330385,64.9107744107744,0.00509333333333333,-0.740304918865442,-1.13924032458742,0.234987,4.33333333333333,0.855393398596647,-0.288675134594813,1,0.462789860334753,4,-0.552770798392567,1,269451
"Smedjebacken","Dalarna",2007,0,1,0,0.264,1.32,0.28,-1.27317756192685,70.6060606060606,0.00102,1.53075416422559,-0.778878555530339,0.302246,1,-1.38227564887961,-0.331716233706664,0,-0.385164443259822,0,-0.385164443259822,0,255549
"Smedjebacken","Dalarna",2008,0,1,0,0.269,1.29,0.3,-0.113148696582099,76.2864583333333,0.00102,0.251023994776543,-0.778878555530339,0.302246,1,-1.34245219475524,-0.331716233706664,0,-0.385164443259822,0,-0.385164443259822,0,258443
"Smedjebacken","Dalarna",2009,0,1,0,0.259,1.32,0.29,-1.2855182945369,83.2829861111111,0.00079,1.53075416422559,-0.778878555530339,0.302246,3,-1.31552472679334,-0.331716233706664,0,-0.385164443259822,0,-0.385164443259822,0,261908
"Smedjebacken","Dalarna",2010,0,2,0,0.278,1.38,0.285,-0.324997939721299,82.2327967171717,0.00335,0.570956537138806,0.34262883076978,0.365967,3,-0.414508938875482,-0.331716233706664,0,-0.385164443259822,0,-0.385164443259822,0,253873
"Smedjebacken","Dalarna",2011,0,1,0,0.3,1.42,0.31,1.14354924087471,81.296875,0.00402,-1.66857125939702,1.4641362170699,0.429688,0,0.337432493277407,-0.331716233706664,0,-0.385164443259822,0,1.28388147753274,1,255247
"Smedjebacken","Dalarna",2012,1,1,1,0.3,1.42,0.31,1.14354924087471,81.296875,0.00402,-1.66857125939702,1.4641362170699,0.429688,0,0.337432493277407,0.387002272657774,1,2.9529273983253,4,-0.385164443259822,1,263338
"Smedjebacken","Dalarna",2013,0,2,0,0.283,1.355,0.325,0.573098875975126,81.9581627081627,0.003415,0.570956537138806,-0.341124413064644,0.327118,3.5,0.245132919359816,-0.331716233706664,1,-0.385164443259822,4,-0.385164443259822,1,269945
"Smedjebacken","Dalarna",2014,0,1,0,0.297,1.43,0.33,1.25317608222733,69.5339486139283,0.00441,-0.38884108994798,0.0966297294010511,0.35199,0,1.29903508410954,-0.331716233706664,1,-0.385164443259822,4,-0.385164443259822,1,273746
"Smedjebacken","Dalarna",2015,0,2,0,0.272,1.39,0.32,-1.22144932440305,72.991792929293,0.004095,-0.0689085475857198,-0.763302308502269,0.303131,3,-0.189802463006689,-0.331716233706664,1,-0.385164443259822,4,-0.385164443259822,1,279946
"Smedjebacken","Dalarna",2016,2,5,0.4,0.2804,1.368,0.348,-0.24219162390786,65.4089705882353,0.005146,-0.77276014078269,-1.80692141955039,0.2742064,5.6,-0.759456292013897,-0.331716233706664,1,-0.385164443259822,4,-0.385164443259822,0,284711
