mod_id,id,sex,Country_fatefile,territory,Revir_Vinter,Autumn,Spring,Fate,confirmed.illegal,Radio.collar,Comment,geometry,NAME_1,NAME_2,KommunerNamn,SLU.ID,ruggedness_mean,average_gravel_km,average_paved_km,artificial_area_total,pop_mean,mean_snow,hunt_afo,hunt_county2,Fi,number_neighbour_terr,bear_density_BZtiff,mean_fi,max_fi,wolfLKill_cumall,wolfLKill_last5y,wolfLKill_n,NoAffectedSheep_cumall,NoAffectedSheep_last5y,NoAffectedSheep,sheepAttacks_n,AttackDogs_cumall,AttackDogs_last5y,AttackDogs_n,IndividualIncome,income_prop,year_average,first_yeardet,last_yeardet,years_firstdet,time_start,time_end
361,G129-17,F,N,Römskog 2,Rømskog_1718,2017,2018,NA,NA,0,NA,list(),Ãstfold,Marker,marker,G129-17,0.355,1.27,0.44,0.00189,17.348,67.847619047619,96.9,2.4,0.218197,2,0,0.2202895,0.222382,0,0,0,0,0,0,0,0,0,0,398300,1.3382006904823738,297638.46546546544,2016,2018,1,1,2
362,G66-17,M,N,Römskog 2,Rømskog_1718,2017,2018,NA,NA,0,NA,list(),Ãstfold,Marker,marker,G66-17,0.355,1.27,0.44,0.00189,17.348,67.847619047619,96.9,2.4,0.222382,2,0,0.2202895,0.222382,0,0,0,0,0,0,0,0,0,0,398300,1.3382006904823738,297638.46546546544,2016,2018,1,1,2
1262,G5-07,F,N,Linnekleppen,Linnekleppen_1011,2010,2011,illegal,NA,0,NA,list(),Ãstfold,Rakkestad,rakkestad,G5-07,0.325,1.27,0.56,0.00093000000000000005,28.532,80.5490196078431,NA,3.3,0.283203,2,0,0.2490235,0.283203,0,0,0,0,0,0,0,0,0,0,320200,1.2440127280455495,257392.86486486485,2009,2010,1,1,2
1263,M-11-07/G71-10,M,N,Linnekleppen,Linnekleppen_1011,2010,2011,censored,NA,1,NA,list(),Ãstfold,Rakkestad,rakkestad,G71-10,0.325,1.27,0.56,0.00093000000000000005,28.532,80.5490196078431,NA,3.3,0.214844,2,0,0.2490235,0.283203,0,0,0,0,0,0,0,0,0,0,320200,1.2440127280455495,257392.86486486485,2009,2010,1,1,2
93,G31-19,F,N,Skillingmark 3,Skillingmark_1920,2019,2020,censored,NA,0,NA,list(),Ãstfold,Rømskog,NA,G31-19,0.336,1.29,0.34,0,9.43,78.5260416666667,49.3,2.3,0.206949,4,1.88e-5,0.206949,0.206949,0,0,0,0,0,0,0,0,0,0,437200,1.4387134292440702,303882.6156156156,2019,2019,0,0,1
94,G58-17,M,N,Skillingmark 3,Skillingmark_1920,2019,2020,illegal,NA,0,NA,list(),Ãstfold,Rømskog,NA,G58-17,0.336,1.29,0.34,0,9.43,78.5260416666667,49.3,2.3,0.206949,4,1.88e-5,0.206949,0.206949,0,0,0,0,0,0,0,0,0,0,437200,1.4387134292440702,303882.6156156156,2019,2019,0,0,1
215,G129-17,F,N,Römskog 2,Rømskog_1819,2018,2019,NA,NA,0,NA,list(),Ãstfold,Rømskog,rømskog,G129-17,0.348,1.26,0.34,1e-4,17.353,83,96,2.2,0.218197,5,0,0.2202895,0.222382,0,0,0,0,0,0,0,0,0,0,447400,1.4854556425966456,301187.04804804805,2016,2018,2,2,3
216,G66-17,M,N,Römskog 2,Rømskog_1819,2018,2019,illegal,NA,0,NA,list(),Ãstfold,Rømskog,rømskog,G66-17,0.348,1.26,0.34,1e-4,17.353,83,96,2.2,0.222382,5,0,0.2202895,0.222382,0,0,0,0,0,0,0,0,0,0,447400,1.4854556425966456,301187.04804804805,2016,2018,2,2,3
508,G129-17,F,N,Römskog 2,Rømskog_1617,2016,2017,NA,NA,0,NA,list(),Ãstfold,Rømskog,rømskog,G129-17,0.342,1.26,0.35,0,17.269,72.0875,106,2.2,0.218197,3,3.5e-7,0.2202895,0.222382,0,0,0,0,0,0,0,0,0,0,395500,1.3493649727161918,293100.83483483485,2016,2018,0,0,1
509,G66-17,M,N,Römskog 2,Rømskog_1617,2016,2017,NA,NA,0,NA,list(),Ãstfold,Rømskog,rømskog,G66-17,0.342,1.26,0.35,0,17.269,72.0875,106,2.2,0.222382,3,3.5e-7,0.2202895,0.222382,0,0,0,0,0,0,0,0,0,0,395500,1.3493649727161918,293100.83483483485,2016,2018,0,0,1
651,G2-16,M,N,Skillingmark  2,Skillingmark_1516,2015,2016,NA,NA,0,NA,list(),Ãstfold,Rømskog,aurskog-høland,G2-16,0.323,1.44,0.39,0,9.314,66.4509803921569,114.1,2.2,0.139008,2,2.31e-5,0.139008,0.139008,0,0,0,0,0,0,0,0,0,0,432900,1.5118630780046665,286335.45345345343,2015,2016,0,0,1
652,G69-14,F,N,Skillingmark  2,Skillingmark_1516,2015,2016,NA,NA,0,NA,list(),Ãstfold,Rømskog,aurskog-høland,G69-14,0.323,1.44,0.39,0,9.314,66.4509803921569,114.1,2.2,0.139008,2,2.31e-5,0.139008,0.139008,0,0,0,0,0,0,0,0,0,0,432900,1.5118630780046665,286335.45345345343,2015,2016,0,0,1
822,G12-10,F,N,Djurskog 3,Djurskog_1314,2013,2014,illegal,NA,0,NA,list(),Ãstfold,Rømskog,årjäng,G12-10,0.361,1.24,0.3,9.2e-4,9.145,79.9462365591398,66,3.2,0,0,0,0.1380615,0.276123,0,0,0,0,0,0,0,0,0,0,356000,1.3095321942902682,271852.8048048048,2010,2013,3,3,4
823,G22-12,M,N,Djurskog 3,Djurskog_1314,2013,2014,censored,NA,0,NA,list(),Ãstfold,Rømskog,årjäng,G22-12,0.361,1.24,0.3,9.2e-4,9.145,79.9462365591398,66,3.2,0.276123,0,0,0.1380615,0.276123,0,0,0,0,0,0,0,0,0,0,356000,1.3095321942902682,271852.8048048048,2010,2013,3,3,4
1915,M-00-01,M,N,Årjangkongsvinger,Årjäng-Kongsvinger_9899,1998,1999,NA,NA,1,NA,list(),Ãstfold,Rømskog,rømskog,M-00-01,0.342,1.36,0.38,0,8.642,NA,NA,3.8,0.125,0,0,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2001,0,0,1
1916,M-00-02,F,N,Årjangkongsvinger,Årjäng-Kongsvinger_9899,1998,1999,NA,NA,1,NA,list(),Ãstfold,Rømskog,rømskog,M-00-02,0.342,1.36,0.38,0,8.642,NA,NA,3.8,0.125,0,0,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2001,0,0,1
305,G143-14,F,N,Hoböl,Hobøl_1718,2017,2018,illegal,NA,0,NA,list(),Ãstfold,Våler,våler,G143-14,0.317,1.2,0.83,0.01087,142.535,60.9141414141414,59.4,2.7,0.217712,0,0,0.320404,0.423096,0,0,0,0,0,0,0,0,0,0,376600,1.2652934472399244,297638.46546546544,2016,2017,1,1,2
306,G161-15,M,N,Hoböl,Hobøl_1718,2017,2018,censored,NA,0,NA,list(),Ãstfold,Våler,våler,G161-15,0.317,1.2,0.83,0.01087,142.535,60.9141414141414,59.4,2.7,0.423096,0,0,0.320404,0.423096,0,0,0,0,0,0,0,0,0,0,376600,1.2652934472399244,297638.46546546544,2016,2017,1,1,2
448,G143-14,F,N,Hoböl,Hobøl_1617,2016,2017,NA,NA,0,NA,list(),Ãstfold,Våler,våler,G143-14,0.319,1.2,0.87,0.01405,130.962,57.3875,55.6,2.6,0.217712,0,0,0.320404,0.423096,0,0,0,0,0,0,0,0,0,0,367300,1.2531523501356694,293100.83483483485,2016,2017,0,0,1
449,G161-15,M,N,Hoböl,Hobøl_1617,2016,2017,NA,NA,0,NA,list(),Ãstfold,Våler,våler,G161-15,0.319,1.2,0.87,0.01405,130.962,57.3875,55.6,2.6,0.423096,0,0,0.320404,0.423096,0,0,0,0,0,0,0,0,0,0,367300,1.2531523501356694,293100.83483483485,2016,2017,0,0,1
1839,G1-01,F,N,Moss,Moss-Våler_0102,2001,2002,censored,NA,0,NA,list(),Ãstfold,Våler,våler,G1-01,0.319,1.2,0.85,0.01402,109.14,72.6458333333333,NA,2.9,0.125,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,205000,0.9151536892109565,224006.0903614458,1998,2001,3,3,4
1840,M-98-08,M,N,Moss,Moss-Våler_0102,2001,2002,illegal,1,1,NA,list(),Ãstfold,Våler,våler,M-98-08,0.319,1.2,0.85,0.01402,109.14,72.6458333333333,NA,2.9,0.125,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,205000,0.9151536892109565,224006.0903614458,1998,2001,3,3,4
1871,G1-01,F,N,Moss,Moss-Våler_0001,2000,2001,NA,NA,0,NA,list(),Ãstfold,Våler,våler,G1-01,0.317,1.19,0.93,0.01559,107.459,54.65625,NA,2.9,0.125,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,193100,0.8761061405106476,220407.0843373494,1998,2001,2,2,3
1872,M-98-08,M,N,Moss,Moss-Våler_0001,2000,2001,NA,NA,1,NA,list(),Ãstfold,Våler,våler,M-98-08,0.317,1.19,0.93,0.01559,107.459,54.65625,NA,2.9,0.125,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,193100,0.8761061405106476,220407.0843373494,1998,2001,2,2,3
1895,G1-01,F,N,Moss,Moss-Våler_9900,1999,2000,NA,NA,0,NA,list(),Ãstfold,Våler,våler,G1-01,0.319,1.19,0.84,0.01318,106.021,NA,NA,2.8,0.125,0,0,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,187300,0.8722830719857274,214723.8734939759,1998,2001,1,1,2
1896,M-98-08,M,N,Moss,Moss-Våler_9900,1999,2000,NA,NA,1,NA,list(),Ãstfold,Våler,våler,M-98-08,0.319,1.19,0.84,0.01318,106.021,NA,NA,2.8,0.125,0,0,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,187300,0.8722830719857274,214723.8734939759,1998,2001,1,1,2
1913,G1-01,F,N,Moss,Moss_9899,1998,1999,NA,NA,0,NA,list(),Ãstfold,Våler,våler,G1-01,0.319,1.22,0.9,0.01541,110.772,NA,NA,2.7,0.125,0,0,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2001,0,0,1
1914,M-98-08,M,N,Moss,Moss_9899,1998,1999,NA,NA,1,NA,list(),Ãstfold,Våler,våler,M-98-08,0.319,1.22,0.9,0.01541,110.772,NA,NA,2.7,0.125,0,0,0.125,0.125,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1998,2001,0,0,1
15,G168-16,F,N,Deisjöen 2,Deisjøen_1920,2019,2020,censored,NA,0,NA,list(),Hedmark,Åmot,NA,G168-16,0.258,1.17,0.14,5e-4,1.662,87.3792335115864,299,1.8,0.157578,2,3.1743e-4,0.2315065,0.305435,8,5,1,0,0,0,0,0,0,0,403100,1.3264990469539906,303882.6156156156,2019,2019,0,0,1
16,G3-18,M,N,Deisjöen 2,Deisjøen_1920,2019,2020,illegal,NA,0,NA,list(),Hedmark,Åmot,NA,G3-18,0.258,1.17,0.14,5e-4,1.662,87.3792335115864,299,1.8,0.305435,2,3.1743e-4,0.2315065,0.305435,8,5,1,0,0,0,0,0,0,0,403100,1.3264990469539906,303882.6156156156,2019,2019,0,0,1
151,G168-16,F,N,Deisjöen 1,Deisjøen_1819,2018,2019,NA,NA,0,NA,list(),Hedmark,Åmot,åmot,G168-16,0.234,1.27,0.21,0.0045,4.886,83.4095238095238,225.7,1.8,0.157578,3,2.3027e-4,0.237343,0.317108,7,4,3,0,0,0,0,0,0,0,389600,1.2935483199724032,301187.04804804805,2017,2018,1,1,2
152,G97-17,M,N,Deisjöen 1,Deisjøen_1819,2018,2019,illegal,NA,0,NA,list(),Hedmark,Åmot,åmot,G97-17,0.234,1.27,0.21,0.0045,4.886,83.4095238095238,225.7,1.8,0.317108,3,2.3027e-4,0.237343,0.317108,7,4,3,0,0,0,0,0,0,0,389600,1.2935483199724032,301187.04804804805,2017,2018,1,1,2
203,D-18-87/G41-17,M,N,Opphus,Opphus_1819,2018,2019,NA,NA,0,NA,list(),Hedmark,Åmot,åmot,G41-17,0.298,1.14,0.12,0.0011,1.689,83.2330309139785,326,1.8,0.206153,3,1.5123e-4,0.303085,0.400017,7,4,3,0,0,0,0,0,0,0,389600,1.2935483199724032,301187.04804804805,2018,2018,0,0,1
204,D-18-88/G36-18,F,N,Opphus,Opphus_1819,2018,2019,legal,NA,0,NA,list(),Hedmark,Åmot,åmot,G36-18,0.298,1.14,0.12,0.0011,1.689,83.2330309139785,326,1.8,0.400017,3,1.5123e-4,0.303085,0.400017,7,4,3,0,0,0,0,0,0,0,389600,1.2935483199724032,301187.04804804805,2018,2018,0,0,1
277,G168-16,F,N,Deisjöen 1,Deisjø_1718,2017,2018,NA,NA,0,NA,list(),Hedmark,Åmot,åmot,G168-16,0.227,1.27,0.19,0.00307,4.89,86.28125,311.2,1.8,0.157578,4,2.0593e-4,0.237343,0.317108,4,1,1,0,0,0,0,0,0,0,374600,1.2585738856507587,297638.46546546544,2017,2018,0,0,1
278,G97-17,M,N,Deisjöen 1,Deisjø_1718,2017,2018,NA,NA,0,NA,list(),Hedmark,Åmot,åmot,G97-17,0.227,1.27,0.19,0.00307,4.89,86.28125,311.2,1.8,0.317108,4,2.0593e-4,0.237343,0.317108,4,1,1,0,0,0,0,0,0,0,374600,1.2585738856507587,297638.46546546544,2017,2018,0,0,1
589,M14-09/G16-12,F,N,Julussa 9,Julussa_1516,2015,2016,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G16-12,0.279,1.15,0.12,5e-4,1.709,80.3694295900178,399.3,2,0,3,1.9374e-4,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,367100,1.2820626840737193,286335.45345345343,2012,2016,3,3,4
590,M14-10/G95-10,M,N,Julussa 9,Julussa_1516,2015,2016,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G95-10,0.279,1.15,0.12,5e-4,1.709,80.3694295900178,399.3,2,0.284912,3,1.9374e-4,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,367100,1.2820626840737193,286335.45345345343,2012,2016,3,3,4
722,M14-09/G16-12,F,N,Julussa 9,Julussa_1415,2014,2015,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G16-12,0.295,1.11,0.12,5e-4,1.721,84.0942060291859,486.6,2.2,0,2,1.8572e-4,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,359500,1.3003340341093572,276467.42342342343,2012,2016,2,2,3
723,M14-10/G95-10,M,N,Julussa 9,Julussa_1415,2014,2015,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G95-10,0.295,1.11,0.12,5e-4,1.721,84.0942060291859,486.6,2.2,0.284912,2,1.8572e-4,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,359500,1.3003340341093572,276467.42342342343,2012,2016,2,2,3
856,M14-09/G16-12,F,N,Julussa 9,Julussa_1314,2013,2014,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G16-12,0.295,1.13,0.12,5e-4,1.698,85.1529356060606,561.6,2.5,0,0,3.0516e-4,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,345200,1.2698048131151702,271852.8048048048,2012,2016,1,1,2
857,M14-10/G95-10,M,N,Julussa 9,Julussa_1314,2013,2014,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G95-10,0.295,1.13,0.12,5e-4,1.698,85.1529356060606,561.6,2.5,0.284912,0,3.0516e-4,0.142456,0.284912,3,2,0,0,0,0,0,0,0,0,345200,1.2698048131151702,271852.8048048048,2012,2016,1,1,2
996,M14-09/G16-12,F,N,Julussa 9,Julussa_1213,2012,2013,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G16-12,0.3,1.11,0.12,8.6e-4,1.696,90.0143623737374,591,2.6,0,2,4.1773e-4,0.142456,0.284912,3,2,2,0,0,0,0,0,0,0,345500,1.3030856200809795,265139.9069069069,2012,2016,0,0,1
997,M14-10/G95-10,M,N,Julussa 9,Julussa_1213,2012,2013,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G95-10,0.3,1.11,0.12,8.6e-4,1.696,90.0143623737374,591,2.6,0.284912,2,4.1773e-4,0.142456,0.284912,3,2,2,0,0,0,0,0,0,0,345500,1.3030856200809795,265139.9069069069,2012,2016,0,0,1
1132,M14-09/G16-12,F,N,Julussa 8,Julussa_1112,2011,2012,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G16-12,0.291,1.1,0.12,5.6e-4,1.691,83.9281881313131,NA,2.8,0,0,4.1604e-4,0.1347655,0.269531,1,0,0,0,0,0,0,0,0,0,321100,1.2436718170434389,258187.08408408408,2010,2011,1,1,2
1248,G72-10,M,N,Julussa 8,Julussa_1011,2010,2011,NA,NA,0,NA,list(),Hedmark,Åmot,åmot,G72-10,0.224,1.24,0.2,0.00462,5.703,83.5,NA,2.9,0.269531,1,4.2113e-4,0.1347655,0.269531,1,0,0,0,0,0,0,0,0,0,302700,1.1760232753884692,257392.86486486485,2010,2011,0,0,1
1249,M14-09/G16-12,F,N,Julussa 8,Julussa_1011,2010,2011,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,G16-12,0.224,1.24,0.2,0.00462,5.703,83.5,NA,2.9,0,1,4.2113e-4,0.1347655,0.269531,1,0,0,0,0,0,0,0,0,0,302700,1.1760232753884692,257392.86486486485,2010,2011,0,0,1
1358,G72-10,M,N,Julussa 7,Julussa_0910,2009,2010,illegal,NA,0,NA,list(),Hedmark,Åmot,åmot,G72-10,0.194,1.17,0.25,0.0028,5.673,89.4429510155317,NA,2.9,0.269531,1,4.6241e-4,0.269531,0.269531,1,1,0,0,0,0,0,0,0,0,297100,1.1476581361661033,258875,2009,2009,0,0,1
1359,M-03-05,F,N,Julussa 7,Julussa_0910,2009,2010,illegal,NA,1,NA,list(),Hedmark,Åmot,åmot,M-03-05,0.194,1.17,0.25,0.0028,5.673,89.4429510155317,NA,2.9,0.269531,1,4.6241e-4,0.269531,0.269531,1,1,0,0,0,0,0,0,0,0,297100,1.1476581361661033,258875,2009,2009,0,0,1
1454,G23-07,M,N,Julussa 5,Julussa_0809,2008,2009,illegal,NA,0,NA,list(),Hedmark,Åmot,åmot,G23-07,0.201,1.23,0.24,0.0032,5.635,87.9635416666667,NA,2.9,0.438477,0,2.541e-4,0.354004,0.438477,1,1,0,0,0,0,0,0,0,0,291000,1.1445157906754166,254255.993993994,2007,2008,1,1,2
1455,M-03-05,F,N,Julussa 5,Julussa_0809,2008,2009,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-03-05,0.201,1.23,0.24,0.0032,5.635,87.9635416666667,NA,2.9,0.269531,0,2.541e-4,0.354004,0.438477,1,1,0,0,0,0,0,0,0,0,291000,1.1445157906754166,254255.993993994,2007,2008,1,1,2
1530,G23-07,M,N,Julussa 5,Julussa_0708,2007,2008,NA,NA,0,NA,list(),Hedmark,Åmot,åmot,G23-07,0.202,1.25,0.24,0.0032,5.591,82.5967741935484,NA,2.9,0.438477,0,2.3302e-4,0.354004,0.438477,1,1,0,0,0,0,0,0,0,0,274700,1.0931539158313872,251291.23723723725,2007,2008,0,0,1
1531,M-03-05,F,N,Julussa 5,Julussa_0708,2007,2008,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-03-05,0.202,1.25,0.24,0.0032,5.591,82.5967741935484,NA,2.9,0.269531,0,2.3302e-4,0.354004,0.438477,1,1,0,0,0,0,0,0,0,0,274700,1.0931539158313872,251291.23723723725,2007,2008,0,0,1
1599,D-07-15,M,N,Julussa 4,Julussa_0607,2006,2007,legal,NA,0,NA,list(),Hedmark,Åmot,åmot,D-07-15,0.209,1.25,0.24,0.0032,5.564,84.0882352941177,NA,2.6,0.256836,0,5.77e-5,0.2631835,0.269531,1,1,0,0,0,0,0,0,0,0,250600,1.0165454156731166,246521.2042042042,2006,2006,0,0,1
1600,M-03-05,F,N,Julussa 4,Julussa_0607,2006,2007,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-03-05,0.209,1.25,0.24,0.0032,5.564,84.0882352941177,NA,2.6,0.269531,0,5.77e-5,0.2631835,0.269531,1,1,0,0,0,0,0,0,0,0,250600,1.0165454156731166,246521.2042042042,2006,2006,0,0,1
1661,G6-03,M,N,Julussa 3,Julussa_0506,2005,2006,illegal,NA,0,NA,list(),Hedmark,Åmot,åmot,G6-03,0.2,1.24,0.24,0.0032,5.551,84.8177083333333,NA,2.6,0.269531,0,1.4188e-4,0.269531,0.269531,1,1,1,0,0,0,0,0,0,0,249200,1.024083731021675,243339.47747747749,2004,2005,1,1,2
1662,M-03-05,F,N,Julussa 3,Julussa_0506,2005,2006,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-03-05,0.2,1.24,0.24,0.0032,5.551,84.8177083333333,NA,2.6,0.269531,0,1.4188e-4,0.269531,0.269531,1,1,1,0,0,0,0,0,0,0,249200,1.024083731021675,243339.47747747749,2004,2005,1,1,2
1717,M-05-10,F,S,Juvberget 1,Julussa_0405,2004,2005,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-05-10,0.209,1.19,0.28,0.00316,5.552,81.7211805555555,NA,2.6,0.21875,1,6e-6,0.25,0.28125,0,0,0,0,0,0,0,0,0,0,238200,0.9995921261468663,238297.1951951952,2003,2009,1,1,2
1718,G6-03,M,N,Julussa 3,Julussa_0405,2004,2005,NA,NA,0,NA,list(),Hedmark,Åmot,åmot,G6-03,0.209,1.19,0.28,0.00316,5.552,81.7211805555555,NA,2.6,0.269531,1,6e-6,0.269531,0.269531,0,0,0,0,0,0,0,0,0,0,238200,0.9995921261468663,238297.1951951952,2004,2005,0,0,1
1746,D-05-13,F,N,Åsta/Löten 1,Åsta-Løten_0405,2004,2005,legal,NA,0,NA,list(),Hedmark,Åmot,åmot,D-05-13,0.18,1.01,0.17,0.00953,23.667,80.7217261904762,NA,2.6,0.296875,1,2.2e-7,0.2421875,0.296875,0,0,0,0,0,0,0,0,0,0,238200,0.9995921261468663,238297.1951951952,2004,2004,0,0,1
1747,D-05-14,M,N,Åsta/Löten 1,Åsta-Løten_0405,2004,2005,legal,NA,0,NA,list(),Hedmark,Åmot,åmot,D-05-14,0.18,1.01,0.17,0.00953,23.667,80.7217261904762,NA,2.6,0.1875,1,2.2e-7,0.2421875,0.296875,0,0,0,0,0,0,0,0,0,0,238200,0.9995921261468663,238297.1951951952,2004,2004,0,0,1
1756,M-01-09,M,N,Gråfjell,Gråfjell_0304,2003,2004,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-01-09,0.282,1.09,0.12,8.5e-4,1.766,80.7290322580645,NA,2.8,0.125,1,2.03e-5,0.1796875,0.234375,0,0,0,0,0,0,0,0,0,0,221700,0.9501438843254347,233333.0810810811,2000,2004,3,3,4
1757,M-01-10,F,N,Gråfjell,Gråfjell_0304,2003,2004,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-01-10,0.282,1.09,0.12,8.5e-4,1.766,80.7290322580645,NA,2.8,0.234375,1,2.03e-5,0.1796875,0.234375,0,0,0,0,0,0,0,0,0,0,221700,0.9501438843254347,233333.0810810811,2000,2004,3,3,4
1768,D-03-15,F,N,Julussa 1,Julussa_0304,2003,2004,legal,NA,0,NA,list(),Hedmark,Åmot,elverum,D-03-15,0.196,1.17,0.29,0.00238,5.525,80.4516129032258,NA,2.8,0.210938,1,7.95e-6,0.24023450000000002,0.269531,0,0,0,0,0,0,0,0,0,0,221700,0.9501438843254347,233333.0810810811,2002,2003,1,1,2
1769,G6-03,M,N,Julussa 1,Julussa_0304,2003,2004,NA,NA,0,NA,list(),Hedmark,Åmot,elverum,G6-03,0.196,1.17,0.29,0.00238,5.525,80.4516129032258,NA,2.8,0.269531,1,7.95e-6,0.24023450000000002,0.269531,0,0,0,0,0,0,0,0,0,0,221700,0.9501438843254347,233333.0810810811,2002,2003,1,1,2
1795,M-01-09,M,N,Gråfjell,Gråfjell_0203,2002,2003,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-01-09,0.281,1.14,0.12,5e-4,1.776,98.122816399287,NA,2.7,0.125,1,1.91e-5,0.1796875,0.234375,0,0,0,0,0,0,0,0,0,0,214300,0.9339437082773622,229457.08408408408,2000,2004,2,2,3
1796,M-01-10,F,N,Gråfjell,Gråfjell_0203,2002,2003,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-01-10,0.281,1.14,0.12,5e-4,1.776,98.122816399287,NA,2.7,0.234375,1,1.91e-5,0.1796875,0.234375,0,0,0,0,0,0,0,0,0,0,214300,0.9339437082773622,229457.08408408408,2000,2004,2,2,3
1831,M-01-09,M,N,Gråfjell,Gråfjell_0102,2001,2002,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-01-09,0.288,1.04,0.11,8.5e-4,1.786,83.1126893939394,NA,2.5,0.125,0,2.93e-6,0.1796875,0.234375,0,0,0,0,0,0,0,0,0,0,205500,0.9173857713797637,224006.0903614458,2000,2004,1,1,2
1832,M-01-10,F,N,Gråfjell,Gråfjell_0102,2001,2002,NA,NA,1,NA,list(),Hedmark,Åmot,åmot,M-01-10,0.288,1.04,0.11,8.5e-4,1.786,83.1126893939394,NA,2.5,0.234375,0,2.93e-6,0.1796875,0.234375,0,0,0,0,0,0,0,0,0,0,205500,0.9173857713797637,224006.0903614458,2000,2004,1,1,2
9,M 19-01/G2-18,F,N,Bograngen 4,Bograngen_1920,2019,2020,other,NA,1,älgspark,list(),Hedmark,Åsnes,NA,G2-18,0.187,1.92,0.35,0,5.094,83.0454545454545,147.3,2.1,0.254885,3,4.1041e-4,0.210206,0.254885,0,0,0,0,0,0,0,0,0,0,406100,1.3363712800000387,303882.6156156156,2019,2019,0,0,1
10,M19-03/G86-16,M,N,Bograngen 4,Bograngen_1920,2019,2020,NA,NA,1,NA,list(),Hedmark,Åsnes,NA,G86-16,0.187,1.92,0.35,0,5.094,83.0454545454545,147.3,2.1,0.165527,3,4.1041e-4,0.210206,0.254885,0,0,0,0,0,0,0,0,0,0,406100,1.3363712800000387,303882.6156156156,2019,2019,0,0,1
155,G18-15,M,N,Flisdalen,Flisdalen_1819,2018,2019,NA,NA,0,NA,list(),Hedmark,Åsnes,åsnes,G18-15,0.188,1.93,0.36,0,5.152,83.7760416666667,135.3,2,0.299805,4,2.6972e-4,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,390700,1.2972005354548715,301187.04804804805,2014,2018,4,4,5
156,G89-15,F,N,Flisdalen,Flisdalen_1819,2018,2019,NA,NA,0,NA,list(),Hedmark,Åsnes,åsnes,G89-15,0.188,1.93,0.36,0,5.152,83.7760416666667,135.3,2,0.146797,4,2.6972e-4,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,390700,1.2972005354548715,301187.04804804805,2014,2018,4,4,5
283,G18-15,M,N,Flisdalen,Flisdalen_1718,2017,2018,NA,NA,0,NA,list(),Hedmark,Åsnes,åsnes,G18-15,0.192,1.82,0.36,0,5.217,82.3645833333333,127.5,1.9,0.299805,4,2.3982e-4,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,379800,1.2760447457825899,297638.46546546544,2014,2018,3,3,4
284,G89-15,F,N,Flisdalen,Flisdalen_1718,2017,2018,NA,NA,0,NA,list(),Hedmark,Åsnes,åsnes,G89-15,0.192,1.82,0.36,0,5.217,82.3645833333333,127.5,1.9,0.146797,4,2.3982e-4,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,379800,1.2760447457825899,297638.46546546544,2014,2018,3,3,4
422,G18-15,M,N,Flisdalen,Flisdalen_1617,2016,2017,NA,NA,0,NA,list(),Hedmark,Åsnes,åsnes,G18-15,0.181,2.08,0.45,4.4e-4,5.252,78.0838709677419,182.5,1.8,0.299805,4,1.8192e-4,0.223301,0.299805,0,0,0,0,0,0,0,0,0,0,363900,1.2415522467039752,293100.83483483485,2014,2018,2,2,3
