mod_id;id;sex;Country_fatefile;territory;Revir_Vinter;Autumn;Spring;Fate;Fate_binary;confirmed.illegal;Radio.collar;Comment;geometry;NAME_1;NAME_2;KommunerNamn;SLU.ID;ruggedness_mean;average_gravel_km;average_paved_km;artificial_area_total;pop_mean;mean_snow;hunt_afo;hunt_county2;Fi;number_neighbour_terr;bear_density_BZtiff;mean_fi;max_fi;wolfLKill_cumall;wolfLKill_last5y;wolfLKill_n;NoAffectedSheep_cumall;NoAffectedSheep_last5y;NoAffectedSheep;sheepAttacks_n;AttackDogs_cumall;AttackDogs_last5y;AttackDogs_n;IndividualIncome;income_prop;wolfPopSize;year_average;first_yeardet;last_yeardet;years_firstdet;time_start;time_end;ruggedness_mean_sc;average_gravel_km_sc;average_paved_km_sc;artificial_area_total_sc;pop_mean_sc;mean_snow_sc;hunt_afo_sc;hunt_county2_sc;bear_density_BZtiff_sc;Fi_sc;mean_fi_sc;max_fi_sc;IndividualIncome_sc;income_prop_sc
367;G173-16;F;S;Sjösveden  3;Sjösveden_1718;2017;2018;NA;0;NA;0;NA;c(15.6268551130974, 61.2918636673121);Gävleborg;Ovanåker;ovanåker;G173-16;0,171;1,08;0,12;0,00002;13,800;82,2916666666667;2,4;2,7;0,067337;3;0,00258360;0,105049000000000;0,142761;2;0;0;82;4;0;0;35;6;1;271211;0,911209509079626;72;297638,465465465;2016;2018;1;1;2;-1,12788586461823037;-0,5057691919316184;-1,15535963918325546;-0,55203686084281500;-0,208705941466106409;0,626230236676654450;-0,44670315502831198;0,034206092892826;1,97701723990140898;-1,761753612354846066;-1,799104469930892458;-1,76619717700057510;0,030939349875927193;-0,49229381762111390
221;G173-16;F;S;Sjösveden  3;Sjösveden_1819;2018;2019;illegal;1;NA;0;NA;list();Gävleborg;Ovanåker;ovanåker;G173-16;0,161;1,06;0,10;0,00025;13,925;82,9218750000000;2,6;2,8;0,067337;1;0,00392185;0,105049000000000;0,142761;2;0;0;82;4;0;0;35;5;0;273268;0,907303291330130;65;301187,048048048;2016;2018;2;2;3;-1,24341512177554558;-0,5878480142825031;-1,26463201519322155;-0,51060252806588713;-0,205107460340175629;0,697752212524537008;-0,44476979685620777;0,186708257040006;3,32990456017571201;-1,761753612354846066;-1,799104469930892458;-1,76619717700057510;0,071000758751237014;-0,51835416332000250
651;G2-16;M;N;Skillingmark  2;Skillingmark_1516;2015;2016;NA;0;NA;0;NA;list();Ãstfold;Rømskog;aurskog-høland;G2-16;0,323;1,44;0,39;0,00000;9,314;66,4509803921569;114,1;2,2;0,139008;2;0,00002310;0,139008000000000;0,139008;0;0;0;0;0;0;0;0;0;0;432900;1,511863078004666;74;286335,453453453;2015;2016;0;0;1;0,62815884417295964;0,9716496103843035;0,31981743695128712;-0,55563984630167829;-0,337848232113510061;-1,171520001164432223;0,63307738409189329;-0,728304727843079;-0,61148863236636819;-1,005601946092115506;-1,319307641680524945;-1,81574184905727054;3,179937473181698060;3,51496861762769308
514;G2-16;M;N;Skillingmark  2;Skillingmark_1617;2016;2017;illegal;1;NA;0;NA;list();Hedmark;Eidskog;eidskog;G2-16;0,325;1,62;0,46;0,00000;13,319;74,3437500000000;148,4;2,0;0,139008;4;0,00000785;0,139008000000000;0,139008;0;0;0;0;0;0;0;0;0;0;355100;1,211528449586649;76;293100,834834835;2015;2016;1;1;2;0,65126469560442268;1,7103590115422656;0,70227075298616859;-0,55563984630167829;-0,222552896838688036;-0,275774185999998311;0,96464831060776668;-1,033309056137441;-0,62690543164466683;-1,005601946092115506;-1,319307641680524945;-1,81574184905727054;1,664732023255055093;1,51128506902611170
792;G154-14;M;S;Skillingmark 1;Skillingmark_1415;2014;2015;illegal;1;NA;0;NA;list();Värmland;Eda;eda;G154-14;0,330;1,34;0,35;0,00031;9,260;64,2642809139785;78,0;2,6;0,293274;2;0,00000014;0,216141000000000;0,293274;1;1;0;17;10;0;0;1;0;0;224435;0,811795462991192;67;276467,423423423;2014;2014;0;0;1;0,70902932418308029;0,5612554986298812;0,10127268493135469;-0,49979357168929733;-0,339402775959912195;-1,419687248394624790;0,28410623402708213;-0,118296071254355;-0,63469976098471148;0,621953033574506153;-0,229517931929484331;0,22077783639387547;-0,880053582331896012;-1,15553498197352433
93;G31-19;F;N;Skillingmark 3;Skillingmark_1920;2019;2020;censored;1;NA;0;NA;list();Ãstfold;Rømskog;NA;G31-19;0,336;1,29;0,34;0,00000;9,430;78,5260416666667;49,3;2,3;0,206949;4;0,00001880;0,206949000000000;0,206949;0;0;0;0;0;0;0;0;0;0;437200;1,438713429244070;68;303882,615615616;2019;2019;0;0;1;0,77834687847746942;0,3560584427526696;0,04663649692637188;-0,55563984630167829;-0,334508841628646303;0,198871653717796470;0,00666933633012695;-0,575802563695898;-0,61583566429401959;-0,288802956855796655;-0,359389024873250862;-0,91882882901891905;3,263682761545252831;3,02695047406686868
223;G23-16;M;S;Skrottmyran;Skrottmyran_1819;2018;2019;NA;0;NA;0;NA;list();Gävleborg;Ljusdal;ljusdal;G23-16;0,180;1,16;0,27;0,00211;3,600;81,8321572580645;3,0;3,0;0,246851;3;0,00267050;0,208056500000000;0,246851;4;4;2;48;25;0;0;17;4;0;264917;0,879576335426409;65;301187,048048048;2018;2019;0;0;1;-1,02390953317664679;-0,1774539025280807;-0,33581681910850952;-0,17552488039160155;-0,502342001342057642;0,574080782146131674;-0,44090308051199933;0,491712585334369;2,06486772234627125;0,132175734486803337;-0,343741479677948492;-0,39206850277158251;-0,091640381510169081;-0,70333464888612673
95;G23-16;M;S;Skrottmyran;Skrottmyran_1920;2019;2020;NA;0;NA;0;NA;c(16.0159246717567, 15.5215771720869, 15.5686808329458, 62.1031297042508, 62.0692934021934, 61.7196460726044);Gävleborg;Ljusdal;NA;G23-16;0,181;1,15;0,26;0,00151;3,600;85,7656250000000;2,5;2,6;0,246851;2;0,00292712;0,208056500000000;0,246851;4;2;0;49;24;1;1;20;6;3;268957;0,885068727788649;68;303882,615615616;2018;2019;1;1;2;-1,01235660746091538;-0,2184933137035230;-0,39045300711349268;-0,28361444415750009;-0,502342001342057642;1,020487739904255342;-0,44573647594225985;-0,118296071254355;2,32429454403787705;0,132175734486803337;-0,343741479677948492;-0,39206850277158251;-0,012958761745340842;-0,66669213358027479
1628;G10-07;F;S;Skrälldalen;Skrälldalen_0607;2006;2007;NA;0;NA;0;NA;list();Gävleborg;Ljusdal;ljusdal;G10-07;0,169;1,06;0,27;0,00037;3,600;88,3437500000000;NA;2,6;0,292969;2;0,00163398;0,292969000000000;0,292969;0;0;0;1;1;0;0;0;0;0;230009;0,933019132137102;30;246521,204204204;2006;2010;0;0;1;-1,15099171604969341;-0,5878480142825031;-0,33581681910850952;-0,48898461531270743;-0,502342001342057642;1,313077641100154125;NA;-0,118296071254355;1,01701062149761023;0,618735187329719105;0,855962521582669833;0,21675142419635562;-0,771496317834581058;-0,34679083932104143
1564;G10-07;F;S;Skrälldalen;Skrälldalen_0708;2007;2008;NA;0;NA;0;NA;c(15.4405861492219, 15.6029142618656, 15.495350942358, 61.6773596046975, 61.6902595381255, 61.8033820262547);Gävleborg;Ljusdal;ljusdal;G10-07;0,167;1,04;0,20;0,00000;4,950;82,4635416666667;NA;2,4;0,292969;3;0,00213434;0,292969000000000;0,292969;0;0;0;1;1;0;0;3;3;3;230414;0,916920154213226;39;251291,237237237;2006;2010;1;1;2;-1,17409756748115646;-0,6699268366333877;-0,71827013514339100;-0,55563984630167829;-0,463478405182005282;0,645736230089714369;NA;-0,423300399548717;1,52284338785101991;0,618735187329719105;0,855962521582669833;0,21675142419635562;-0,763608680209641566;-0,45419522816984848
1484;G10-07;F;S;Skrälldalen;Skrälldalen_0809;2008;2009;NA;0;NA;0;NA;c(15.3063093358795, 15.2306871689863, 15.6640889008043, 62.0156784878786, 61.7932943579804, 61.6370706040447);Gävleborg;Ljusdal;ljusdal;G10-07;0,164;1,09;0,29;0,00184;3,600;82,5343137254902;NA;2,5;0,292969;1;0,00183733;0,292969000000000;0,292969;0;0;0;3;2;2;1;6;6;3;230040;0,904757431226711;40;254255,993993994;2006;2010;2;2;3;-1,20875634462835091;-0,4647297807561760;-0,22654444309854363;-0,22416518408625588;-0,502342001342057642;0,653768109730382019;NA;-0,270798235401536;1,22258479416921850;0,618735187329719105;0,855962521582669833;0,21675142419635562;-0,770892572732425174;-0,53533887811340430
1396;G10-07;F;S;Skrälldalen;Skrälldalen_0910;2009;2010;NA;0;NA;0;NA;c(15.3289251170969, 61.5935974968009);Gävleborg;Ljusdal;ljusdal;G10-07;0,192;1,13;0,24;0,00112;2,250;84,4375000000000;NA;2,7;0,292969;1;0,00256048;0,292969000000000;0,292969;0;0;0;3;2;0;0;7;7;1;234628;0,906337035248672;52;258875,000000000;2006;2010;3;3;4;-0,88527442458786865;-0,3005721360544077;-0,49972538312345888;-0,35387266060533423;-0,541205597502110058;0,869759608985156141;NA;0,034206092892826;1,95364436125785068;0,618735187329719105;0,855962521582669833;0,21675142419635562;-0,681538297613357824;-0,52480054422636468
1288;G10-07;F;S;Skrälldalen;Skrälldalen_1011;2010;2011;illegal;1;NA;0;NA;list();Gävleborg;Ljusdal;ljusdal;G10-07;0,194;1,13;0,26;0,00112;2,250;91,1458333333333;NA;3,0;0,292969;1;0,00319524;0,292969000000000;0,292969;0;0;0;3;2;0;0;7;7;0;231188;0,898191176050576;60;257392,864864865;2006;2010;4;4;5;-0,86216857315640560;-0,3005721360544077;-0,39045300711349268;-0,35387266060533423;-0,541205597502110058;1,631084442803975465;NA;0,491712585334369;2,59534714879180628;0,618735187329719105;0,855962521582669833;0,21675142419635562;-0,748534528304201752;-0,57914567302627296
1398;G18-10;F;S;Skugghöjden;Skugghöjden_0910;2009;2010;NA;0;NA;0;NA;c(13.3774451448881, 12.9360613093895, 12.8609494767037, 59.9064369634002, 59.9661952463752, 59.8725583280516);Värmland;Sunne;sunne;G18-10;0,438;1,14;0,30;0,00000;9,850;82,2013685239492;NA;3,6;0,276123;2;0,00003750;0,144064173913043;0,276123;0;0;0;9;4;3;1;8;8;3;234003;0,903922742636407;52;258875,000000000;2009;2019;0;0;1;1,95674530148208348;-0,2595327248789653;-0,17190825509356053;-0,55563984630167829;-0,322417945045518906;0,615982353173765040;NA;1,406725570217455;-0,59693113009702392;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;-0,693710577898758229;-0,54090750603155513
1290;G18-10;F;S;Skugghöjden;Skugghöjden_1011;2010;2011;NA;0;NA;0;NA;list();Värmland;Sunne;sunne;G18-10;0,428;1,24;0,35;0,00197;9,633;84,5190476190476;NA;3,9;0,276123;3;0,00006880;0,144064173913043;0,276123;2;2;2;12;7;3;1;8;8;0;234765;0,912088220173683;60;257392,864864865;2009;2019;1;1;2;1,84121604432476826;0,1508613868754579;0,10127268493135469;-0,20074577860364454;-0,328664908280134782;0,879014400665116380;NA;1,864232062658997;-0,56528878141435202;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;-0,678870133774798101;-0,48643149341157971
1167;G18-10;F;S;Skugghöjden;Skugghöjden_1112;2011;2012;NA;0;NA;0;NA;c(13.3624377957103, 59.9133433238309);Värmland;Sunne;sunne;G18-10;0,420;1,27;0,30;0,00000;11,205;81,8125000000000;NA;3,7;0,276123;2;0,00005550;0,144064173913043;0,276123;4;4;2;13;7;1;1;9;9;1;234015;0,906377640191281;61;258187,084084084;2009;2019;2;2;3;1,74879263859891609;0,2739796204017849;-0,17190825509356053;-0,55563984630167829;-0,283410409640429295;0,571849891403877542;NA;1,559227734364636;-0,57873425226034358;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;-0,693476870117278543;-0,52452964820639525
1052;G18-10;F;N;Skugghöjden;Østmarka_1213;2012;2013;NA;0;NA;0;NA;list();Akershus;Enebakk;enebakk;G18-10;0,398;1,19;1,75;0,03968;271,533;69,2280092592593;60,9;2,8;0,276123;1;0,00000000;0,144064173913043;0,276123;0;0;0;0;0;0;0;0;0;0;389500;1,469035742464664;66;265139,906906907;2009;2019;3;3;4;1,49462827285282329;-0,0543356690017537;7,75033900562898204;6,59268330408308234;7,210872746770024655;-0,856356616206895183;0,11880411031217156;0,186708257040006;-0,63484129225677466;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;2,334694330163493703;3,22924589526314065
916;G18-10;F;S;Skugghöjden;Skugghöjden_1314;2013;2014;NA;0;NA;0;NA;c(12.8578889270886, 13.5101520995717, 12.9937617282455, 13.0999312542365, 12.7481566265371, 60.4010648076978, 60.3988296429129, 60.0445043872313, 60.2613729391223, 60.1060788655507);Värmland;Torsby;sunne;G18-10;0,404;1,38;0,32;0,00000;10,972;82,0781250000000;103,8;3,2;0,276123;5;0,00002560;0,144064173913043;0,276123;4;4;0;129;66;1;1;26;10;5;244886;0,900803654300468;71;271852,804804805;2009;2019;4;4;5;1,56394582714721242;0,7254131433316496;-0,06263587908359433;-0,55563984630167829;-0,290117978459164261;0,601995517587697426;0,53350943822852614;0,796716913628731;-0,60896128822238482;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;-0,481757095745138031;-0,56171651503020570
794;G18-10;F;S;Skugghöjden;Skugghöjden_1415;2014;2015;NA;0;NA;0;NA;c(12.8430534852344, 13.1553307746231, 13.0802127924252, 12.728984192977, 12.6307912253849, 12.6529131518536, 60.5141853886911, 60.1111115164721, 60.117469919733, 60.3225737170073, 60.2928758921488, 60.9677494794059);Värmland;Torsby;torsby;G18-10;0,403;1,39;0,29;0,00000;10,352;69,4511088709677;77,4;2,5;0,276123;5;0,00007780;0,144064173913043;0,276123;4;4;0;147;43;18;2;32;16;6;246277;0,890799346087205;67;276467,423423423;2009;2019;5;5;6;1,55239290143148079;0,7664525545070919;-0,22654444309854363;-0,55563984630167829;-0,307966444843780884;-0,831037171514878326;0,27830615951076954;-0,270798235401536;-0,55619034249601185;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;-0,454666468741950880;-0,62846029308750984
653;G18-10;F;S;Skugghöjden;Skugghöjden_1516;2015;2016;NA;0;NA;0;NA;c(13.334397159136, 59.8402445134751);Värmland;Sunne;sunne;G18-10;0,432;1,22;0,30;0,00000;11,311;75,3686868686869;7,7;1,9;0,276123;3;0,00006350;0,144064173913043;0,276123;7;5;3;19;7;0;0;12;4;1;265871;0,928529795361928;74;286335,453453453;2009;2019;6;6;7;1,88742774718769435;0,0687825645245733;-0,17190825509356053;-0,55563984630167829;-0,280358897645640037;-0,159454699108892650;-0,39546916346755018;-1,185811220284622;-0,57064675099959683;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;-0,073060612882533904;-0,37674146568713968
516;G18-10;F;S;Skugghöjden;Skugghöjden_1617;2016;2017;NA;0;NA;0;NA;c(12.7453638708716, 59.9149038451647);Värmland;Sunne;sunne;G18-10;0,420;1,27;0,29;0,00023;11,342;75,6606060606061;17,6;1,8;0,276123;5;0,00003130;0,144064173913043;0,276123;7;3;0;42;29;23;3;13;4;1;272406;0,929393463357085;76;293100,834834835;2009;2019;7;7;8;1,74879263859891609;0,2739796204017849;-0,22654444309854363;-0,51420551352475041;-0,279466474326409142;-0,126324960434147621;-0,29976793394839146;-1,338313384431803;-0,60319894357410275;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;0,054212749781612772;-0,37097950156577186
369;G18-10;F;S;Skugghöjden;Skugghöjden_1718;2017;2018;NA;0;NA;0;NA;c(12.8886514444512, 13.0969138194698, 13.0021895178716, 59.8190161664308, 59.7086238771807, 59.7377181595527);Värmland;Sunne;sunne;G18-10;0,412;1,31;0,28;0,00015;11,347;77,6875000000000;28,1;2,0;0,276123;3;0,00008080;0,144064173913043;0,276123;8;4;1;45;32;3;3;16;7;3;278797;0,936696806187332;72;297638,465465465;2009;2019;8;8;9;1,65636923287306392;0,4381372651035542;-0,28118063110352642;-0,52861745536020366;-0,279322535081371948;0,103706049490439850;-0,19826662991292004;-1,033309056137441;-0,55315752952323183;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;0,178681619068003200;-0,32225522372992949
225;G18-10;F;S;Skugghöjden;Skugghöjden_1819;2018;2019;NA;0;NA;0;NA;list();Värmland;Sunne;sunne;G18-10;0,412;1,31;0,29;0,00000;11,341;83,1093750000000;29,1;2,2;0,276123;2;0,00006700;0,144064173913043;0,276123;8;4;0;45;32;0;0;16;6;0;284696;0,945246489997082;65;301187,048048048;2009;2019;9;9;10;1,65636923287306392;0,4381372651035542;-0,22654444309854363;-0,55563984630167829;-0,279495262175416648;0,719031478066056939;-0,18859983905239897;-0,728304727843079;-0,56710846919802005;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;0,293568469313726432;-0,26521597758779442
97;G18-10;F;S;Skugghöjden;Skugghöjden_1920;2019;2020;NA;0;NA;0;NA;list();Värmland;Sunne;NA;G18-10;0,415;1,28;0,29;0,00197;11,300;82,6060606060606;15,1;2,6;0,276123;3;0,00008120;0,144064173913043;0,276123;8;4;0;47;28;2;1;16;5;0;283215;0,931988160712167;68;303882,615615616;2009;2019;10;10;11;1,69102801002025838;0,3150190315772273;-0,22654444309854363;-0,20074577860364454;-0,280675563984721876;0,661910621322026160;-0,32393491109969419;-0,118296071254355;-0,55275315446019446;0,441004571461907302;-1,247870431911081823;-0,00563854262141338;0,264725033949441579;-0,35366896887307758
1400;G73-10;M;N;Slettås 1;Slettås_0910;2009;2010;NA;0;NA;0;NA;list();Hedmark;Trysil;trysil;G73-10;0,189;0,93;0,27;0,01100;2,717;96,1927083333333;NA;2,9;0,281250;1;0,00039038;0,278686500000000;0,281250;0;0;0;0;0;0;0;0;0;0;280500;1,083534524384355;52;258875,000000000;2009;2012;0;0;1;-0,91993320173506321;-1,1213603595632529;-0,33581681910850952;1,42600215607312952;-0,527761672015632621;2,203851340296552497;NA;0,339210421187188;-0,24019144948548196;0,495096039320999770;0,654169235576431030;0,06204478635132210;0,211848648389662220;0,65737313885791537
1294;G73-10;M;N;Slettås 1;Slettås_1011;2010;2011;NA;0;NA;0;NA;list();Hedmark;Trysil;trysil;G73-10;0,203;1,03;0,41;0,01574;2,721;82,6979166666667;NA;2,9;0,281250;2;0,00051522;0,278686500000000;0,281250;0;0;0;0;0;0;0;0;0;0;288300;1,120077668630643;60;257392,864864865;2009;2012;1;1;2;-0,75819224171482191;-0,7109662478088300;0,42908981296125304;2,27990970982372865;-0,527646520619602821;0,672335312016614228;NA;0,339210421187188;-0,11398599231152790;0,495096039320999770;0,654169235576431030;0,06204478635132210;0,363758706351459349;0,90117085651087037
1171;G73-10;M;N;Slettås 1;Slettås_1112;2011;2012;NA;0;NA;0;NA;list();Hedmark;Trysil;trysil;G73-10;0,197;1,03;0,44;0,01514;7,239;85,7473118279570;NA;2,8;0,281250;0;0,00049091;0,278686500000000;0,281250;0;0;0;0;0;0;0;0;0;0;298500;1,156138391116370;61;258187,084084084;2009;2012;2;2;3;-0,82750979600921104;-0,7109662478088300;0,59299837697620228;2,17182014605783014;-0,397583018803960908;1,018409388699933249;NA;0,186708257040006;-0,13856188676762232;0,495096039320999770;0,654169235576431030;0,06204478635132210;0,562410320609194048;1,14175009566131713
1055;G73-10;M;N;Slettås 1;Slettås_1213;2012;2013;illegal;1;NA;0;NA;list();Hedmark;Trysil;trysil;G73-10;0,183;0,93;0,30;0,01422;7,290;87,1380952380952;724,9;2,6;0,281250;2;0,00046486;0,278686500000000;0,281250;0;0;0;0;0;0;0;0;0;0;304300;1,147695960030802;66;265139,906906907;2009;2012;3;3;4;-0,98925075602945234;-1,1213603595632529;-0,17190825509356053;2,00608281495011864;-0,396114838504581179;1,176248586006980235;6,53755324169817253;-0,118296071254355;-0,16489681274792914;0,495096039320999770;0,654169235576431030;0,06204478635132210;0,675369081657709813;1,08542638645249512
99;G136-19;F;N;Slettås 4;Slettås_1920;2019;2020;NA;0;NA;0;NA;list();Hedmark;Trysil;NA;G136-19;0,194;0,96;0,29;0,01402;7,573;84,4677419354839;457,8;1,8;0,134041;2;0,00067403;0,185791500000000;0,237542;2;2;2;0;0;0;0;0;0;0;403800;1,328802567998069;68;303882,615615616;2019;2019;0;0;1;-0,86216857315640560;-0,9982421260369263;-0,22654444309854363;1,97005296036148558;-0,387967877235473879;0,873191748588630468;3,95555340285299106;-1,338313384431803;0,04656101709087230;-1,058005363462139359;-0,658317185116695902;-0,51495988358047551;2,613196103093454958;2,29367976981519428
229;G175-17;F;N;Sotsjöen 1;Sotsjøen_1819;2018;2019;illegal;1;NA;0;NA;list();Akershus;Aurskog-Høland;aurskog-høland;G175-17;0,326;1,58;0,44;0,00000;9,592;83,1818181818182;138,2;2,1;0,218197;5;0,00000130;0,212573000000000;0,218197;0;0;0;0;0;0;0;0;0;0;424300;1,408759117464812;65;301187,048048048;2018;2018;0;0;1;0,66281762132015420;1,5462013668404961;0,59299837697620228;-0,55563984630167829;-0,329845210089440011;0,727253012479828098;0,86604704383045139;-0,880806891990260;-0,63352707330190328;-0,170133007474272679;-0,279929165569971161;-0,77034002771497323;3,012446896454588519;2,82711017580380597
1813;M-02-07;F;S;Stadra;Stadra_0203;2002;2003;NA;0;NA;1;NA;list();Orebro;Hällefors;hällefors;M-02-07;0,259;1,24;0,33;0,00108;11,700;75,2022727272727;NA;4,4;0,269531;1;0,00000000;0,314453000000000;0,359375;0;0;0;0;0;0;0;0;0;0;214104;0,933089518044873;17;229457,084084084;2002;2003;0;0;1;-0,11122840163385722;0,1508613868754579;-0,00799969107861122;-0,36107863152306074;-0,269160424381743479;-0,178340942868981583;NA;2,626742883394903;-0,63484129225677466;0,371456891312280324;1,159503705308071009;1,09340036973243526;-1,081256506537450646;-0,34632125948538628
1783;M-02-07;F;S;Stadra;Stadra_0304;2003;2004;illegal;1;1;1;NA;c(14.6306644651721, 59.5105329669124);Orebro;Hällefors;hällefors;M-02-07;0,276;1,13;0,35;0,00078;21,700;66,8676441837732;NA;4,5;0,269531;1;0,00000000;0,314453000000000;0,359375;0;0;0;1;1;1;1;1;1;1;220091;0,943248162584886;20;233333,081081081;2002;2003;1;1;2;0,08517133553357867;-0,3005721360544077;0,10127268493135469;-0,41512341340601011;0,018718065692718510;-1,124233070693286596;NA;2,779245047542083;-0,63484129225677466;0,371456891312280324;1,159503705308071009;1,09340036973243526;-0,964655799227543076;-0,27854782607169332
373;G272-17;F;S;Stora Bör 1;Stora Bör_1718;2017;2018;NA;0;NA;0;NA;list();Värmland;Årjäng;årjäng;G272-17;0,430;1,12;0,25;0,00122;11,750;64,5909090909091;2,3;2,0;0,310600;4;0,00000000;0,332309500000000;0,354019;1;0;0;17;0;0;0;14;6;0;284945;0,957352738512428;72;297638,465465465;2017;2018;0;0;1;1,86432189575623131;-0,3416115472298491;-0,44508919511847578;-0,33585773331101781;-0,267721031931371145;-1,382618407273298100;-0,44766983411436412;-1,033309056137441;-0,63484129225677466;0,804747800909524247;1,411792997208677125;1,02269393127369246;0,298417905779429948;-0,18444909728081199
231;G272-17;F;S;Stora Bör 1;Stora Bör_1819;2018;2019;NA;0;NA;0;NA;list();Värmland;Säffle;årjäng;G272-17;0,422;1,09;0,24;0,00075;11,900;82,3232323232323;2,1;2,3;0,310600;3;0,00000000;0,332309500000000;0,354019;0;0;0;26;8;0;0;3;1;0;260513;0,864954192712964;65;301187,048048048;2017;2018;1;1;2;1,77189849003037914;-0,4647297807561760;-0,49972538312345888;-0,42052789159430504;-0,263402854580254198;0,629812604612931315;-0,44960319228646828;-0,575802563695898;-0,63484129225677466;0,804747800909524247;1,411792997208677125;1,02269393127369246;-0,177411137313214534;-0,80088632634190604
104;G52-19;M;S;Stora Bör 2;Tansen_1920;2019;2020;NA;0;NA;0;NA;list();Dalarna;Gagnef;NA;G52-19;0,249;1,28;0,28;0,00274;27,567;82,1979166666667;2,8;2,5;0,249692;1;0,00063433;0,280146000000000;0,310600;2;2;0;7;7;3;1;6;2;0;292243;0,961697000692074;68;303882,615615616;2019;2019;0;0;1;-0,22675765879117243;0,3150190315772273;-0,28118063110352642;-0,06203083843740802;0,187616375819405379;0,615590603905894485;-0,44283643868410355;-0,270798235401536;0,00642679208441619;0,162149180983328117;0,674790086332678674;0,44950445191593852;0,440551188215993428;-0,15546633659810327
1296;G106-11;F;N;Stora Le;Stora Le_1011;2010;2011;illegal;1;NA;0;NA;list();Ãstfold;Aremark;aremark;G106-11;0,412;1,11;0,38;0,00000;14,191;83,2365591397849;NA;3,4;0,256958;2;0,00000000;0,327698000000000;0,398438;0;0;0;0;0;0;0;0;0;0;321500;1,249063373100076;60;257392,864864865;2010;2010;0;0;1;1,65636923287306392;-0,3826509584052914;0,26518124894630402;-0,55563984630167829;-0,197449892504194952;0,733465531842871332;NA;1,101721241923092;-0,63484129225677466;0,238807773818156988;1,346638455747605434;1,60908476209872564;1,010350235111929118;1,76169944561006497
520;G155-15;M;S;Säxen;Säxen_1617;2016;2017;illegal;1;NA;0;NA;list();Dalarna;Mora;mora;G155-15;0,256;1,18;0,19;0,00000;6,725;79,2312500000000;2,8;2,2;0,224609;0;0,00129240;0,188385000000000;0,224609;1;0;0;5;5;3;1;9;2;0;286773;0,978410723946247;76;293100,834834835;2016;2016;0;0;1;-0,14588717878105179;-0,0953750801771960;-0,77290632314837404;-0,55563984630167829;-0,412379973193788274;0,278905335782287322;-0,44283643868410355;-0,728304727843079;0,67169453641687316;-0,102484384124847797;-0,621674378377176873;-0,68569296210678510;0,334019391158169032;-0,04396067207761566
1566;G4-08;F;S;Sången 1;Sången_0708;2007;2008;NA;0;NA;0;NA;c(15.4450052775812, 60.8104796179632);Dalarna;Leksand;leksand;G4-08;0,249;0,99;0,26;0,00018;9,300;74,7500000000000;NA;2,6;0,293457;1;0,00091388;0,293457000000000;0,293457;0;0;0;8;8;8;2;1;1;1;244519;0,973050245158992;39;251291,237237237;2007;2011;0;0;1;-0,22675765879117243;-0,8751238925105993;-0,39045300711349268;-0,52321297717190873;-0,338251261999614306;-0,229669110660038561;NA;-0,118296071254355;0,28903441426463772;0,623883741321378915;0,862857331564889529;0,22319368371238799;-0,488904658728725128;-0,07972312549574515
1486;G4-08;F;S;Sången 1;Sången_0809;2008;2009;NA;0;NA;0;NA;c(15.2505608709496, 60.6571090872159);Dalarna;Leksand;leksand;G4-08;0,245;1,02;0,25;0,00096;9,300;83,2956989247312;NA;2,4;0,293457;1;0,00073254;0,293457000000000;0,293457;0;0;0;8;8;0;0;2;2;1;246249;0,968508140680518;40;254255,993993994;2007;2011;1;1;2;-0,27296936165409852;-0,7520056589842724;-0,44508919511847578;-0,38269654427624050;-0,338251261999614306;0,740177271511887946;NA;-0,423300399548717;0,10571097943665921;0,623883741321378915;0,862857331564889529;0,22319368371238799;-0,455211786898736814;-0,11002579178329856
1402;G4-08;F;S;Sången 1;Sången_0910;2009;2010;NA;0;NA;0;NA;list();Dalarna;Leksand;leksand;G4-08;0,247;0,99;0,28;0,00000;9,275;80,3405934343434;NA;2,3;0,293457;2;0,00095410;0,293457000000000;0,293457;0;0;0;8;8;0;0;2;2;0;252174;0,974114920328344;52;258875,000000000;2007;2011;2;2;3;-0,24986351022263550;-0,8751238925105993;-0,28118063110352642;-0,55563984630167829;-0,338970958224800445;0,404804074535006664;NA;-0,575802563695898;0,32969432685304229;0,623883741321378915;0,862857331564889529;0,22319368371238799;-0,339818569793140957;-0,07262014129218346
