"fate","id","territory","Autumn","Spring","terrRug","humPop","fi","mean_fi","max_fi","mooseHunt","wolfNeighbour","AttackDogs_n","AttackDogs_last5y","AttackDogs_cumall","wolfLKill_n","wolfLKill_last5y","wolfLKill_cumall","sheepAttacks_n","NoAffectedSheep","NoAffectedSheep_last5y","NoAffectedSheep_cumall","IndividualIncome","bearDensity","KommunerNamn","NAME_1","NAME_2","first_yeardet","years_firstdet"
0,"G18-10","Skugghöjden",2014,2015,1.59970111655155,-0.292254358545131,0.218826001083332,-1.24092385960632,0.0325342617294739,-0.360852034818615,1.62676668265673,4.42799160547522,16,32,-0.311706812883643,0.934529780080709,0.509622887719098,1.0967992764351,1.74611238731478,1.18068503650575,2.79063939217928,-0.355969697672175,-0.541093642595694,"torsby","Värmland","Torsby",2009,5
1,"G29-10","Juvberget 3",2014,2015,-0.855894553058513,-0.45233205518377,0.631529236397171,0.107358214323659,0.500512979507581,-0.360852034818615,1.05729160050623,4.42799160547522,16,32,-0.311706812883643,0.934529780080709,0.509622887719098,1.0967992764351,1.74611238731478,1.18068503650575,2.79063939217928,-0.355969697672175,-0.172283135284028,"torsby","Värmland","Torsby",2014,0
0,"G148-15","Juvberget 4",2015,2016,-0.91353764389443,-0.398076808069805,0.189249251118987,-0.255983274440644,-0.00100385559066895,-1.21520659358665,1.05729160050623,1.10310276448855,16,34,7.59093306606419,3.53821970212375,3.12939125971367,-0.463580494173236,-0.348829798515283,0.374839574933481,2.79063939217928,-0.0811709125191678,-0.186670265324406,"torsby","Värmland","Torsby",2015,0
0,"G86-15","Vimyren 1",2015,2016,1.24231395336887,-0.409199751669479,0.467745914752085,0.00822280024667107,0.314793309055711,-1.21520659358665,-0.0816585637947769,1.10310276448855,16,34,7.59093306606419,3.53821970212375,3.12939125971367,-0.463580494173236,-0.348829798515283,0.374839574933481,2.79063939217928,-0.0811709125191678,-0.484687929926752,"torsby","Värmland","Torsby",2014,1
1,"G17-15","Höljes",2015,2016,-0.798251462222596,-0.512025185835352,0.214132967615769,-0.145285043391559,0.0272126659756385,-1.07281416712531,0.487816518355726,1.10310276448855,16,34,7.59093306606419,3.53821970212375,3.12939125971367,-0.463580494173236,-0.348829798515283,0.374839574933481,2.79063939217928,-0.0811709125191678,-0.0568697821728859,"torsby","Värmland","Torsby",2015,0
1,"G27-14","Kerto",2015,2016,1.33454289870633,-0.290369637546298,0.498776677604365,-0.068631294491757,0.349980182742911,-1.21520659358665,2.19624176480723,1.10310276448855,16,34,7.59093306606419,3.53821970212375,3.12939125971367,-0.463580494173236,-0.348829798515283,0.374839574933481,2.79063939217928,-0.0811709125191678,-0.481341136555657,"torsby","Värmland","Torsby",2013,2
1,"G139-15","Liksjön",2015,2016,-0.463921535374277,-0.528678704169308,-0.416459418514542,-0.0734395946187679,-0.600306688231062,-1.07281416712531,-0.0816585637947769,1.10310276448855,16,34,7.59093306606419,3.53821970212375,3.12939125971367,-0.463580494173236,-0.348829798515283,0.374839574933481,2.79063939217928,-0.0811709125191678,-0.0797769502158985,"torsby","Värmland","Torsby",2015,0
1,"G141-11","Medskogen 3",2015,2016,-0.579207717046111,-0.522499291058379,0.188528155296515,-0.217659977595004,-0.00182153151254264,-1.21520659358665,0.487816518355726,1.10310276448855,16,34,7.59093306606419,3.53821970212375,3.12939125971367,-0.463580494173236,-0.348829798515283,0.374839574933481,2.79063939217928,-0.0811709125191678,-0.249483862862395,"torsby","Värmland","Torsby",2014,1
0,"G110-14","Kockohonka 1",2016,2017,1.33454289870633,-0.290740402332954,0.467745914752085,0.355937313598189,0.314793309055711,-1.35759902004799,1.05729160050623,1.10310276448855,15,36,-0.311706812883643,3.16626399897475,3.12939125971367,0.316609391130932,0.34948426342807,0.586904170084077,2.93368379222998,-0.00580167584655837,-0.517870161764559,"torsby","Värmland","Torsby",2016,0
1,"G83-16","Bertjärn",2016,2017,-0.452392917207094,-0.528678704169308,-0.416459418514542,-0.173612513931494,-0.687838225441506,-1.21520659358665,-0.0816585637947769,1.10310276448855,15,36,-0.311706812883643,3.16626399897475,3.12939125971367,0.316609391130932,0.34948426342807,0.586904170084077,2.93368379222998,-0.00580167584655837,-0.122540398442297,"torsby","Värmland","Torsby",2016,0
1,"G148-15","Juvberget 4",2016,2017,-0.798251462222596,-0.453537040740401,0.189249251118987,-0.255983274440644,-0.00100385559066895,-1.35759902004799,1.62676668265673,1.10310276448855,15,36,-0.311706812883643,3.16626399897475,3.12939125971367,0.316609391130932,0.34948426342807,0.586904170084077,2.93368379222998,-0.00580167584655837,-0.313287213318055,"torsby","Värmland","Torsby",2015,1
1,"G86-15","Vimyren 1",2016,2017,1.00021297185802,-0.408180148506176,0.467745914752085,0.00822280024667107,0.314793309055711,-1.35759902004799,0.487816518355726,1.10310276448855,15,36,-0.311706812883643,3.16626399897475,3.12939125971367,0.316609391130932,0.34948426342807,0.586904170084077,2.93368379222998,-0.00580167584655837,-0.492677378736409,"torsby","Värmland","Torsby",2014,2
0,"G166-16","Bograngen 3",2017,2018,-0.775194225888229,-0.455050996952579,-0.390133510372816,-0.51103783742789,-0.657986352031451,-1.21520659358665,1.05729160050623,2.76554718498189,19,40,-0.311706812883643,3.16626399897475,3.12939125971367,-0.463580494173236,-0.348829798515283,0.417252493963601,2.93368379222998,0.0901103332663357,-0.235770172951567,"torsby","Värmland","Torsby",2017,0
0,"G29-18","Böhönen",2017,2018,-0.33710673553526,-0.450910790168256,-0.59889666159997,-0.733035337041936,-0.894710233675625,-1.07281416712531,1.05729160050623,2.76554718498189,19,40,-0.311706812883643,3.16626399897475,3.12939125971367,-0.463580494173236,-0.348829798515283,0.417252493963601,2.93368379222998,0.0901103332663357,-0.313634137021157,"torsby","Värmland","Torsby",2017,0
0,"G122-14","Kockohonka 1",2017,2018,1.33454289870633,-0.290462328742962,-0.51409106438006,0.355937313598189,0.314793309055711,-1.21520659358665,1.62676668265673,2.76554718498189,19,40,-0.311706812883643,3.16626399897475,3.12939125971367,-0.463580494173236,-0.348829798515283,0.417252493963601,2.93368379222998,0.0901103332663357,-0.4621889074168,"torsby","Värmland","Torsby",2016,1
1,"G110-14","Kockohonka 1",2017,2018,1.33454289870633,-0.290462328742962,0.467745914752085,0.355937313598189,0.314793309055711,-1.21520659358665,1.62676668265673,2.76554718498189,19,40,-0.311706812883643,3.16626399897475,3.12939125971367,-0.463580494173236,-0.348829798515283,0.417252493963601,2.93368379222998,0.0901103332663357,-0.4621889074168,"torsby","Värmland","Torsby",2016,1
0,"G86-16","Bograngen 3",2018,2019,-0.648379426049212,-0.457491865131396,-1.08855618878746,-0.51103783742789,-0.657986352031451,-0.788029314202633,0.487816518355726,1.10310276448855,16,42,1.26882116290592,3.91017540527276,3.65334493411259,-0.463580494173236,-0.348829798515283,0.374839574933481,2.93368379222998,0.138624991462619,-0.206832654657588,"torsby","Värmland","Torsby",2017,1
1,"G166-16","Bograngen 3",2018,2019,-0.648379426049212,-0.457491865131396,-0.390133510372816,-0.51103783742789,-0.657986352031451,-0.788029314202633,0.487816518355726,1.10310276448855,16,42,1.26882116290592,3.91017540527276,3.65334493411259,-0.463580494173236,-0.348829798515283,0.374839574933481,2.93368379222998,0.138624991462619,-0.206832654657588,"torsby","Värmland","Torsby",2017,1
1,"G29-18","Böhönen",2018,2019,0.0202804276474261,-0.452919099429308,-0.59889666159997,-0.733035337041936,-0.894710233675625,-0.788029314202633,0.487816518355726,1.10310276448855,16,42,1.26882116290592,3.91017540527276,3.65334493411259,-0.463580494173236,-0.348829798515283,0.374839574933481,2.93368379222998,0.138624991462619,-0.370203107903322,"torsby","Värmland","Torsby",2017,1
0,"G160-16","Juvberget 6",2019,2020,-0.867423171225696,-0.39943627895421,-0.280503302871082,-0.444680433591731,-0.533672802859987,-0.503244461279954,1.05729160050623,-0.559341656004787,10,42,-0.311706812883643,3.91017540527276,3.65334493411259,-0.463580494173236,-0.348829798515283,-0.388592967608665,2.93368379222998,0.231773135199482,0.0947868942740163,NA,"Värmland","Torsby",2018,1
1,"G86-16","Juvberget 6",2019,2020,-0.867423171225696,-0.39943627895421,-1.08855618878746,-0.444680433591731,-0.533672802859987,-0.503244461279954,1.05729160050623,-0.559341656004787,10,42,-0.311706812883643,3.91017540527276,3.65334493411259,-0.463580494173236,-0.348829798515283,-0.388592967608665,2.93368379222998,0.231773135199482,0.0947868942740163,NA,"Värmland","Torsby",2018,1
1,"G47-18","Nyskoga 6",2019,2020,-0.556150480711744,-0.454711129231478,-0.169974680902006,0.123550451209709,-0.408340509917007,-0.218459608357275,-0.651133645945279,-0.559341656004787,10,42,-0.311706812883643,3.91017540527276,3.65334493411259,-0.463580494173236,-0.348829798515283,-0.388592967608665,2.93368379222998,0.231773135199482,-0.140662060110177,NA,"Värmland","Torsby",2019,0
1,"G246-17","Ruskåsen",2019,2020,1.33454289870633,-0.411269855061641,-1.04440384621479,-0.405727478396125,-0.510764472524206,-0.218459608357275,-0.651133645945279,-0.559341656004787,10,42,-0.311706812883643,3.91017540527276,3.65334493411259,-0.463580494173236,-0.348829798515283,-0.388592967608665,2.93368379222998,0.231773135199482,-0.455985095314283,NA,"Värmland","Torsby",2019,0
0,"G17-05","Naggen 1",2004,2005,-1.27092480707712,-0.251223055488557,0.279433513899958,0.386862124831732,0.101259252736817,1.34785708271746,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.744871038526419,-0.445067202304918,"ljusdal","Västernorrland","Ånge",2004,0
0,"G17-05","Naggen 1",2005,2006,-1.2824534252443,-0.387324629256788,0.279433513899958,0.386862124831732,0.101259252736817,1.63264193564014,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.648880621885127,-0.247800262538521,"ånge","Västernorrland","Ånge",2004,1
0,"G24-07","Naggen 2",2006,2007,-1.36315375241458,-0.386552202617921,0.787380503995063,1.02971467931263,0.677238214818837,0.92067980333344,-1.22060872809578,0.271880554241881,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.618301685809894,0.0746245049408347,"ånge","Västernorrland","Ånge",2006,0
1,"G24-07","Naggen 2",2007,2008,-1.27092480707712,-0.251223055488557,0.787380503995063,1.02971467931263,0.677238214818837,0.493502523949422,-1.22060872809578,0.271880554241881,2,2,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.604070719405651,0.0127904566821906,"ljusdal","Västernorrland","Ånge",2006,1
0,"G34-10","Haverö 1",2010,2011,-1.17869586173965,-0.531768410724773,2.5074659291797,1.40005396201178,2.62770359252441,0.92067980333344,-0.0816585637947769,-0.559341656004787,2,2,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.491163878512483,1.9787764712423,"härjedalen","Västernorrland","Ånge",2009,1
0,"G147-15","Vidaln 1",2017,2018,-0.636850807882028,0.736030880179154,0.732908216290945,1.11203535336212,0.615470171409077,-0.788029314202633,-0.0816585637947769,0.271880554241881,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.204506917199066,-0.619896341391322,"arboga","Västmanland","Arboga",2017,0
0,"G24-19","Siggefora",2019,2020,-1.15563862540528,0.745052823321112,-1.46075984561295,-2.34345096395594,-1.87200721911806,-0.360852034818615,-1.22060872809578,-0.559341656004787,0,5,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.515831724699023,-0.380178142277819,0.246827380651905,-0.521502657008797,NA,"Västmanland","Heby",2019,0
0,"M-05-06","Uttersberg",2004,2005,-0.302520881033709,0.204354176114748,0.464140435639725,0.750210768804557,0.310704929446341,1.06307222979478,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.493084862958235,-0.620477948775933,"köping","Västmanland","Köping",2003,1
0,"M-05-06","Uttersberg",2005,2006,-0.314049499200893,0.202809322837015,0.464140435639725,0.750210768804557,0.310704929446341,0.635894950410761,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.426575676994603,-0.620477948775933,"köping","Västmanland","Köping",2003,2
0,"M-05-06","Uttersberg",2006,2007,-0.33710673553526,0.202036896198149,0.464140435639725,0.750210768804557,0.310704929446341,0.208717671026743,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.412089886123067,-0.615243482314434,"köping","Västmanland","Köping",2003,3
0,"M-05-06","Uttersberg",2007,2008,-0.33710673553526,0.201264469559283,0.464140435639725,0.750210768804557,0.310704929446341,-0.645636887741294,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.313531622926739,-0.620477948775933,"köping","Västmanland","Köping",2003,4
1,"M-06-01","Uttersberg",2008,2009,-0.348635353702443,0.198947189642684,0.140900367284386,0.750210768804557,0.310704929446341,-0.788029314202633,-0.651133645945279,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.288225593136274,-0.619131068516834,"köping","Västmanland","Köping",2003,5
0,"M-10-06","Hedbyn 2",2010,2011,-0.394749826371177,0.198947189642684,0.492996089781598,0.774667271533908,0.343425370844611,-0.0760671818959358,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.392644819080355,-0.610376346832689,"köping","Västmanland","Köping",2010,0
1,"G66-10","Hedbyn 2",2010,2011,-0.394749826371177,0.198947189642684,0.15244972168693,0.774667271533908,0.343425370844611,-0.0760671818959358,-0.0816585637947769,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.392644819080355,-0.610376346832689,"köping","Västmanland","Köping",2010,0
0,"G34-12","Hedbyn 3",2011,2012,-0.325578117368076,0.0521861282580998,1.11566824310771,1.35768797235102,1.04949523164445,0.0663252445654031,0.487816518355726,0.271880554241881,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,0.582255617409187,-0.303767129548427,-0.523222542328516,-0.35057918009481,-0.606498964268616,"köping","Västmanland","Köping",2011,0
0,"G84-11","Kölsta 1",2011,2012,-0.706022516885128,1.11461262442027,0.492996089781598,0.962162355653241,0.343425370844611,-0.930421740663972,0.487816518355726,0.271880554241881,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,0.582255617409187,-0.303767129548427,-0.523222542328516,-0.35057918009481,-0.618957606665283,"köping","Västmanland","Köping",2011,0
0,"G84-11","Kölsta 1/2",2012,2013,-0.544621862544561,1.20310182016879,0.492996089781598,0.980794518645409,0.343425370844611,0.0663252445654031,-0.0816585637947769,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.303767129548427,-0.523222542328516,-0.233261915729253,-0.620467745137607,"köping","Västmanland","Köping",2012,0
1,"G59-11","Kölsta 1",2012,2013,-0.544621862544561,1.20310182016879,0.469909202219501,0.962162355653241,0.343425370844611,0.0663252445654031,-0.0816585637947769,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.303767129548427,-0.523222542328516,-0.233261915729253,-0.620467745137607,"köping","Västmanland","Köping",2011,1
0,"G34-12","Hedbyn 3",2013,2014,-0.33710673553526,0.212850869142276,1.11566824310771,1.35768797235102,1.04949523164445,-0.0760671818959358,1.62676668265673,-0.559341656004787,1,1,0.478557175011141,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.303767129548427,-0.523222542328516,-0.147072440137715,-0.569153647993593,"köping","Västmanland","Köping",2011,2
1,"M-10-06","Hedbyn 3",2013,2014,-0.33710673553526,0.212850869142276,0.492996089781598,1.35768797235102,1.04949523164445,-0.0760671818959358,1.62676668265673,-0.559341656004787,1,1,0.478557175011141,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.303767129548427,-0.523222542328516,-0.147072440137715,-0.569153647993593,"köping","Västmanland","Köping",2011,2
1,"G88-13","Haersjö 1",2014,2015,-0.394749826371177,0.21825785561434,-1.24655892260978,-1.12505490156377,-1.62911725675156,-0.360852034818615,0.487816518355726,-0.559341656004787,1,1,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.303767129548427,-0.523222542328516,-0.0243058525484942,-0.620386116030995,"köping","Västmanland","Köping",2011,3
1,"G39-13","Hedbyn 4",2014,2015,-0.394749826371177,0.21825785561434,0.469909202219501,1.34371385010689,1.04949523164445,-0.360852034818615,0.487816518355726,-0.559341656004787,1,1,-0.311706812883643,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.303767129548427,-0.523222542328516,-0.0243058525484942,-0.620386116030995,"köping","Västmanland","Köping",2014,0
0,"G147-15","Vidaln 1",2018,2019,-0.590736335213295,0.753549516348641,0.732908216290945,1.11203535336212,0.615470171409077,-1.07281416712531,-0.0816585637947769,-0.559341656004787,3,4,1.26882116290592,0.190618373782696,0.247646050519641,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.523222542328516,0.377493526727227,-0.620477948775933,"köping","Västmanland","Köping",2017,1
1,"G83-14","Vidaln 1",2018,2019,-0.590736335213295,0.753549516348641,0.469909202219501,1.11203535336212,0.615470171409077,-1.07281416712531,-0.0816585637947769,-0.559341656004787,3,4,1.26882116290592,0.190618373782696,0.247646050519641,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.523222542328516,0.377493526727227,-0.620477948775933,"köping","Västmanland","Köping",2017,1
0,"G19-11","Skultuna",2010,2011,-0.510036008043011,0.705659064738934,0.279433513899958,0.334457377614131,0.101259252736817,-0.930421740663972,-0.651133645945279,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,-0.600657562759261,-0.666266942379212,-0.348364167417565,-0.587826306131105,"sala","Västmanland","Sala",2010,0
1,"G19-11","Skultuna",2011,2012,-1.06340968006781,1.23168160580684,0.279433513899958,0.334457377614131,0.101259252736817,-0.930421740663972,-0.0816585637947769,1.10310276448855,3,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,2.67719780323924,0.502078332023839,-0.046407875492861,-0.381216921816341,-0.604152127453519,"sala","Västmanland","Sala",2010,1
1,"G1-15","Kärrgången",2014,2015,-0.867423171225696,0.761273782737303,0.469909202219501,-0.12432028242111,0.317246336821333,-0.503244461279954,-0.0816585637947769,-0.559341656004787,3,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,0.502078332023839,-0.046407875492861,-0.0724480749848866,-0.596193289558842,"sala","Västmanland","Sala",2014,0
0,"M-05-06","Uttersberg",2003,2004,-0.256406408364976,0.0552758348135647,0.464140435639725,0.750210768804557,0.310704929446341,1.34785708271746,-1.22060872809578,-0.559341656004787,0,0,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.766001867429689,-0.620467745137607,"skinnskatteberg","Västmanland","Skinnskatteberg",2003,0
0,"M-10-07","Färna 1",2009,2010,-0.106534372191591,0.168050124088035,2.03415518104923,1.68304961427875,2.09099988373896,-1.07281416712531,-0.0816585637947769,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.582255617409187,0.544491251053958,-0.046407875492861,-0.437944768612318,-0.619018828495242,"skinnskatteberg","Västmanland","Skinnskatteberg",2009,0
0,"M-10-07","Färna 1",2010,2011,-0.44086429903991,1.02986197360387,2.03415518104923,1.68304961427875,2.09099988373896,-0.930421740663972,-0.0816585637947769,-0.559341656004787,1,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,1.62972671032422,1.26551087456599,0.358884591317445,-0.521076350596333,-0.612815016392725,"skinnskatteberg","Västmanland","Skinnskatteberg",2009,1
0,"M-10-07","Färna 1",2011,2012,-0.267935026532159,0.338756411277473,2.03415518104923,1.68304961427875,2.09099988373896,-0.930421740663972,1.05729160050623,-0.559341656004787,0,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.26551087456599,0.358884591317445,-0.540482213874846,-0.605478600435965,"skinnskatteberg","Västmanland","Skinnskatteberg",2009,2
0,"M-10-07","Färna 1",2012,2013,-0.429335680872727,1.05766933260305,2.03415518104923,1.68304961427875,2.09099988373896,0.0663252445654031,-0.0816585637947769,-0.559341656004787,0,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.26551087456599,0.358884591317445,-0.393762126360027,-0.619722879539772,"skinnskatteberg","Västmanland","Skinnskatteberg",2009,3
0,"G34-12","Hedbyn 3",2012,2013,-0.279463644699343,0.0501160248659382,1.11566824310771,1.35768797235102,1.04949523164445,0.351110097488082,0.487816518355726,-0.559341656004787,0,1,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.26551087456599,0.358884591317445,-0.393762126360027,-0.617825002811041,"skinnskatteberg","Västmanland","Skinnskatteberg",2011,1
0,"M-10-07","Färna 1",2013,2014,-0.0373626631884909,0.130757365963573,2.03415518104923,1.68304961427875,2.09099988373896,-0.218459608357275,1.62676668265673,0.271880554241881,1,2,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,0.417252493963601,0.358884591317445,-0.28401118848488,-0.551501353688733,"skinnskatteberg","Västmanland","Skinnskatteberg",2009,4
0,"G84-11","Kölsta 2",2013,2014,-0.44086429903991,1.34615523368682,0.492996089781598,0.966820396401283,0.343425370844611,-0.218459608357275,1.05729160050623,0.271880554241881,1,2,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,0.417252493963601,0.358884591317445,-0.28401118848488,-0.585377432932743,"skinnskatteberg","Västmanland","Skinnskatteberg",2013,0
0,"M-10-08","Färna 2",2014,2015,-0.221820553863426,0.284532061229063,0.112044713142512,-0.302713941300031,-0.088548797324423,-0.503244461279954,1.05729160050623,0.271880554241881,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.582255617409187,0.417252493963601,0.549610458051707,-0.276111629998778,-0.604764345753109,"skinnskatteberg","Västmanland","Skinnskatteberg",2014,0
0,"G84-11","Kölsta 2",2014,2015,-0.44086429903991,0.563532563187547,0.492996089781598,0.966820396401283,0.343425370844611,-0.503244461279954,1.05729160050623,0.271880554241881,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.582255617409187,0.417252493963601,0.549610458051707,-0.276111629998778,-0.620080006881199,"köping","Västmanland","Skinnskatteberg",2013,1
0,"M-10-08","Färna 2",2015,2016,-0.40627844453836,0.764147209833885,0.112044713142512,-0.302713941300031,-0.088548797324423,-0.503244461279954,-0.0816585637947769,0.271880554241881,3,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.303767129548427,0.549610458051707,-0.224480272548673,-0.607927473634327,"skinnskatteberg","Västmanland","Skinnskatteberg",2014,1
0,"G84-11","Kölsta 2",2015,2016,-0.510036008043011,1.37705229924146,0.492996089781598,0.966820396401283,0.343425370844611,-0.503244461279954,-0.0816585637947769,0.271880554241881,3,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.303767129548427,0.549610458051707,-0.224480272548673,-0.620090210519526,"köping","Västmanland","Skinnskatteberg",2013,2
0,"G89-16","Kesberget",2016,2017,-0.152648844860325,0.2900935330289,-0.280503302871082,-0.0378710530542273,-0.533672802859987,-0.645636887741294,1.62676668265673,-0.559341656004787,3,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.303767129548427,0.549610458051707,-0.0461423492073464,-0.617845410087694,"skinnskatteberg","Västmanland","Skinnskatteberg",2016,0
0,"G84-11","Kölsta 2",2016,2017,-0.498507389875827,1.40238789299628,0.492996089781598,0.966820396401283,0.343425370844611,-0.645636887741294,0.487816518355726,-0.559341656004787,3,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.303767129548427,0.549610458051707,-0.0461423492073464,-0.62045754149928,"köping","Västmanland","Skinnskatteberg",2013,3
0,"G89-16","Kesberget",2017,2018,-0.210291935696242,0.304924124495132,-0.280503302871082,-0.0378710530542273,-0.533672802859987,-0.930421740663972,1.05729160050623,-0.559341656004787,3,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.303767129548427,0.549610458051707,0.0182302316074388,-0.585173360166212,"skinnskatteberg","Västmanland","Skinnskatteberg",2016,1
0,"G89-16","Kesberget",2018,2019,-0.0143054268541241,0.158132166044992,-0.280503302871082,-0.0378710530542273,-0.533672802859987,-1.21520659358665,0.487816518355726,-0.559341656004787,2,4,0.478557175011141,-0.18133732936631,-0.276307623879274,-0.463580494173236,-0.348829798515283,-0.303767129548427,0.549610458051707,0.120983297573061,-0.602825654471073,"skinnskatteberg","Västmanland","Skinnskatteberg",2016,2
0,"G89-16","Kesberget",2019,2020,0.124037991152077,0.0738140741463543,-0.280503302871082,-0.0378710530542273,-0.533672802859987,-1.07281416712531,1.62676668265673,-0.559341656004787,1,4,-0.311706812883643,-0.18133732936631,-0.276307623879274,0.316609391130932,0.116712909446952,-0.473418805668904,0.644973391418838,0.0982843181018307,-0.557317427534843,NA,"Västmanland","Skinnskatteberg",2016,3
0,"G55-17","Venabäcken",2019,2020,-0.486978771708644,1.46788967197213,-0.260927324477415,-0.0260220277412363,-0.511474912259605,-1.07281416712531,1.05729160050623,-0.559341656004787,1,4,-0.311706812883643,-0.18133732936631,-0.276307623879274,0.316609391130932,0.116712909446952,-0.473418805668904,0.644973391418838,0.0982843181018307,-0.609253946616773,NA,"Västmanland","Skinnskatteberg",2018,1
1,"G319-17","Venabäcken",2019,2020,-0.486978771708644,1.46788967197213,-0.416459418514542,-0.0260220277412363,-0.511474912259605,-1.07281416712531,1.05729160050623,-0.559341656004787,1,4,-0.311706812883643,-0.18133732936631,-0.276307623879274,0.316609391130932,0.116712909446952,-0.473418805668904,0.644973391418838,0.0982843181018307,-0.609253946616773,NA,"Västmanland","Skinnskatteberg",2018,1
0,"G133-13","Färna 2",2016,2017,-0.544621862544561,0.967913357166798,-1.24655892260978,-0.302713941300031,-0.088548797324423,-0.645636887741294,1.05729160050623,-0.559341656004787,2,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,0.629317089114197,0.0251143245324872,0.309161365728341,-0.615814886060719,"surahammar","Västmanland","Surahammar",2014,2
