"";"mod_id";"id";"sex";"Country_fatefile";"territory";"Revir_Vinter";"Autumn";"Spring";"Fate";"Fate_binary";"confirmed.illegal";"Radio.collar";"Comment";"geometry";"NAME_1";"NAME_2";"KommunerNamn";"SLU.ID";"ruggedness_mean";"average_gravel_km";"average_paved_km";"artificial_area_total";"pop_mean";"mean_snow";"hunt_afo";"hunt_county2";"Fi";"number_neighbour_terr";"bear_density_BZtiff";"mean_fi";"max_fi";"wolfLKill_cumall";"wolfLKill_last5y";"wolfLKill_n";"NoAffectedSheep_cumall";"NoAffectedSheep_last5y";"NoAffectedSheep";"sheepAttacks_n";"AttackDogs_cumall";"AttackDogs_last5y";"AttackDogs_n";"IndividualIncome";"income_prop";"year_average";"first_yeardet";"last_yeardet";"years_firstdet";"time_start";"time_end";"ruggedness_mean_sc";"average_gravel_km_sc";"average_paved_km_sc";"artificial_area_total_sc";"pop_mean_sc";"mean_snow_sc";"hunt_afo_sc";"hunt_county2_sc";"bear_density_BZtiff_sc";"Fi_sc";"mean_fi_sc";"max_fi_sc";"IndividualIncome_sc";"income_prop_sc"
"349";752;"G22-14";"M";"S";"Lingbo";"Lingbo_1415";2014;2015;NA;0;NA;0;NA;"list()";"Gävleborg";"Ockelbo";"ockelbo";"G22-14";0,198;1,34;0,25;7e-04;14,633;72,8399305555556;2,7;3,1;0,139008;3;0,00220298;0,2766575;0,414307;4;4;0;1;1;0;0;6;2;0;247184;0,894080021939603;276467,423423423;2013;2015;1;1;2;-0,81595687029348;0,561255498629881;-0,445089195118476;-0,429535355241463;-0,184725663242904;-0,446441776852443;-0,443803117770156;0,64421474948155;1,59223414866823;-1,00560194609212;0,625502085056098;1,81857700853296;-0,437002055591778;-0,606573252394367
"350";615;"G22-14";"M";"S";"Lingbo";"Lingbo_1516";2015;2016;"censored";1;NA;0;NA;"c(16.2920153032734, 61.1595974999201)";"Gävleborg";"Bollnäs";"bollnäs";"G22-14";0,197;1,32;0,24;0,00112;14,833;78,0757575757576;2,6;3,1;0,139008;4;0,00260872;0,2766575;0,414307;4;0;0;57;57;0;0;10;3;1;256914;0,897248304048258;286335,453453453;2013;2015;2;2;3;-0,827509796009211;0,479176676278997;-0,499725383123459;-0,353872660605334;-0,178968093441415;0,147769175106722;-0,444769796856208;0,64421474948155;2,00241199386015;-1,00560194609212;0,625502085056098;1,81857700853296;-0,247503996108664;-0,585436046964947
"351";1374;"G5-07";"F";"N";"Linnekleppen";"Linnekleppen_0910";2009;2010;NA;0;NA;0;NA;"list()";"Ãstfold";"Halden";"halden";"G5-07";0,33;1,32;0,62;0,00203;27,953;80,9791666666667;NA;3,3;0,283203;1;0;0,2490235;0,283203;0;0;0;0;0;0;0;0;0;0;300600;1,16117817479478;258875;2009;2010;0;0;1;0,70902932418308;0,479176676278997;1,5764497610659;-0,189936822227055;0,19872848553628;0,477275377886015;NA;0,949219077775911;-0,634841292256775;0,515700805603193;0,23506934110396;0,0878270257669163;0,603309182368139;1,17537303051282
"352";1262;"G5-07";"F";"N";"Linnekleppen";"Linnekleppen_1011";2010;2011;"illegal";1;NA;0;NA;"list()";"Ãstfold";"Rakkestad";"rakkestad";"G5-07";0,325;1,27;0,56;0,00093;28,532;80,5490196078431;NA;3,3;0,283203;2;0;0,2490235;0,283203;0;0;0;0;0;0;0;0;0;0;320200;1,24401272804555;257392,864864865;2009;2010;1;1;2;0,651264695604423;0,273979620401785;1,248632633036;-0,388101022464535;0,215396650111591;0,428458239290756;NA;0,949219077775911;-0,634841292256775;0,515700805603193;0,23506934110396;0,0878270257669163;0,985031892118296;1,72800404904895
"353";333;"G124-16";"M";"S";"Loberget";"Loberget_1718";2017;2018;NA;0;NA;0;NA;"list()";"Gävleborg";"Ljusdal";"ljusdal";"G124-16";0,182;1,12;0,17;0;5,133;81,6764705882353;2,5;2,9;0,206153;2;0,00237842;0,244354;0,282555;2;2;0;48;29;0;0;17;8;0;262062;0,880470874589987;297638,465465465;2017;2019;0;0;1;-1,00080368174518;-0,341611547229849;-0,88217869915834;-0,555639846301678;-0,458210228813643;0,556411992873756;-0,44573647594226;0,339210421187188;1,76959305131641;-0,297201008038913;0,16909533452205;0,0792725500161202;-0,147243357853878;-0,697366727654129
"354";193;"G124-16";"M";"S";"Loberget";"Loberget_1819";2018;2019;NA;0;NA;0;NA;"list()";"Gävleborg";"Ovanåker";"ovanåker";"G124-16";0,176;1,1;0,17;0;4,875;82,1666666666667;2,4;2,8;0,206153;2;0,00365517;0,244354;0,282555;2;0;0;82;4;0;0;35;5;0;273268;0,90730329133013;301187,048048048;2017;2019;1;1;2;-1,07012123603957;-0,423690369580734;-0,88217869915834;-0,555639846301678;-0,465637493857564;0,612044059648974;-0,446703155028312;0,186708257040006;3,06030770564872;-0,297201008038913;0,16909533452205;0,0792725500161202;0,071000758751237;-0,518354163320003
"355";61;"G124-16";"M";"S";"Loberget";"Loberget_1920";2019;2020;NA;0;NA;0;NA;"c(15.3535493602177, 15.2659061714813, 60.9169284308066, 61.0262558485709)";"Dalarna";"Rättvik";NA;"G124-16";0,172;1,07;0,2;0;4,875;84,1225490196078;2;2,5;0,206153;4;0,00383303;0,244354;0,282555;2;0;0;42;16;0;0;17;2;2;269264;0,886078986303695;303882,615615616;2017;2019;2;2;3;-1,1163329389025;-0,546808603107061;-0,718270135143391;-0,555639846301678;-0,465637493857564;0,834016006082076;-0,45056987137252;-0,270798235401536;3,24011307742827;-0,297201008038913;0,16909533452205;0,0792725500161202;-0,00697973766915216;-0,659952190280716
"356";1610;"G28-06";"F";"S";"Loka 1";"Loka_0607";2006;2007;NA;0;NA;0;NA;"list()";"Orebro";"Karlskoga";"karlskoga";"G28-06";0,277;1,24;0,38;0,00855;23,183;77,0416666666667;NA;3,5;0,260742;1;0;0,2788085;0,296875;0;0;0;29;29;0;0;1;1;0;251033;1,01830185687418;246521,204204204;2006;2009;0;0;1;0,0967242612493102;0,150861386875458;0,265181248946304;0,984636437362377;0,0614104457707612;0,0304108015140973;NA;1,25422340607027;-0,634841292256775;0,278730167884629;0,655892938071986;0,268315903027545;-0,362040284682168;0,222173164049766
"357";1544;"G28-06";"F";"S";"Loka 1";"Loka_0708";2007;2008;NA;0;NA;0;NA;"c(14.1849149877836, 60.1659809125502)";"Värmland";"Filipstad";"storfors";"G28-06";0,302;1,1;0,36;0,00123;23,083;66,6145833333333;NA;3,2;0,260742;1;0;0,2788085;0,296875;0;0;0;48;48;0;0;4;4;1;226802;0,902546393951184;251291,237237237;2006;2009;1;1;2;0,385547404142598;-0,423690369580734;0,155908872936338;-0,334056240581586;0,0585316608700166;-1,15295279887821;NA;0,796716913628731;-0,634841292256775;0,278730167884629;0,655892938071986;0,268315903027545;-0,833954722435028;-0,550089821211952
"358";1466;"G28-06";"F";"S";"Loka 1";"Loka_0809";2008;2009;NA;0;NA;0;NA;"c(14.7438712881814, 14.68937645285, 59.5052175202107, 59.8710203444788)";"Orebro";"Hällefors";"hällefors";"G28-06";0,272;1,14;0,36;0,00078;21,12;73,1442988351255;NA;2,8;0,260742;1;1,47e-06;0,2788085;0,296875;0;0;0;2;1;1;1;3;2;2;233695;0,919132706879352;254255,993993994;2006;2009;2;2;3;0,0389596326706526;-0,259532724878965;0,155908872936338;-0,41512341340601;0,00202111326839976;-0,411899198487731;NA;0,186708257040006;-0,633355213900112;0,278730167884629;0,655892938071986;0,268315903027545;-0,699709077623404;-0,439434175137494
"359";1376;"G28-06";"F";"S";"Loka 1";"Loka_0910";2009;2010;"illegal";1;NA;0;NA;"list()";"Orebro";"Hällefors";"hällefors";"G28-06";0,272;1,14;0,31;0,00039;21,04;81,84375;NA;3,1;0,260742;0;1,32e-06;0,2788085;0,296875;0;0;0;2;1;0;0;3;2;0;234289;0,90502752293578;258875;2006;2009;3;3;4;0,0389596326706526;-0,259532724878965;-0,117272067088577;-0,485381629853844;-0,00028191465219598;0,575396435660798;NA;0,64421474948155;-0,633506854548751;0,278730167884629;0,655892938071986;0,268315903027545;-0,688140542440159;-0,5335369603095
"360";756;"G125-14";"M";"N";"Lutnes";"Lutnes_1415";2014;2015;"illegal";1;NA;0;NA;"list()";"Hedmark";"Trysil";"malung";"G125-14";0,172;0,96;0,33;0,00197;2,499;85,6769162210339;301,7;2,3;0,299316;2;0,00074012;0,2203595;0,299316;0;0;0;0;0;0;0;0;0;0;329100;1,19037532858245;276467,423423423;2014;2014;0;0;1;-1,1163329389025;-0,998242126036926;-0,00799969107861122;-0,200745778603645;-0,534037423099256;1,01042023236568;2,44656734952565;-0,575802563695898;0,113373886881217;0,68569804016796;-0,169915973097534;0,300540401959171;1,1583651633824;1,37016194652454
"361";335;"G159-17";"M";"S";"Långbogen 1";"Långbogen_1718";2017;2018;NA;0;NA;0;NA;"list()";"Östergötland";"Finspång";"finspång";"G159-17";0,274;1,45;0,36;0,00649;67,475;48,7449494949495;2;2,1;0,204487;0;0;0,1810325;0,204487;0;0;0;21;0;0;0;0;0;0;283842;0,953646900296003;297638,465465465;2017;2019;0;0;1;0,0620654841021156;1,01268902155975;0,155908872936338;0,613528935099458;1,33648185400857;-3,18096711128727;-0,45056987137252;-0,88080689199026;-0,634841292256775;-0,31477783375634;-0,725555711152312;-0,951330556331358;0,276936265531755;-0,209172610207516
"362";195;"G159-17";"M";"S";"Långbogen 1";"Långbogen_1819";2018;2019;NA;0;NA;0;NA;"list()";"Östergötland";"Linköping";"linköping";"G159-17";0,253;1,41;0,39;0,00471;68,15;74,8010752688172;1,9;2;0,204487;0;0;0,1810325;0,204487;0;0;0;10;4;0;0;0;0;0;299792;0,99536816720012;301187,048048048;2017;2019;1;1;2;-0,180545955928246;0,848531376857977;0,319817436951287;0,292863229260626;1,35591365208859;-0,223872608218621;-0,451536550458573;-1,03330905613744;-0,634841292256775;-0,31477783375634;-0,725555711152312;-0,951330556331358;0,587572858415174;0,0691709712933238
"363";63;"G159-17";"M";"S";"Långbogen 1";"Långbogen_1920";2019;2020;NA;0;NA;0;NA;"list()";"Östergötland";"Finspång";NA;"G159-17";0,26;1,44;0,38;0,00546;68,8;47,84375;1,8;1,9;0,204487;0;0;0,1810325;0,204487;0;0;0;35;14;14;1;0;0;0;288223;0,94846820841037;303882,615615616;2017;2019;2;2;3;-0,0996754759181257;0,971649610384304;0,265181248946304;0,427975183967999;1,37462575394343;-3,28324371586814;-0,452503229544625;-1,18581122028462;-0,634841292256775;-0,31477783375634;-0,725555711152312;-0,951330556331358;0,362259081420298;-0,243722271660731
"364";1671;"D-07-10";"M";"S";"Långsjön 1";"Långsjön_0506";2005;2006;NA;0;NA;0;NA;"list()";"Dalarna";"Leksand";"leksand";"D-07-10";0,175;0,99;0,28;0,00028;15,033;81,875;NA;3,1;0,219727;1;0,00101661;0,219727;0,219727;0;0;0;0;0;0;0;0;0;0;237452;0,975805497987796;243339,477477477;2005;2006;0;0;1;-1,0816741617553;-0,875123892510599;-0,281180631103526;-0,505198049877592;-0,173210523639925;0,578942979917718;NA;0,64421474948155;0,392888039829203;-0,153991024672554;-0,178852381527357;-0,750141959970037;-0,626539066371805;-0,0613414463853706
"365";1612;"D-07-10";"M";"S";"Långsjön 1";"Långsjön_0607";2006;2007;"illegal";1;NA;0;NA;"list()";"Dalarna";"Leksand";"leksand";"D-07-10";0,178;1,01;0,29;0,00028;15,033;81,6960784313726;NA;2,8;0,219727;1;0,00078983;0,219727;0,219727;0;0;0;0;0;0;0;0;0;0;242240;0,9826335255094;246521,204204204;2005;2006;1;1;2;-1,04701538460811;-0,793045070159715;-0,226544443098544;-0,505198049877592;-0,173210523639925;0,558637275544769;NA;0,186708257040006;0,163627597840182;-0,153991024672554;-0,178852381527357;-0,750141959970037;-0,533289661561409;-0,0157882363326307
"366";1468;"G18-08";"F";"S";"Långsjön 3";"Långsjön_0809";2008;2009;NA;0;NA;0;NA;"c(15.7222547843619, 15.4507677211126, 60.8764527845521, 60.6220255485626)";"Dalarna";"Falun";"falun";"G18-08";0,171;1,15;0,3;0,00053;15;81,989898989899;NA;2,4;0,227051;1;0,00174335;0,227051;0,227051;0;0;0;50;50;0;0;6;6;2;262687;1,03315951719984;254255,993993994;2008;2009;0;0;1;-1,12788586461823;-0,218493313703523;-0,171908255093561;-0,460160731641801;-0,174160522657171;0,591982799205789;NA;-0,423300399548717;1,1275768731086;-0,076720513535438;-0,0753737169581505;-0,653455261823692;-0,135071077568478;0,321296098098512
"367";1378;"G18-08";"F";"S";"Långsjön 3";"Långsjön_0910";2009;2010;NA;0;NA;0;NA;"list()";"Dalarna";"Leksand";"leksand";"G18-08";0,185;1,05;0,3;0,00053;15,067;81,098622311828;NA;2,3;0,227051;1;0,00179718;0,227051;0,227051;0;0;0;8;8;0;0;2;2;0;252174;0,974114920328344;258875;2008;2009;1;1;2;-0,966144904597989;-0,628887425457945;-0,171908255093561;-0,460160731641801;-0,172231736773672;0,490832329319726;NA;-0,575802563695898;1,18199564721685;-0,076720513535438;-0,0753737169581505;-0,653455261823692;-0,339818569793141;-0,0726201412921835
"368";1266;"G18-08";"F";"S";"Långsjön 4";"Långsjön_1011";2010;2011;NA;0;NA;0;NA;"c(16.0473681585801, 60.7602310966654)";"Dalarna";"Falun";"falun";"G18-08";0,17;1,2;0,32;0,00329;15,133;88,8666666666667;NA;2,3;0,227051;2;0,00161904;0,3127445;0,398438;0;0;0;50;50;0;0;8;7;1;266235;1,03435268160902;257392,864864865;2010;2011;0;0;1;-1,13943879033396;-0,0132962578263114;-0,0626358790835943;0,0370512616813324;-0,170331738739181;1,37242314833262;NA;-0,575802563695898;1,00190721289317;-0,076720513535438;1,13536480601581;1,60908476209873;-0,0659714768443167;0,329256298725518
"369";1147;"G18-08";"F";"S";"Långsjön 4";"Långsjön_1112";2011;2012;NA;0;NA;0;NA;"c(15.7621847742742, 16.2017541122923, 15.4803776055228, 15.4469758742468, 60.7842050364311, 60.7502530641907, 60.7828385261378, 60.5753728892155)";"Dalarna";"Falun";"falun";"G18-08";0,168;1,3;0,33;0,00342;15,233;82,21875;NA;2,3;0,227051;4;0,0015773;0,3127445;0,398438;0;0;0;57;7;7;2;12;8;4;265750;1,02929238673091;258187,084084084;2010;2011;1;1;2;-1,16254464176542;0,397097853928112;-0,00799969107861122;0,0604706671639437;-0,167452953838436;0,617954966743837;NA;-0,575802563695898;0,959710675065219;-0,076720513535438;1,13536480601581;1,60908476209873;-0,0754171663457874;0,29549652333182
"370";1079;"G18-08";"F";"S";"Långsjön 5";"Långsjön_1213";2012;2013;"illegal";1;NA;0;"Långsjön not registered by VSC in 1213 because they disappeared early in season, I used the coordinates för  1112";"c(15.4961175463103, 60.5480685820172)";"Dalarna";"Falun";"falun";"G18-08";0,17;1,31;0,33;0,00318;15,2;75,3385416666667;2,6;1,9;0,227051;3;0,00127786;0,237793;0,248535;0;0;0;108;58;51;7;13;9;1;274342;1,03470655624966;265139,906906907;2012;2012;0;0;1;-1,13943879033396;0,438137265103554;-0,00799969107861122;0,0172348416575843;-0,168402952855682;-0,162875860488042;-0,444769796856208;-1,18581122028462;0,656995502875466;-0,076720513535438;0,0763968749045501;-0,369837426900686;0,0919176051936691;0,331617174657316
"371";758;"G180-13";"M";"S";"Långsjön 6";"Långsjön_1415";2014;2015;NA;0;NA;0;NA;"c(15.4678652946394, 61.070761601903)";"Dalarna";"Rättvik";"rättvik";"G180-13";0,183;1,04;0,36;0,00318;15,333;77,4545454545455;3;2,2;0,296997;3;0,00277807;0,2190245;0,296997;2;2;0;26;2;0;0;15;6;1;246448;0,891417863805794;276467,423423423;2014;2016;0;0;1;-0,989250756029452;-0,669926836633388;0,155908872936338;0,0172348416575843;-0,164574168937691;0,0772681741206774;-0,440903080511999;-0,728304727843079;2,17361428617359;0,661231858392022;-0,188777799585777;0,269926467906553;-0,451336132855865;-0,62433384991383
"372";619;"G180-13";"M";"S";"Långsjön 6";"Långsjön_1516";2015;2016;NA;0;NA;0;NA;"list()";"Dalarna";"Rättvik";"rättvik";"G180-13";0,161;0,98;0,23;0,00128;15,367;78,59375;2,8;2,3;0,296997;3;0,00331627;0,2190245;0,296997;2;0;0;26;2;0;0;15;5;0;254185;0,887717524792368;286335,453453453;2014;2016;1;1;2;-1,24341512177555;-0,916163303686042;-0,554361571128442;-0,325048776934428;-0,163595382071438;0,206555832941119;-0,442836438684103;-0,575802563695898;2,71770093349033;0,661231858392022;-0,188777799585777;0,269926467906553;-0,300653040746837;-0,649020674888039
"373";480;"G180-13";"M";"S";"Långsjön 6";"Långsjön_1617";2016;2017;"illegal";1;NA;0;NA;"list()";"Dalarna";"Rättvik";"rättvik";"G180-13";0,165;0,95;0,26;6e-04;15,567;78,3870967741936;2,8;2,2;0,296997;4;0,00233778;0,2190245;0,296997;2;0;0;35;11;9;1;15;3;0;261370;0,891740892335856;293100,834834835;2014;2016;2;2;3;-1,19720341891262;-1,03928153721237;-0,390453007113493;-0,44755028253578;-0,157837812269949;0,183102878984073;-0,442836438684103;-0,728304727843079;1,72850854491181;0,661231858392022;-0,188777799585777;0,269926467906553;-0,160720506585873;-0,622178763919171
"374";65;"G172-19";"M";"S";"Låsen";"Låsen_1920";2019;2020;NA;0;NA;0;NA;"list()";"Dalarna";"Ludvika";NA;"G172-19";0,328;1,13;0,28;0,00186;11,025;82,2070707070707;2,9;2,5;0,134041;2;0,00014861;0,188637;0,243233;16;11;0;31;2;0;0;9;3;0;280349;0,922556887408842;303882,615615616;2019;2019;0;0;1;0,685923472751617;-0,300572136054408;-0,281180631103526;-0,220562198627393;-0,28859222246177;0,616629490607412;-0,441869759598051;-0,270798235401536;-0,484605846961827;-1,05800536346214;-0,618113943714228;-0,439830992380195;0,20890782547271;-0,416589742477427
"375";1728;"G3-05";"M";"S";"Lövsjön 1";"Lövsjön_0405";2004;2005;NA;0;NA;0;NA;"list()";"Dalarna";"Vansbro";"vansbro";"G3-05";0,337;1,13;0,2;0,00044;11,633;79,2916666666667;NA;3,5;0,256836;0;0,00013073;0,256836;0,256836;0;0;0;14;14;0;0;0;0;0;216901;0,910212140022592;238297,195195195;2004;2006;0;0;1;0,789899804193201;-0,300572136054408;-0,718270135143391;-0,476374166206686;-0,271089210265242;0,285761988012336;NA;1,25422340607027;-0,502681412279596;0,237520635320242;0,345449880009876;-0,260253008370809;-1,02678311780423;-0,498947768855407
"376";1673;"G3-05";"M";"S";"Lövsjön 1";"Lövsjön_0506";2005;2006;NA;0;NA;0;NA;"list()";"Dalarna";"Vansbro";"vansbro";"G3-05";0,29;1,25;0,23;0,00026;11,6;79,2070707070707;NA;3,1;0,256836;0;0,00011401;0,256836;0,256836;0;0;0;14;14;0;0;0;0;0;220471;0,906022328499517;243339,477477477;2004;2006;1;1;2;0,246912295553819;0,1919007980509;-0,554361571128442;-0,508801035336456;-0,272039209282488;0,276161241943093;NA;0,64421474948155;-0,519584289914557;0,237520635320242;0,345449880009876;-0,260253008370809;-0,95725505281402;-0,52690011142991
"377";1614;"G3-05";"M";"S";"Lövsjön 1";"Lövsjön_0607";2006;2007;"illegal";1;NA;0;NA;"list()";"Dalarna";"Vansbro";"ludvika";"G3-05";0,338;1,12;0,22;0,00044;10,425;82,9354838709677;NA;2,8;0,256836;1;5,86e-05;0,256836;0,256836;0;0;0;14;0;0;0;0;0;0;221534;0,898640750661326;246521,204204204;2004;2006;2;2;3;0,801452729908932;-0,341611547229849;-0,608997759133425;-0,476374166206686;-0,305864931866237;0,699296675346094;NA;0,186708257040006;-0,575600345521804;0,237520635320242;0,345449880009876;-0,260253008370809;-0,936552438504611;-0,576146334401311
"378";1149;"G1-11";"M";"S";"Lövsjön 4";"Lövsjön_1112";2011;2012;NA;0;NA;0;NA;"list()";"Dalarna";"Ludvika";"ludvika";"G1-11";0,314;1,27;0,23;0,00095;11,567;83,1197916666667;NA;2,3;0,267334;2;0,00023379;0,309662;0,35199;5;5;5;14;2;2;2;3;1;0;250507;0,970253802155406;258187,084084084;2011;2011;0;0;1;0,524182512731376;0,273979620401785;-0,554361571128442;-0,384498037005672;-0,272989208299734;0,720213659485034;NA;-0,575802563695898;-0,398494177288025;0,348277848034257;1,0918130605851;0,995908389146586;-0,372284475770361;-0,0983796050046222
"379";1024;"G1-11";"M";"S";"Lövsjön 5";"Lövsjön_1213";2012;2013;NA;0;NA;0;NA;"c(14.4591691383493, 60.0690521541746)";"Dalarna";"Ludvika";"ludvika";"G1-11";0,316;1,15;0,28;0,00178;10,75;71,7385912698413;2,5;2;0,267334;3;0,00012684;0,271118;0,274902;5;5;0;14;2;0;0;4;2;1;258199;0,973821719303296;265139,906906907;2012;2012;0;0;1;0,547288364162839;-0,218493313703523;-0,281180631103526;-0,234974140462846;-0,296508880938817;-0,571432129449896;-0,44573647594226;-1,03330905613744;-0,506613959767634;0,348277848034257;0,547236101661624;-0,0217573927629605;-0,222477787841881;-0,074576232980363
"380";482;"G10-15";"F";"S";"Magnor 1";"Magnor_1617";2016;2017;NA;0;NA;0;NA;"list()";"Värmland";"Eda";"eda";"G10-15";0,312;1,41;0,59;0,00287;11,202;69,63125;78,5;1,8;0,139008;3;6,93e-06;0,1765655;0,214123;1;0;0;17;1;0;0;3;2;0;270097;0,921515628408914;293100,834834835;2016;2017;0;0;1;0,501076661299913;0,848531376857977;1,41254119705095;-0,0386114329547966;-0,283496773187452;-0,810593059943532;0,288939629457343;-1,3383133844318;-0,627835494289653;-1,00560194609212;-0,788668654165781;-0,824122333592665;0,0092434774952295;-0,423536505622857
"381";337;"G10-15";"F";"S";"Magnor 1";"Magnor_1718";2017;2018;NA;0;NA;0;NA;"list()";"Värmland";"Eda";"eda";"G10-15";0,309;1,4;0,57;0,00287;10,586;69,953125;68,2;2;0,139008;3;3,79e-06;0,1765655;0,214123;2;1;1;23;6;6;4;3;2;0;269018;0,903841509797106;297638,465465465;2016;2017;1;1;2;0,466417884152718;0,807491965682534;1,30326882104098;-0,0386114329547966;-0,301230088176039;-0,774063654097256;0,189371683593976;-1,03330905613744;-0,631009838534496;-1,00560194609212;-0,788668654165781;-0,824122333592665;-0,0117707471894858;-0,541449451209747
"382";197;"G10-15";"F";"S";"Magnor 2";"Magnor_1819";2018;2019;NA;0;NA;0;NA;"list()";"Värmland";"Eda";"eda";"G10-15";0,311;1,39;0,57;0,00287;10,626;83,1927083333333;64,7;2,1;0,139008;5;3,67e-06;0,1911205;0,243233;2;1;0;23;6;0;0;3;2;0;274406;0,911081674256538;301187,048048048;2018;2019;0;0;1;0,489523735584181;0,766452554507092;1,30326882104098;-0,0386114329547966;-0,300078574215741;0,72848892941784;0,155537915582152;-0,88080689199026;-0,631131151053407;-1,00560194609212;-0,583025294962504;-0,439830992380195;0,0931640466948941;-0,493146668100957
"383";67;"G10-15";"F";"S";"Magnor 2";"Magnor_1920";2019;2020;"censored";1;NA;0;NA;"list()";"Värmland";"Eda";NA;"G10-15";0,317;1,41;0,61;0,00287;12,297;78,7135416666667;64,1;2,3;0,139008;5;4,26e-05;0,1911205;0,243233;2;1;0;23;6;0;0;3;2;0;278143;0,915297505375648;303882,615615616;2018;2019;1;1;2;0,558841289878571;0,848531376857977;1,52181357306091;-0,0386114329547966;-0,251974078524298;0,220150919259316;0,149737841065839;-0,575802563695898;-0,591775348043298;-1,00560194609212;-0,583025294962504;-0,439830992380195;0,16594454497736;-0,465020735698362
"384";950;"G109-14";"F";"N";"Mangen 3";"Mangen_1314";2013;2014;"illegal";1;NA;0;"Mangen 1314 ej reg av VSC. Koordinaterna tagna från Mangen 1415";"list()";"Hedmark";"Eidskog";"eidskog";"G109-14";0,3;1,68;0,51;0;16,533;82,3541666666667;280;2,6;0,205933;0;6,2e-07;0,246277;0,286621;0;0;0;0;0;0;0;0;0;0;318600;1,17195774466539;271852,804804805;2013;2013;0;0;1;0,362441552711135;1,95659547859492;0,975451693011084;-0,555639846301678;-0,130028750128756;0,633323325190494;2,23679798785234;-0,118296071254355;-0,634214510909067;-0,299522077461382;0,196264841890507;0,132949245082074;0,953870854587671;1,24728896949231
"385";762;"172-14";"F";"N";"Mangen 4";"Mangen_1415";2014;2015;NA;0;NA;0;NA;"list()";"Hedmark";"Eidskog";"eidskog";"G172-14";0,302;1,67;0,51;0;16,7;66,2114305750351;231,2;2,4;0,139008;2;1,25e-05;0,224804;0,3106;0;0;0;0;0;0;0;0;0;0;329700;1,19254556619153;276467,423423423;2014;2015;0;0;1;0,385547404142598;1,91555606741948;0,975451693011084;-0,555639846301678;-0,125221179344512;-1,19870637006554;1,76505859385891;-0,423300399548717;-0,622204571536858;-1,00560194609212;-0,107120926036114;0,449504451915939;1,17005055245638;1,38464069450236
"386";623;"172-14";"F";"N";"Mangen 4";"Mangen_1516";2015;2016;NA;0;NA;0;NA;"list()";"Akershus";"Nesodden";"nes";"G172-14";0,291;1,69;0,6;0,0044;18,087;72,5294117647059;185,4;2,2;0,139008;3;5,65e-05;0,224804;0,3106;0;0;0;0;0;0;0;0;0;0;467500;1,63270036721456;286335,453453453;2014;2015;1;1;2;0,258465221269551;1,99763488977036;1,46717738505593;0,237016954648245;-0,0852924327711846;-0,481682373151763;1,32231957244705;-0,728304727843079;-0,57772331460275;-1,00560194609212;-0,107120926036114;0,449504451915939;3,85379490978146;4,32113502515389
"387";484;"172-14";"F";"N";"Mangen 5";"Mangen_1617";2016;2017;NA;0;NA;0;NA;"list()";"Hedmark";"Sør-Odal";"sør-odal";"G172-14";0,305;1,93;0,71;0,00478;18,249;75,6625;180,4;1,9;0,139008;3;3,91e-05;0,197695;0,256382;0;0;0;0;0;0;0;0;0;0;388600;1,32582358634011;293100,834834835;2016;2018;0;0;1;0,420206181289792;2,98258075798098;2,06817545311074;0,305473678366647;-0,0806288012319783;-0,126110018357976;1,27398561814444;-1,18581122028462;-0,595313629844875;-1,00560194609212;-0,490136097773775;-0,266246421936953;2,31716624655252;2,27380548302021
"388";339;"172-14";"F";"N";"Mangen 5";"Mangen_1718";2017;2018;NA;0;NA;0;NA;"list()";"Akershus";"Nesodden";"nes";"G172-14";0,29;1,64;0,45;0,00123;18,43;77,4010416666667;174,2;2;0,139008;1;4,9e-06;0,197695;0,256382;0;0;0;0;0;0;0;0;0;0;487800;1,63890107159754;297638,465465465;2016;2018;1;1;2;0,246912295553819;1,79243783389315;0,647634564981185;-0,334056240581586;-0,0754182005616305;0,0711960604686771;1,21405151480921;-1,03330905613744;-0,629887697734567;-1,00560194609212;-0,490136097773775;-0,266246421936953;4,24915057345127;4,36250304664171
"389";199;"G172-14";"F";"N";"Mangen 5";"Mangen_1819";2018;2019;"illegal";1;NA;0;NA;"list()";"Akershus";"Nesodden";"nes";"G172-14";0,293;1,66;0,45;0,00129;18,642;83,359375;162,8;1,9;0,139008;3;2,04e-05;0,197695;0,256382;0;0;0;0;0;0;0;0;0;0;503300;1,6710545930239;301187,048048048;2016;2018;2;2;3;0,281571072701014;1,87451665624403;0,647634564981185;-0,323247284204996;-0,069315176572052;0,747403832121417;1,10385009899927;-1,18581122028462;-0,61421816404187;-1,00560194609212;-0,490136097773775;-0,266246421936953;4,5510231245292;4,5770153799379
"390";69;"G124-17";"M";"N";"Mangen 6";"Mangen_1920";2019;2020;NA;0;NA;0;NA;"list()";"Hedmark";"Sør-Odal";NA;"G124-17";0,302;1,8;0,62;0,00342;18,697;82,0885416666667;156,7;1,8;0,256382;2;5,71e-05;0,2559565;0,256382;0;0;0;0;0;0;0;0;0;0;429900;1,41469099549869;303882,615615616;2019;2019;0;0;1;0,385547404142598;2,44906841270023;1,5764497610659;0,0604706671639437;-0,0677318448766424;0,603177699006675;1,04488267475009;-1,3383133844318;-0,577116752008194;0,23273079205751;0,333023680462004;-0,266246421936953;3,12151052781178;2,8666847213412
